OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,130041, 206499, 0.5,0.5,0.5,0.5,13102.2133893,18432.813702,42511.0437088,34371.0244998,27989.6984105,20714.5044896,13154.8349458,11913.0399481,24310.0929499,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,105910.081392,100589.184652,0.5,0.5,0.5,
29UL,245816, 286840, 0.5,0.5,0.5,0.5,20042.4622764,19578.453299,17169.3818212,21025.7896908,23808.0778537,26266.2381037,38539.7197397,39717.7440947,80691.779015,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,145523.073413,141316.572481,0.5,0.5,0.5,
00MA,149382, 192805, 0.5,0.5,0.5,0.5,14067.6502711,17817.4773736,10290.2218554,20619.856292,23383.7201016,23498.8638307,22172.9229464,18694.9147176,42259.1424832,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,100604.250745,92200.519127,0.5,0.5,0.5,
00MG,294197, 436794, 0.5,0.5,0.5,0.5,36125.4663632,38342.3962538,18467.1072115,45129.7475247,54841.8166766,47270.9130026,45255.2725211,41484.5292435,109876.457958,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,217939.253753,218854.453001,0.5,0.5,0.5,
00MF,241919, 296698, 0.5,0.5,0.5,0.5,24843.2856505,30045.6411477,7367.25190987,20874.433967,33511.1040511,31668.2706176,31647.4328884,28538.8986602,88201.2087287,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,161471.655962,135225.871659,0.5,0.5,0.5,
00ME,233071, 310724, 0.5,0.5,0.5,0.5,22755.1440598,27565.5878894,15170.3389267,32307.8022851,37388.1333183,33958.1815787,31467.3103694,26669.5431077,83441.8268827,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,162684.365729,148039.502688,0.5,0.5,0.5,
00MD,81840, 141561, 0.5,0.5,0.5,0.5,14557.1990348,15639.8009672,9841.82307928,22843.0668861,23325.9686766,14819.8399766,8581.89409533,6930.90976763,25020.9369383,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,75428.8714609,66132.567961,0.5,0.5,0.5,
29UD,128327, 177179, 0.5,0.5,0.5,0.5,9012.95571109,10248.1250756,8647.63180795,22541.5670698,23808.9539438,21640.9274155,21710.485084,16977.9722252,42590.7963643,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,94374.1136365,82805.3010608,0.5,0.5,0.5,
29UE,197506, 293684, 0.5,0.5,0.5,0.5,30268.4625921,28633.2824068,23444.3455604,24237.1114077,24319.3162643,25448.9842816,32920.0710021,33714.1890029,70698.3870819,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,146569.600394,147114.549205,0.5,0.5,0.5,
29UG,119230, 226621, 0.5,0.5,0.5,0.5,20253.1828658,23024.8219811,18024.3287714,25111.3516743,25688.7297144,25480.5907593,25128.4192185,20780.7153589,43128.6553922,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,117933.559905,108687.235831,0.5,0.5,0.5,
29UN,205614, 313126, 0.5,0.5,0.5,0.5,18630.0235131,25920.5804589,20894.341508,23443.8531824,25307.555164,29409.4638877,43896.1662304,46803.9289857,78820.4145513,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,159634.112108,153492.215374,0.5,0.5,0.5,
29UB,202983, 264374, 0.5,0.5,0.5,0.5,17255.0689299,21081.2050833,10962.235012,20411.9561779,27652.3603874,28590.3273155,35346.9130614,31913.7049633,71160.2981922,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,147231.615928,117142.453195,0.5,0.5,0.5,
00ML,302033, 566358, 0.5,0.5,0.5,0.5,20182.9380584,38073.6458444,132752.763145,97094.0022222,77537.245907,64827.6190057,51999.5440096,36533.7204645,47356.2496202,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,303519.904553,262837.823724,0.5,0.5,0.5,
00MS,226913, 371561, 0.5,0.5,0.5,0.5,14226.3649672,37210.1446976,117660.340925,60409.0600269,40438.0137604,24713.3177455,23367.3710559,23473.290017,30063.1158949,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,207911.445612,163649.573478,0.5,0.5,0.5,
42UH,318116, 293550, 0.5,0.5,0.5,0.5,28386.4621938,28100.4839888,23285.2956421,25655.290531,23781.056586,21733.1167245,31403.9641579,33475.9645506,77728.2572634,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,146825.212647,146724.678991,0.5,0.5,0.5,
47UF,259274, 297017, 0.5,0.5,0.5,0.5,25181.7411835,24838.0948403,22018.9817024,25351.8460979,28417.6833365,29727.0720812,35048.6341329,31330.7949211,75101.8852165,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,157501.050959,139515.682554,0.5,0.5,0.5,
00MW,340258, 368541, 0.5,0.5,0.5,0.5,27774.409148,28210.4216981,26541.753715,31325.1275859,30223.9253105,34412.8388647,47753.7890588,45079.8472181,97218.6407097,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,195354.268292,173186.485017,0.5,0.5,0.5,
