OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,70634, 160679, 0.5,0.5,0.5,0.5,16065.926241,13785.6410073,44697.5328068,36159.7398754,11921.4506931,4984.02498417,9387.75455032,9692.0392577,13984.585497,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,84272.2545441,76406.4403688,0.5,0.5,0.5,
29UL,78165, 154129, 0.5,0.5,0.5,0.5,12008.0259863,13299.9840609,11461.5079014,12773.9820784,18160.8342816,18485.9981408,24049.0824688,22502.5336706,21386.7178319,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,77020.118964,77108.5474568,0.5,0.5,0.5,
00MA,75317, 152505, 0.5,0.5,0.5,0.5,15702.55114,16588.5260672,15583.71603,22904.0246702,26074.5602969,18261.4950503,13672.3209488,11325.1013981,12393.0616256,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,77105.1567979,75400.2004293,0.5,0.5,0.5,
00MG,169047, 363325, 0.5,0.5,0.5,0.5,43720.8224023,43108.025475,28290.1669833,53920.1587306,64564.6991158,39937.460821,32333.5754922,27840.8503534,29609.259061,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,179714.503095,183610.51534,0.5,0.5,0.5,
00MF,113053, 220538, 0.5,0.5,0.5,0.5,24654.3254109,29259.5120195,11026.8056609,21898.8873949,39461.7918538,30418.1548698,19902.6569751,18810.4535665,25105.2874112,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,111407.651541,109130.223621,0.5,0.5,0.5,
00ME,100622, 202674, 0.5,0.5,0.5,0.5,19786.4034823,25650.5851443,10927.9913679,23938.2149337,35894.5624811,26214.609918,18920.0590087,17121.8923081,24219.4162417,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,101908.385203,100765.349683,0.5,0.5,0.5,
00MD,69776, 173290, 0.5,0.5,0.5,0.5,23121.5662088,18150.4522237,21880.6896877,38640.6149713,33000.2567441,14287.7102359,9982.49778132,6781.0745165,7445.3712759,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,92696.8772175,80593.3564275,0.5,0.5,0.5,
29UD,69574, 141389, 0.5,0.5,0.5,0.5,14168.2589808,13303.9418078,15722.0821605,24255.218294,26052.5870825,15825.5697771,11787.0317339,9023.83099166,11250.7131377,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,71765.8441405,69623.3898255,0.5,0.5,0.5,
29UE,73810, 143914, 0.5,0.5,0.5,0.5,11796.0380284,13733.9006792,9674.49963991,9471.91895642,15501.3017241,17516.0506959,23391.9027434,22433.933279,20394.0555757,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,71118.2778655,72795.3234566,0.5,0.5,0.5,
29UG,61952, 137081, 0.5,0.5,0.5,0.5,14386.8708732,16004.7265402,13817.4653681,17135.3079933,21625.26489,16668.6448752,13781.6491963,11431.5291402,12230.0088289,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,68579.2641707,68502.2035346,0.5,0.5,0.5,
29UN,97741, 202381, 0.5,0.5,0.5,0.5,17771.0452792,21773.9511614,17424.2079588,15857.9007063,22995.2123544,24845.2775514,31254.6214993,28994.230791,21464.2038817,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,95376.7260427,107003.925141,0.5,0.5,0.5,
29UB,83975, 178797, 0.5,0.5,0.5,0.5,18413.6213088,19674.0092744,12677.6117584,16735.5225842,26758.4888009,22249.3349747,22041.5875867,19657.453639,20588.9634254,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,87814.4637181,90982.1296343,0.5,0.5,0.5,
00ML,148832, 356445, 0.5,0.5,0.5,0.5,23467.6030431,31211.1615982,105817.164299,71720.1597827,31708.220429,27981.8762821,22727.3174526,18661.9777311,23149.5501545,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,189188.336259,167256.694514,0.5,0.5,0.5,
00MS,116882, 287961, 0.5,0.5,0.5,0.5,23581.8018371,31900.9440594,103450.420478,48544.5229226,9408.62134906,13378.3419026,18702.0113016,17667.7038616,21327.0133774,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,152621.250939,135340.13015,0.5,0.5,0.5,
42UH,91865, 150441, 0.5,0.5,0.5,0.5,12422.0365296,13034.5552045,9777.16368592,10198.8485394,15443.057619,16718.81806,24443.667704,24020.3331397,24382.1035096,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,74233.3416598,76207.242332,0.5,0.5,0.5,
