OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,124218, 203256, 0.5,0.5,0.5,0.5,13529.3380246,18173.7280417,42907.1935663,34514.0117295,26532.8340457,20345.0820581,14257.7682451,10678.5059639,22317.0731303,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,105021.443479,98234.0913263,0.5,0.5,0.5,
29UL,233033, 274540, 0.5,0.5,0.5,0.5,19097.9851796,18569.4120517,16379.4018838,20079.4263738,23008.6092884,26038.2302052,37192.1920263,38335.1274585,75839.5055642,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,139158.258503,135381.631528,0.5,0.5,0.5,
00MA,142976, 191480, 0.5,0.5,0.5,0.5,14296.8009258,17815.6205471,10892.3210665,21006.9860146,23624.7215226,23816.9013928,22178.7173063,18370.7125423,39477.0896671,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,99746.2432937,91733.6276913,0.5,0.5,0.5,
00MG,285815, 433885, 0.5,0.5,0.5,0.5,36165.902378,39179.1576735,18143.3604578,44851.2088278,55084.6928116,49990.812525,44784.4686064,43101.3824413,102583.606331,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,216204.636996,217679.955056,0.5,0.5,0.5,
00MF,232533, 292780, 0.5,0.5,0.5,0.5,24630.4776813,30049.7109733,7742.79873621,20926.6439467,33709.7698395,32951.1659617,30412.761991,28391.7957307,83965.0726081,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,158835.195777,133945.001692,0.5,0.5,0.5,
00ME,221037, 301778, 0.5,0.5,0.5,0.5,22317.3751651,27164.1397728,14650.1944369,31571.2006278,36517.4663752,34057.3787697,30200.016173,26711.6247702,78588.3237557,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,157408.556097,144369.16375,0.5,0.5,0.5,
00MD,82330, 147447, 0.5,0.5,0.5,0.5,15321.1536296,16151.6802134,9936.22550537,24101.6441988,23878.026949,16595.1691582,10237.1816638,8447.50620343,22778.8886214,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,78964.1570785,68483.3190644,0.5,0.5,0.5,
29UD,124059, 176793, 0.5,0.5,0.5,0.5,9606.64547416,10738.464553,8878.98482484,23200.7748925,23824.5851448,22242.690873,21956.1425313,17383.5313566,38961.0378605,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,93870.6527165,82922.2047941,0.5,0.5,0.5,
29UE,188334, 277012, 0.5,0.5,0.5,0.5,27952.1892778,26635.2960537,21511.1092416,22421.556936,23208.0156064,24402.6185593,31311.764353,32345.7733642,67223.9729562,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,137814.024215,139198.272134,0.5,0.5,0.5,
29UG,115202, 219738, 0.5,0.5,0.5,0.5,19873.7934017,22474.4539237,17869.0070394,24444.8006161,24867.0516069,25358.4370724,24206.4543625,20327.2708198,40316.9180713,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,114049.545342,105688.641571,0.5,0.5,0.5,
