Region,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,
East Midlands,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,
0-4,260.6,260.6,260.6,260.6,260.6,261.1,257.11609129,252.245505583,244.751913617,235.85737339,229.422132025,230.260212591,229.677259389,229.522397516,228.800669885,228.108307434,227.927983026,226.214090402,226.320083427,226.198837912,225.197063903,
5-9,240.4,240.4,240.4,240.4,240.4,248.0,255.573201953,264.738690877,268.730352299,274.115968165,272.743437596,269.953388443,264.284792672,257.386878431,248.292191941,241.059799536,241.893589633,242.102769276,241.943952613,240.820207622,240.124131349,
10-14,240.7,240.7,240.7,240.7,240.7,236.7,229.11164638,227.88730644,233.425979266,244.535350069,258.827980963,265.599840557,274.163207819,279.344433583,284.32813596,283.350165077,279.56425892,275.089186915,267.196073518,258.500017412,252.462936038,
15-19,275.2,275.2,275.2,275.2,275.2,272.1,272.407627815,272.299915456,269.78827872,264.078937991,262.537420804,256.332667182,253.70633744,260.828729536,272.526945564,286.612295555,295.563319093,303.520826177,309.490064968,314.467510825,314.280348479,
20-24,300.3,300.3,300.3,300.3,300.3,302.7,312.659255953,314.323996021,314.543412113,315.901398348,316.405348317,316.524061823,316.631324244,313.938779819,308.050357402,307.524064883,303.459635278,302.773366616,309.845277675,322.486824156,337.11719982,
25-29,265.2,265.2,265.2,265.2,265.2,267.3,267.171938419,267.233969989,270.473142709,271.519074624,266.793799518,275.209603252,276.849321694,277.882953522,278.108944095,280.112603001,280.285515174,281.838170025,279.476111928,274.994820767,274.481107469,
30-34,259.7,259.7,259.7,259.7,259.7,264.9,267.773262854,268.437137316,269.678013662,271.695846751,277.278890118,277.318420907,275.718222775,279.050964937,279.55753803,275.450707773,283.635491215,285.287541296,284.618427074,286.41113945,286.529571002,
35-39,258.0,258.0,258.0,258.0,258.0,250.5,247.487258312,252.012365707,259.098818775,268.94840182,276.789078712,280.405970144,280.820037445,282.015730028,283.194040766,288.335469407,289.189002682,289.359624174,292.234644306,293.206092015,289.170614467,
40-44,309.2,309.2,309.2,309.2,309.2,302.8,292.46576876,286.836148934,274.167721799,260.833512145,257.780644148,255.128841811,259.611046215,267.251186411,276.060164352,285.247864534,287.404110927,287.357704061,288.491478758,290.805540735,296.284161804,
45-49,320.5,320.5,320.5,320.5,320.5,320.1,322.346863295,317.73532618,318.614946212,314.05201306,306.450205592,296.911687945,290.293964357,276.649116694,263.732547396,261.284869973,257.999589512,262.832761986,270.411976329,279.356811638,289.277957361,
50-54,289.1,289.1,289.1,289.1,289.1,297.7,308.907665724,320.58553615,325.583886146,326.320377247,322.825429942,323.804890137,319.739189866,319.608554591,315.851365947,307.680556592,297.720678265,292.485347111,279.815176911,267.06850414,263.568826732,
55-59,254.2,254.2,254.2,254.2,254.2,257.9,261.471427729,267.707565278,277.795724805,288.169381807,297.266172249,309.942978366,319.733476579,325.099605927,325.661014945,321.244917556,324.095474555,318.550379426,318.953122832,314.964213648,307.382292216,
60-64,258.0,258.0,258.0,258.0,258.0,252.2,248.176045485,243.317458858,243.008260147,248.059263837,256.884992049,259.019031571,267.197349279,277.668051615,287.657562195,296.803229715,307.717449069,319.186739382,322.885067051,323.850640862,319.902458428,
65-69,239.9,239.9,239.9,239.9,239.9,251.6,260.989685576,271.46258707,277.108511158,256.740997403,246.73423377,241.766688925,237.389575096,237.410897199,243.373832064,250.273113971,253.380126019,260.937704551,270.171254959,279.96027746,289.135031361,
70-74,172.2,172.2,172.2,172.2,172.2,177.6,184.919303826,190.096280511,198.545935237,226.076084816,236.708539819,244.678467188,255.165169077,259.931902365,239.720766512,230.457372345,225.794255023,221.742453611,222.812777299,227.166271845,233.781032369,
75-79,140.0,140.0,140.0,140.0,140.0,143.4,149.157227434,151.332722589,148.866717419,149.886535796,158.806513227,163.741364982,168.609098591,175.186041173,201.283722591,212.102065925,218.032871923,225.086187848,229.081367501,210.372929752,201.038787288,
80-84,105.4,105.4,105.4,105.4,105.4,105.9,107.80825401,109.88768678,110.98031808,112.1701005,116.664461332,121.646915611,122.570729718,120.260055941,121.102917199,128.858428315,131.540372543,136.092984666,140.822611624,163.487087333,171.28864978,
85-89,64.5,64.5,64.5,64.5,64.5,64.9,66.5397086135,68.0048553252,72.2952518879,73.9571387069,74.2764946085,75.794245831,75.5427443067,76.790167524,78.1510167014,82.2345129634,85.4854948339,84.9687581281,82.5380738226,82.7512068178,88.3868506674,
90+,34.6,34.6,34.6,34.6,34.6,35.7,35.6853689439,37.9383741521,40.2622711511,42.1910506468,44.6476332539,44.9830508869,44.6081635588,47.9059188156,50.9621155456,51.9176035196,51.6824078383,53.3791154914,55.4136686425,58.5390152293,61.8442277377,
Total,4287.7,4287.7,4287.7,4287.7,4287.7,4313.1,4347.76760237,4384.08342922,4417.7194552,4445.10880712,4479.84340804,4509.02232815,4532.31101012,4563.73236563,4586.41584909,4618.65794807,4642.37162553,4668.80571114,4692.52121124,4715.40794962,4741.25324827,
Births,na,na,na,na,na,na,44.54,44.455,44.625,44.625,44.71,44.795,44.88,44.88,44.71,44.625,44.625,44.37,44.2,44.2,44.03,
Deaths,na,na,na,na,na,na,55.912642206,58.6363555279,60.6836340853,62.5639927656,63.6263533899,64.4766453922,65.9919655848,65.9420089684,67.6460287503,70.1065683713,71.2719468702,71.7785742302,72.2857922488,72.1145428051,74.2707900364,
Migration,na,na,na,na,na,na,46.0233001747,50.4042177742,49.6375160562,45.1010969905,53.2553884721,48.3098109404,44.0759041943,52.1807692463,45.3328678989,57.4668642675,49.6195799718,53.0855048401,51.0077367276,50.0839781474,55.4071478567,
West Midlands,
0-4,361.2,361.2,361.2,361.2,361.2,361.8,352.935974302,345.855321062,335.921059278,323.787342805,314.590254872,314.796857869,315.432176536,316.240369669,314.975082043,314.933348435,314.92101639,314.511854839,313.193351299,312.273560865,311.696304858,
5-9,337.0,337.0,337.0,337.0,337.0,345.7,353.88035226,359.872112588,364.869190773,371.260666958,368.309974654,361.038239469,352.96042943,343.621997714,330.093968026,320.696646209,321.494528195,322.323062949,322.727597927,321.854808607,321.609148673,
10-14,331.3,331.3,331.3,331.3,331.3,326.1,319.463764549,317.996093959,324.882488875,335.747422992,349.795575723,358.963703072,364.749809068,369.144149715,375.928602764,373.570561042,365.701272969,358.02131199,347.88727926,335.952597202,326.557476492,
15-19,363.3,363.3,363.3,363.3,363.3,360.3,355.218113169,353.497082793,346.780595776,337.260835649,333.498051819,327.446137844,326.365011128,333.838209268,344.89270586,357.936936993,367.68990238,374.261423704,379.641468844,386.219597728,383.457269555,
20-24,388.7,388.7,388.7,388.7,388.7,390.6,398.923814364,398.476196232,393.235090762,391.756469368,392.047973357,388.315930132,386.157395452,381.992159945,371.6425211,370.234943096,362.976675361,363.47442892,369.74050589,381.377544382,396.994514248,
25-29,367.1,367.1,367.1,367.1,367.1,370.3,378.579279174,384.453459145,396.880758236,405.31800686,405.988692162,414.257269813,413.958242778,408.673281706,407.951583911,407.411387028,404.640630972,403.64449213,398.055485624,390.063184815,388.224758629,
30-34,351.7,351.7,351.7,351.7,351.7,360.0,363.560044686,363.512112073,365.428917646,369.113043192,373.969294882,380.214201831,386.644873748,396.847961512,404.858414077,404.71002849,412.925889753,412.777261959,407.646763787,407.479448526,407.29491974,
