Region,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,
East Midlands,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,
90+,34.6,34.6,34.6,34.6,34.6,35.7,39.6325845156,44.6332951609,49.5961522492,54.3866154308,59.5935582741,64.2408997972,68.5476310579,75.307878163,82.3388503956,88.3910392539,93.9685228529,101.044617633,108.838475623,117.706546747,127.169135554,135.449890363,144.623336606,152.876983102,163.293375285,177.510332792,190.574525161,205.126019509,220.017734877,242.76358957,262.384323048,
Total,4287.7,4287.7,4287.7,4287.7,4287.7,4313.1,4354.69760891,4397.88820422,4440.06227742,4478.60634208,4522.31577197,4562.58570427,4599.81057956,4642.56737855,4680.07661829,4724.80473284,4763.93315633,4805.06907757,4844.70509241,4883.92625012,4925.93379682,4967.75889671,5005.66848508,5044.21484848,5079.86104243,5121.79100641,5153.89846908,5189.75475791,5229.72429268,5269.095517,5317.36909048,
Births,na,na,na,na,na,na,49.78,49.685,49.875,49.875,49.97,50.065,50.16,50.16,49.97,49.875,49.875,49.59,49.4,49.4,49.21,49.115,49.02,48.925,49.21,49.4,49.685,49.685,49.78,50.54,51.0677542154,
Deaths,na,na,na,na,na,na,38.9416821612,40.1816457186,40.8757490848,41.4738795637,41.8533674263,42.0825292841,42.3928898285,42.2777854768,42.7586066448,43.5543877038,43.9094113605,43.9333357629,43.8545830721,43.652053819,44.233361161,44.5543734424,44.8964168902,45.0870546218,44.9899010919,45.2390013112,46.1031634651,46.3875194121,47.1354629461,47.5733598809,38.1246183927,
Migration,na,na,na,na,na,na,30.7592910715,33.687241025,33.1748222888,30.1429442198,35.5927973205,32.2874615833,29.4577651148,34.8745844712,30.2978463847,38.4075022491,33.1628348555,35.4792570037,34.0905979134,33.4732115257,37.030907864,37.264473331,33.7860052621,34.7084180162,31.4260950434,37.7689652964,28.5256261276,32.5588082403,37.3249977202,36.4045842005,35.330437654,
West Midlands,
0-4,361.2,361.2,361.2,361.2,361.2,361.8,359.671466838,358.736337838,356.049145545,351.894197743,349.780285529,350.12062388,350.670636601,351.144580461,350.193983253,349.984351276,349.717528079,349.184949482,348.082330366,347.245508974,346.522995023,345.059797445,344.546301482,344.431756697,344.241592281,344.564479648,344.678635516,346.085126767,347.624807848,348.613130392,349.253419002,
5-9,337.0,337.0,337.0,337.0,337.0,345.7,352.23422434,357.30653092,361.714889268,367.056066885,366.153962657,365.090787902,363.491269238,361.204005262,356.118643597,353.872174094,354.611373419,355.293903223,355.501422607,354.816077762,354.473043166,354.073136032,353.540270047,353.102334597,351.86632104,350.74449057,349.945894457,349.166626854,349.185321955,348.862009902,348.869563904,
10-14,331.3,331.3,331.3,331.3,331.3,326.1,322.963629462,323.28259709,329.18587579,337.749218628,348.44089625,355.640171593,360.579757427,364.589466223,370.196899041,369.694047874,368.232764474,366.900047319,364.081439378,360.060773675,357.815135406,358.554337703,358.970722809,358.779128615,358.758630519,358.415471226,357.084426016,356.551583959,355.315593465,354.611219498,355.393907239,
15-19,363.3,363.3,363.3,363.3,363.3,360.3,354.631628858,351.212921617,344.459047588,335.834733319,331.060466077,328.320370194,328.904009062,335.205957809,343.903007532,353.931195555,361.530624817,367.003596468,371.679513819,377.155019407,376.387354946,374.927867146,374.527621595,371.311447751,367.026133527,364.782150815,365.388221941,366.07075473,365.613092302,365.459459146,367.184906831,
