OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,162452, 296580, 0.5,0.5,0.5,0.5,43101.9214533,36851.9705384,34958.6986671,30276.2175729,26400.5003554,26547.3033399,26122.4317772,16688.3340859,55632.342112,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,152133.785064,144445.934838,0.5,0.5,0.5,
29UL,69847, 137018, 0.5,0.5,0.5,0.5,14320.2400283,14238.3452792,14856.4271761,14256.8978192,13194.7636041,13731.5056091,12843.0766388,11165.8171045,28411.3141452,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,71238.6677388,65779.7196657,0.5,0.5,0.5,
00MA,111706, 179840, 0.5,0.5,0.5,0.5,21151.9167251,20159.0282018,20570.585348,19517.9684675,17611.8376071,17903.424256,16940.0873605,13384.9157584,32600.2811382,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,94003.4008617,85836.644001,0.5,0.5,0.5,
00MG,239989, 463943, 0.5,0.5,0.5,0.5,61509.186664,55330.6201965,52945.0895553,49885.2309621,43581.0804469,42372.0309377,42003.4189282,32762.12828,83553.7355142,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,233162.431593,230780.089892,0.5,0.5,0.5,
00MF,142852, 208417, 0.5,0.5,0.5,0.5,19368.8724022,19932.5111056,20707.0304133,21574.5036692,20783.0574961,21482.9957235,20865.514868,19153.5786962,44549.4232017,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,99751.4658695,108666.021706,0.5,0.5,0.5,
00ME,119332, 223612, 0.5,0.5,0.5,0.5,28229.0675971,25974.7050553,24930.468572,23208.730319,20779.2536105,20585.9422167,19539.2629013,17266.868791,43097.7470433,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,110348.947852,113263.098254,0.5,0.5,0.5,
00MD,165808, 323447, 0.5,0.5,0.5,0.5,52569.5683848,44108.7498764,40775.0611727,36458.9355804,29825.0134947,28763.2407979,27792.7118145,19294.5091374,43859.6069333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,164833.309892,158614.0873,0.5,0.5,0.5,
29UD,100997, 202731, 0.5,0.5,0.5,0.5,32466.3607612,27626.3237924,25371.8760938,21036.1826656,18337.8632075,18275.5212987,15798.7720955,11711.6441106,32105.9943659,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,98233.6047772,104496.933614,0.5,0.5,0.5,
29UE,70066, 128588, 0.5,0.5,0.5,0.5,9765.37165259,10964.4984733,12543.7140793,13133.3836063,12701.1172269,13286.7619084,12948.8492984,11785.2674881,31459.4965368,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,69986.1110082,58602.3492618,0.5,0.5,0.5,
29UG,79401, 168660, 0.5,0.5,0.5,0.5,20792.7253783,19538.9554137,19038.7817279,17313.5765711,16078.6375829,16019.4091642,14833.9151074,12317.1481679,32726.9349995,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,83248.9345516,85411.1495612,0.5,0.5,0.5,
