OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,113596, 232503, 0.5,0.5,0.5,0.5,33383.8013886,27372.4537845,26473.5317444,27970.3764163,21733.7149729,17080.0745709,27502.9059751,24726.9081206,26259.7209206,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,118049.599979,114453.887915,0.5,0.5,0.5,
29UL,60222, 122916, 0.5,0.5,0.5,0.5,14770.4017049,13711.5175205,13320.3287171,13761.6629906,11827.0823233,12005.3985242,11584.6744642,10490.2903985,21444.9905249,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,62077.5676251,60838.7795431,0.5,0.5,0.5,
00MA,78063, 155783, 0.5,0.5,0.5,0.5,20465.4107382,18464.2427749,17440.5689651,18345.1654076,15396.2633529,13752.981225,13673.5664553,15438.8994233,22805.9946209,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,78885.9504326,76897.1425305,0.5,0.5,0.5,
00MG,170923, 373223, 0.5,0.5,0.5,0.5,52275.3716782,46570.2955351,42417.0975842,43711.5480768,38480.1748665,30162.9873174,30745.1532597,37886.505907,50974.2600976,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,186647.254874,186576.139448,0.5,0.5,0.5,
00MF,102962, 191314, 0.5,0.5,0.5,0.5,21294.6019334,21368.0153507,20967.2253349,21779.742209,20472.0034829,19265.3913984,14717.0705717,18874.4441638,32575.8099892,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,94305.7349869,97008.5694471,0.5,0.5,0.5,
00ME,90124, 186215, 0.5,0.5,0.5,0.5,24340.2766552,21770.5656023,20622.3936676,20652.9235311,18498.5263258,16934.189231,14928.7227128,18431.2506241,30035.9049081,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,92120.7289124,94094.0243455,0.5,0.5,0.5,
00MD,97662, 240139, 0.5,0.5,0.5,0.5,39442.8732127,32632.6607332,28891.3866362,29908.5052531,24306.8329104,17483.118467,20140.2137089,24058.4266163,23275.3992724,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,121541.210997,118598.205814,0.5,0.5,0.5,
29UD,71078, 150706, 0.5,0.5,0.5,0.5,23545.131287,19002.8367599,18357.7114982,18023.184989,13545.675964,11548.4799951,12920.0302528,13345.036097,20417.5456861,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,74052.2381686,76653.3943608,0.5,0.5,0.5,
29UE,63337, 122913, 0.5,0.5,0.5,0.5,12997.7963329,12933.4348094,12749.620865,13757.6276493,12216.402779,12787.7915325,11410.8864352,10650.8319038,23408.4029216,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,62953.417922,59959.3773068,0.5,0.5,0.5,
29UG,63441, 138059, 0.5,0.5,0.5,0.5,18387.8261974,16390.1170946,16074.9961599,16061.4563842,13522.0522671,12698.6596282,12802.8828837,11835.2365689,20285.7921846,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,68182.2731371,69876.7462315,0.5,0.5,0.5,
