OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,169065, 310538, 0.5,0.5,0.5,0.5,46496.1028176,38784.6686777,35506.9227517,32914.6073391,26980.9163388,26239.8527595,27315.3975239,20156.5315957,56143.4944986,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,159654.595002,150883.899301,0.5,0.5,0.5,
29UL,71357, 139833, 0.5,0.5,0.5,0.5,14373.2785049,14170.9014037,14634.9741347,14709.1964968,13561.2958333,13407.6887178,13504.6181811,11473.0329446,29998.2249794,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,73078.7376264,66754.4735698,0.5,0.5,0.5,
00MA,117785, 184486, 0.5,0.5,0.5,0.5,21490.2835571,20448.4944562,20314.5473035,20329.6921764,18199.12362,17469.4576674,17838.311591,14540.3209155,33855.8352667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,97002.5498408,87483.5167131,0.5,0.5,0.5,
00MG,257120, 482228, 0.5,0.5,0.5,0.5,63965.3562761,57513.0589049,53368.9668211,51863.0595547,45752.0734929,42290.6101071,42963.417401,36479.5488349,88031.7766101,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,242533.61112,239694.256883,0.5,0.5,0.5,
00MF,153399, 211557, 0.5,0.5,0.5,0.5,19024.8943537,19712.180528,20293.0291326,21312.5831174,21215.1725935,21049.5435948,21404.9699276,19735.441272,47808.9651964,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,100557.93979,110998.839926,0.5,0.5,0.5,
00ME,125847, 231582, 0.5,0.5,0.5,0.5,29311.8589721,26707.5067419,25243.9494454,24122.8412786,21490.4732143,20605.7592233,20251.3757083,17841.6916659,46006.9632575,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,114249.774339,117332.645169,0.5,0.5,0.5,
00MD,181722, 341218, 0.5,0.5,0.5,0.5,56269.2827068,47036.737254,41562.668496,38934.1898933,31886.8765727,28564.6072336,29100.2132674,22524.258106,45339.0991901,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,174122.100265,167095.832455,0.5,0.5,0.5,
29UD,106912, 214620, 0.5,0.5,0.5,0.5,35408.8796672,29033.9700235,26309.2761757,23080.5231167,18752.6212547,18291.2587779,17396.3943275,12855.4518354,33491.3422423,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,103693.750353,110925.967068,0.5,0.5,0.5,
29UE,70655, 129331, 0.5,0.5,0.5,0.5,9199.10457623,10479.4825717,11917.8735281,13072.160051,12893.1077522,12851.6399345,13533.7860797,11935.3845577,33448.1333839,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,71112.8817652,58217.7906696,0.5,0.5,0.5,
29UG,81323, 174770, 0.5,0.5,0.5,0.5,21557.158878,19892.0861626,19262.1986148,18209.7447523,16275.0440757,16038.611173,15693.9010943,13009.7803481,34831.2649677,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,86266.4798611,88503.3102054,0.5,0.5,0.5,
