OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,110807, 220511, 0.5,0.5,0.5,0.5,25178.3525608,25599.1079904,33702.9656533,29880.0994435,26499.5557943,23258.6482264,20411.973607,15026.2568308,20953.6219138,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,112390.429317,108120.152703,0.5,0.5,0.5,
29UL,87145, 169348, 0.5,0.5,0.5,0.5,15060.3589372,15138.171127,14616.3939511,16200.0303978,16897.4609921,17921.3840273,22221.6339349,21245.7226702,30047.0731125,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,86553.647276,82794.5818742,0.5,0.5,0.5,
00MA,90901, 155153, 0.5,0.5,0.5,0.5,15232.7543949,16895.2565398,14312.9035187,18410.1444594,19122.369988,19066.3497259,18124.6745468,14750.9649703,19237.2251761,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,80906.6326895,74246.0106306,0.5,0.5,0.5,
00MG,217114, 366133, 0.5,0.5,0.5,0.5,38877.3368056,40972.7768956,26293.5295091,41069.4788235,45497.8187613,42007.9190784,41696.589546,35757.6466892,53959.9484712,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,183837.060915,182295.983664,0.5,0.5,0.5,
00MF,134390, 195419, 0.5,0.5,0.5,0.5,16355.9682486,20412.4214118,10305.0473156,17854.6060411,23597.9887706,23989.935012,24107.5080798,21957.3147275,36837.983899,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,103478.837232,91939.9362745,0.5,0.5,0.5,
00ME,118982, 203499, 0.5,0.5,0.5,0.5,20457.6352167,22761.1685672,12570.1694699,20962.6730789,23616.4598479,23919.4248726,23389.5586862,20334.3883095,35487.7375146,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,100362.711876,103136.503688,0.5,0.5,0.5,
00MD,100536, 202904, 0.5,0.5,0.5,0.5,27519.1393365,26731.4826729,21781.2714692,27709.913362,26249.6213947,21876.6508878,19209.7462099,14077.4799381,17748.3228236,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,103930.240279,98973.3878159,0.5,0.5,0.5,
29UD,92512, 158390, 0.5,0.5,0.5,0.5,16522.1851692,16536.5130067,14682.9785953,19833.5391788,19752.4903823,18700.8884335,17640.4246378,13543.8696122,21177.4666836,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,79673.2718853,78717.083814,0.5,0.5,0.5,
29UE,83309, 168014, 0.5,0.5,0.5,0.5,15290.8363352,16225.963708,15641.2254041,16872.4841705,16961.4812043,17552.9026372,20326.533455,19739.7193227,29403.0256928,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,86238.5209618,81775.650968,0.5,0.5,0.5,
29UG,74495, 170478, 0.5,0.5,0.5,0.5,18634.1127516,19334.4467937,17159.510017,19532.0313712,19418.5853242,19081.2960946,18548.2154638,15523.7946572,23246.2821674,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,85448.5699991,85029.7046418,0.5,0.5,0.5,
29UN,106033, 214448, 0.5,0.5,0.5,0.5,19866.8211176,22274.788672,20081.13758,20943.7747766,21266.6730995,22435.3182836,27383.5881899,26732.1828601,33463.9779568,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,109224.407041,105223.855495,0.5,0.5,0.5,
29UB,100461, 187882, 0.5,0.5,0.5,0.5,18649.1751281,19772.4953049,15597.2787554,18898.5263299,21290.6811973,21364.9983092,23065.0092469,20481.4955801,28762.4919232,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,97070.7475759,90811.4041989,0.5,0.5,0.5,
00ML,189998, 425885, 0.5,0.5,0.5,0.5,40438.0796309,43061.2021208,76169.6151133,59703.5806039,52222.9067571,46756.2666622,39697.5581557,28990.6440985,38844.9015182,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,220077.229455,205807.525206,0.5,0.5,0.5,
00MS,182034, 357784, 0.5,0.5,0.5,0.5,38637.5330818,43607.6526518,71550.7713193,47199.8337335,38590.9196735,31440.5678603,29997.1792399,23249.5031529,33510.04475,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,188461.822807,169322.182656,0.5,0.5,0.5,
42UH,107371, 170891, 0.5,0.5,0.5,0.5,16634.3280079,17343.4639199,16396.8282472,17929.1660336,16930.0154724,16193.4108958,19679.5301318,19423.5837198,30360.2534577,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,87283.0399701,83607.539916,0.5,0.5,0.5,
47UF,84441, 160435, 0.5,0.5,0.5,0.5,13121.5514293,14007.3910707,13634.9399746,15932.2560111,17738.9265645,18407.5132743,20448.9158233,18637.8638507,28506.0788989,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,82081.5642498,78353.8726477,0.5,0.5,0.5,
00MW,129540, 204196, 0.5,0.5,0.5,0.5,17342.493124,17977.4828053,17639.8370228,20001.111737,19867.3162433,21162.7343495,26455.4354183,24994.0711117,38755.7029296,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,104156.406675,100039.778067,0.5,0.5,0.5,
11UB,128526, 251168, 0.5,0.5,0.5,0.5,22725.6172428,25242.9911464,17428.0787574,24647.7271327,28471.2627292,29935.5807826,31171.242701,28109.3368527,43436.4720631,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,128343.620015,122824.689392,0.5,0.5,0.5,
SCOT,-1000, 6723662, 0.5,0.5,0.5,0.5,723983.301728,720361.655132,762819.944943,795060.315932,767953.233087,728136.003276,741430.155179,640134.896043,843782.440757,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3372681.18159,3350980.76449,0.5,0.5,0.5,
29UH,119104, 245311, 0.5,0.5,0.5,0.5,23039.9903044,23965.1710777,22175.7640079,26403.1762705,27801.601365,27485.8824151,28029.3041955,25888.4268135,40522.1107663,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,125111.115897,120200.311319,0.5,0.5,0.5,
