OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,119006, 237176, 0.5,0.5,0.5,0.5,25988.1938513,27882.4764966,34932.6412666,29849.2555713,29206.5920706,25462.9850977,19972.82678,17768.9816203,26111.7129935,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,119978.097181,117197.568567,0.5,0.5,0.5,
29UL,93800, 188485, 0.5,0.5,0.5,0.5,16242.2432764,16501.4914151,15849.486904,17452.4526437,18479.9894726,19050.2546217,23583.696332,24085.2731871,37239.6603367,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,96903.3699136,91581.1782758,0.5,0.5,0.5,
00MA,98106, 155692, 0.5,0.5,0.5,0.5,14143.7596571,16480.5719112,13249.0902247,17066.2223728,18954.7317784,19064.2107232,17442.2218496,15973.5174535,23317.4313708,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,82132.4022428,73559.3550984,0.5,0.5,0.5,
00MG,237784, 356758, 0.5,0.5,0.5,0.5,34542.2747362,39165.4387987,21088.2206049,35642.0909838,44969.1254861,40264.9278793,37471.8408026,38808.6118803,64805.7381553,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,180180.707549,176577.561778,0.5,0.5,0.5,
00MF,146807, 187336, 0.5,0.5,0.5,0.5,13087.6920921,18216.3139896,6650.87542827,14203.713272,22159.571622,22144.9819715,22141.2695864,23290.7208344,45441.1262715,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,102139.217257,85197.0478105,0.5,0.5,0.5,
00ME,129219, 209015, 0.5,0.5,0.5,0.5,19901.4623325,23000.8050006,10910.1351937,19728.2183005,23967.0245943,23338.564866,22370.6287885,22277.9010793,43520.6931971,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,102431.72968,106583.703672,0.5,0.5,0.5,
00MD,109871, 199086, 0.5,0.5,0.5,0.5,26426.0739988,27381.7256974,20543.3416347,25300.2178302,26519.1040899,21470.8320457,16151.1786421,14701.5545142,20591.8128194,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,100793.531612,98292.3096606,0.5,0.5,0.5,
29UD,101779, 160793, 0.5,0.5,0.5,0.5,15676.4329734,16267.4490198,13587.7558541,18990.6867444,19971.2889203,18380.2308518,17394.8465465,15223.8780816,25300.06427,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,81125.7411459,79666.892116,0.5,0.5,0.5,
29UE,88981, 190633, 0.5,0.5,0.5,0.5,16708.8187179,17984.8901456,17566.4112624,19042.7093365,19370.6396142,19334.5663685,21975.929235,22487.1183596,36162.4004993,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,99406.8146163,91226.6689228,0.5,0.5,0.5,
29UG,80051, 186124, 0.5,0.5,0.5,0.5,19500.2477543,20745.0181627,18020.8802633,20474.6723918,21128.9320747,20275.4114868,19306.271148,17710.5201918,28962.5206932,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,93623.5487201,92500.9254465,0.5,0.5,0.5,
