OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,86660, 187344, 0.5,0.5,0.5,0.5,22689.8258685,21056.7045808,30833.7791645,28577.26914,20856.8251426,18963.3665861,16440.1582266,13732.8410477,14193.264469,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,95997.3071448,91346.727081,0.5,0.5,0.5,
29UL,66999, 134285, 0.5,0.5,0.5,0.5,12565.2187473,12676.6513228,12274.6945075,13816.6243338,13801.1529661,15810.2851889,17445.9767979,16549.4274808,19344.5668831,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,67282.2327253,67002.365503,0.5,0.5,0.5,
00MA,70136, 146607, 0.5,0.5,0.5,0.5,16521.1047815,16805.7235071,15398.3720634,19459.0599577,18046.522874,18142.7549585,15586.2953425,13230.6646911,13416.669766,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,74010.4633872,72596.7045547,0.5,0.5,0.5,
00MG,159749, 349335, 0.5,0.5,0.5,0.5,43369.3556306,41256.1410024,33113.2726866,46875.4695849,42672.3556871,40740.2519668,38180.346001,31161.9634514,31966.0711162,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,173194.954195,176140.272932,0.5,0.5,0.5,
00MF,100650, 196064, 0.5,0.5,0.5,0.5,21462.7868073,23204.4511762,15730.1710654,22714.3157439,24621.7692588,24312.8458259,21630.7904406,19629.0494525,22757.8226664,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,98954.4890679,97109.5133691,0.5,0.5,0.5,
00ME,89780, 184259, 0.5,0.5,0.5,0.5,20336.0148687,21371.4432572,14940.0575918,22575.7947221,22378.5396824,22703.8458906,20543.1862404,18059.2840756,21350.9751836,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,91647.6049349,92611.5365775,0.5,0.5,0.5,
00MD,74990, 193604, 0.5,0.5,0.5,0.5,27335.7718383,24174.1413665,23040.8688127,30119.5048077,24564.2958251,21860.951032,18735.6949473,13023.3527484,10749.8187938,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,99914.0420224,93690.3581492,0.5,0.5,0.5,
29UD,66280, 139338, 0.5,0.5,0.5,0.5,16705.8684197,15718.0186601,15347.3023758,19373.57397,17153.1030176,17047.5435637,14487.351823,11043.8911066,12461.6533589,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,69620.7019676,69717.6043277,0.5,0.5,0.5,
29UE,65867, 130030, 0.5,0.5,0.5,0.5,12196.2040845,12849.8501701,11711.3925857,13013.5794884,12847.1563678,14999.2578047,16356.6592049,16499.5868868,19556.6210521,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,64763.7180149,65266.58963,0.5,0.5,0.5,
29UG,58199, 134254, 0.5,0.5,0.5,0.5,15862.8492438,15687.7993442,14474.2341878,16699.201281,15752.7523946,16591.5650479,14390.2960255,11837.9769215,12957.7660956,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,66747.072973,67507.3675689,0.5,0.5,0.5,
