Region,2008,2008,2008,2009,2009,2009,2010,2010,2010,2011,2011,2011,2012,2012,2012,2013,2013,2013,2014,2014,2014,2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021,2022,2022,2022,2023,2023,2023,2024,2024,2024,2025,2025,2025,2026,2026,2026,2027,2027,2027,2028,2028,2028,2029,2029,2029,2030,2030,2030,2031,2031,2031,2032,2032,2032,2033,2033,2033,2034,2034,2034,2035,2035,2035,2036,2036,2036,2037,2037,2037,2038,2038,2038,2039,2039,2039,2040,2040,2040,2041,2041,2041,2042,2042,2042,2043,2043,2043,2044,2044,2044,2045,2045,2045,2046,2046,2046,2047,2047,2047,2048,2048,2048,2049,2049,2049,2050,2050,2050,2051,2051,2051,2052,2052,2052,2053,2053,2053,2054,2054,2054,2055,2055,2055,2056,2056,2056,2057,2057,2057,2058,2058,2058,2059,2059,2059,2060,2060,2060,2061,2061,2061,2062,2062,2062,2063,2063,2063,2064,2064,2064,2065,2065,2065,2066,2066,2066,2067,2067,2067,2068,2068,2068,2069,2069,2069,2070,2070,2070,2071,2071,2071,2072,2072,2072,2073,2073,2073,2074,2074,2074,2075,2075,2075,2076,2076,2076,2077,2077,2077,2078,2078,2078,2079,2079,2079,2080,2080,2080,2081,2081,2081,2082,2082,2082,2083,2083,2083,2084,2084,2084,2085,2085,2085,2086,2086,2086,2087,2087,2087,2088,2088,2088,2089,2089,2089,2090,2090,2090,2091,2091,2091,2092,2092,2092,2093,2093,2093,2094,2094,2094,2095,2095,2095,2096,2096,2096,2097,2097,2097,2098,2098,2098,2099,2099,2099,2100,2100,2100,2101,2101,2101,2102,2102,2102,2103,2103,2103,2104,2104,2104,2105,2105,2105,2106,2106,2106,2107,2107,2107,2108,2108,2108,2109,2109,2109,2110,2110,2110,
00MC,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,
50-54,8.6,4.5,4.1,8.6,4.5,4.1,8.6,4.5,4.1,8.6,4.5,4.1,8.6,4.5,4.1,8.9,4.6,4.3,9.03907284067,4.61997056301,4.41910227766,9.34056063039,4.72073525631,4.61982537408,9.54331183886,4.82214151987,4.721170319,9.7461835802,4.92361524495,4.82256833524,9.84685507711,5.02397939601,4.8228756811,
55-59,7.1,3.6,3.5,7.1,3.6,3.5,7.1,3.6,3.5,7.1,3.6,3.5,7.1,3.6,3.5,7.2,3.6,3.6,7.43212655789,3.81649742162,3.61562913627,7.63365339366,4.01723390223,3.61641949143,7.93625900583,4.11852355511,3.81773545072,8.13900813079,4.21988592463,3.91912220616,8.33996286323,4.32031485493,4.01964800829,
60-64,6.2,3.1,3.1,6.2,3.1,3.1,6.2,3.1,3.1,6.2,3.1,3.1,6.2,3.1,3.1,6.0,3.0,3.0,6.02604856045,3.01302428022,3.01302428022,6.22721456095,3.1136485223,3.11356603865,6.22921702009,3.11469056443,3.11452645565,6.43136156037,3.21580848771,3.21555307266,6.63209715044,3.31622524541,3.31587190503,
65-69,5.4,2.6,2.8,5.4,2.6,2.8,5.4,2.6,2.8,5.4,2.6,2.8,5.4,2.6,2.8,5.7,2.8,2.9,5.8251802751,2.81215599488,3.01302428022,5.82506324121,2.81212349925,3.01293974196,5.92581285413,2.91252383112,3.01328902301,5.62659324828,2.71293075594,2.91366249234,5.52617560513,2.71276689512,2.81340871001,
70-74,4.1,2.0,2.1,4.1,2.0,2.1,4.1,2.0,2.1,4.1,2.0,2.1,4.1,2.0,2.1,4.2,2.0,2.2,4.41910227766,2.10911699616,2.3099852815,4.41971290605,2.10935052094,2.31036238511,4.52102190896,2.10991147519,2.41111043377,4.92252936024,2.31058012374,2.61194923649,5.22293628058,2.51073009634,2.71220618424,
75-79,3.5,1.6,1.9,3.5,1.6,1.9,3.5,1.6,1.9,3.5,1.6,1.9,3.5,1.6,1.9,3.6,1.7,1.9,3.51519499359,1.60694628279,1.90824871081,3.61503615253,1.70685100053,1.90818515201,3.61549697292,1.70703547041,1.90846150251,3.61610177615,1.70728925291,1.90881252324,3.61598024089,1.70719820237,1.90878203853,
80-84,2.7,1.1,1.6,2.7,1.1,1.6,2.7,1.1,1.6,2.7,1.1,1.6,2.7,1.1,1.6,2.6,1.1,1.5,2.7117218522,1.10477556942,1.60694628279,2.71098298358,1.10450372265,1.60647926092,2.81090706693,1.20450153336,1.60640553357,2.81101002466,1.20455432017,1.60645570449,2.91059509876,1.304377385,1.60621771376,
85-89,1.8,0.7,1.1,1.8,0.7,1.1,1.8,0.7,1.1,1.8,0.7,1.1,1.8,0.7,1.1,1.8,0.7,1.1,1.70738042546,0.703038998719,1.00434142674,1.80645377723,0.702544130746,1.10390964649,1.80605277125,0.702286065393,1.10376670586,1.9058960831,0.802145710753,1.10375037234,1.90539765487,0.801838037968,1.10355961691,
90+,1.0,0.3,0.7,1.0,0.3,0.7,1.0,0.3,0.7,1.0,0.3,0.7,1.0,0.3,0.7,1.0,0.3,0.7,1.10477556942,0.301302428022,0.803473141393,1.2034773546,0.401012022417,0.802465332182,1.20244371729,0.400660432341,0.801783284949,1.20162635741,0.400365203867,0.801261153544,1.30067869912,0.500009566996,0.800669132119,
Total,157.3,78.8,78.5,157.3,78.8,78.5,157.3,78.8,78.5,157.3,78.8,78.5,157.3,78.8,78.5,157.9,79.2,78.7,159.489418567,80.146445854,79.3429727126,160.38941723,80.6466892496,79.7427279809,161.51104559,81.2575953549,80.2534502351,162.033963856,81.5690755149,80.4648883406,163.020121128,82.4619535437,80.5581675839,
Births,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2.6,1.3,1.3,2.5,1.3,1.2,2.5,1.3,1.2,2.5,1.3,1.2,2.5,1.3,1.2,
Deaths,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1.30220416775,0.649877157878,0.652327009875,1.29268630512,0.621817418161,0.67086888696,1.32266931173,0.65576036212,0.666908949606,1.28829169183,0.645552738135,0.642738953695,1.27405835072,0.651256978127,0.622801372592,
Migration,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,-0.397795832247,-0.0501228421223,-0.347672990125,-0.318446069755,-0.183536073118,-0.134909996637,-0.0872347169645,-0.0491977481252,-0.0380369688393,-0.72080045033,-0.359081373841,-0.361719076489,-0.234605278541,0.246754797628,-0.481360076169,
29UL,
0-4,6.0,3.0,3.0,6.0,3.0,3.0,6.0,3.0,3.0,6.0,3.0,3.0,6.0,3.0,3.0,6.1,3.1,3.0,6.12648270312,3.1134584229,3.01302428022,6.12159964077,3.11097687799,3.01062276279,6.11740489817,3.10884498326,3.00855991491,6.11298658036,3.10659939303,3.00638718733,6.10692664281,3.10351950733,3.00340713548,
5-9,5.6,2.9,2.7,5.6,2.9,2.7,5.6,2.9,2.7,5.6,2.9,2.7,5.6,2.9,2.7,5.8,3.0,2.8,6.02604856045,3.1134584229,2.91259013755,6.12655606117,3.1136722167,3.01288384447,6.22785436942,3.11427797458,3.11357639484,6.32918309369,3.21491079733,3.11427229636,6.32905212456,3.21480220407,3.11424992049,
10-14,6.1,3.2,2.9,6.1,3.2,2.9,6.1,3.2,2.9,6.1,3.2,2.9,6.1,3.2,2.9,5.8,3.0,2.8,5.72474613243,3.01302428022,2.7117218522,5.52538456012,2.91331026613,2.61207429399,5.62674765466,3.01398599072,2.61276166394,5.72816774722,3.01467297816,2.71349476906,5.92829183333,3.11467353644,2.81361829689,
15-19,6.5,3.4,3.1,6.5,3.4,3.1,6.5,3.4,3.1,6.5,3.4,3.1,6.5,3.4,3.1,6.4,3.3,3.1,6.32735098847,3.31432670825,3.01302428022,6.32725372863,3.31428608857,3.01296764006,6.12790661638,3.2146402705,2.91326634588,5.92851792067,3.11497668379,2.81354123688,5.72777053835,3.01459962039,2.71317091797,
20-24,6.2,3.2,3.0,6.2,3.2,3.0,6.2,3.2,3.0,6.2,3.2,3.0,6.2,3.2,3.0,6.1,3.1,3.0,6.02604856045,3.1134584229,2.91259013755,5.92669851471,3.11383306532,2.8128654494,5.7280629856,3.01458390913,2.71347907646,5.7294583402,3.01535087153,2.71410746866,5.72954949418,3.01543168063,2.71411781354,
25-29,5.7,2.9,2.8,5.7,2.9,2.8,5.7,2.9,2.8,5.7,2.9,2.8,5.7,2.9,2.8,5.9,3.1,2.8,6.12648270312,3.21389256557,2.91259013755,6.32680792745,3.31401786446,3.01279006299,6.42794720368,3.3145596117,3.11338759199,6.52909646647,3.41511875741,3.11397770906,6.52871838443,3.41487972689,3.11383865754,
30-34,5.9,3.0,2.9,5.9,3.0,2.9,5.9,3.0,2.9,5.9,3.0,2.9,5.9,3.0,2.9,5.8,2.9,2.9,6.02604856045,3.01302428022,3.01302428022,5.92650741061,3.01338250278,2.91312490783,5.92772319288,3.01412677065,2.91359642223,6.02899556459,3.11491149021,2.91408407438,6.12890433887,3.21499173903,2.91391259984,
35-39,5.8,2.9,2.9,5.8,2.9,2.9,5.8,2.9,2.9,5.8,2.9,2.9,5.8,2.9,2.9,5.7,2.9,2.8,5.62431198975,2.81215599488,2.81215599488,5.72500057108,2.91249734108,2.81250323001,5.92645842877,3.01322941791,2.91322901086,6.12797371067,3.11399061057,3.0139831001,6.2280796025,3.11403940481,3.11404019769,
40-44,7.5,3.8,3.7,7.5,3.8,3.7,7.5,3.8,3.7,7.5,3.8,3.7,7.5,3.8,3.7,7.3,3.7,3.6,7.03038998719,3.51519499359,3.51519499359,6.72954342437,3.41476476416,3.31477866021,6.42949031761,3.2147278586,3.21476245901,6.12938681656,3.11467892009,3.01470789647,5.92789547135,3.01392542356,2.91397004779,
45-49,8.0,4.0,4.0,8.0,4.0,4.0,8.0,4.0,4.0,8.0,4.0,4.0,8.0,4.0,4.0,8.0,4.0,4.0,8.03473141393,4.01736570696,4.01736570696,7.93425685707,4.01712077873,3.91713607833,7.83477373498,3.91736657897,3.917407156,7.7352538614,3.91760452754,3.81764933386,7.4339225261,3.71692671989,3.71699580622,
50-54,7.4,3.7,3.7,7.4,3.7,3.7,7.4,3.7,3.7,7.4,3.7,3.7,7.4,3.7,3.7,7.5,3.8,3.7,7.63299484323,3.81649742162,3.81649742162,7.93365134911,3.91680769813,4.01684365098,8.03536250893,4.01765036107,4.01771214785,8.13712942909,4.01851156965,4.11861785943,8.13703410103,4.01845801564,4.11857608539,
55-59,6.7,3.2,3.5,6.7,3.2,3.5,6.7,3.2,3.5,6.7,3.2,3.5,6.7,3.2,3.5,6.9,3.3,3.6,7.03038998719,3.41476085092,3.61562913627,7.2310504384,3.51514869805,3.71590174035,7.43271783586,3.6160259264,3.81669190946,7.63449624117,3.71696321097,3.9175330302,7.83456265674,3.91706713174,3.917495525,
60-64,7.5,3.7,3.8,7.5,3.7,3.8,7.5,3.7,3.8,7.5,3.7,3.8,7.5,3.7,3.8,7.3,3.5,3.8,7.13082412986,3.41476085092,3.71606327894,6.930671825,3.31468838595,3.61598343905,6.93148641245,3.31507781755,3.6164085949,7.13242720355,3.41553270354,3.71689450002,7.23178660011,3.41523532018,3.81655127993,
65-69,7.3,3.6,3.7,7.3,3.6,3.7,7.3,3.6,3.7,7.3,3.6,3.7,7.3,3.6,3.7,7.8,3.9,3.9,8.03473141393,3.91693156429,4.11779984964,8.23357928782,4.01624941462,4.2173298732,8.13361549503,4.0161598225,4.11745567253,7.63366024587,3.71606777203,3.91759247384,7.33206606116,3.51518983691,3.81687622425,
70-74,5.3,2.6,2.7,5.3,2.6,2.7,5.3,2.6,2.7,5.3,2.6,2.7,5.3,2.6,2.7,5.4,2.6,2.8,5.72474613243,2.81215599488,2.91259013755,5.92594489274,2.91263101478,3.01331387796,6.42812938897,3.11357627843,3.31455311054,7.13056411577,3.51466232524,3.61590179053,7.53137831053,3.71494325151,3.81643505902,
75-79,4.2,2.0,2.2,4.2,2.0,2.2,4.2,2.0,2.2,4.2,2.0,2.2,4.2,2.0,2.2,4.3,2.0,2.3,4.51953642034,2.10911699616,2.41041942418,4.71935348348,2.20904732271,2.51030616076,4.71998493259,2.20933911286,2.51064581973,4.72080756744,2.2097197362,2.51108783125,4.92069747886,2.30966322752,2.61103425134,
80-84,3.3,1.4,1.9,3.3,1.4,1.9,3.3,1.4,1.9,3.3,1.4,1.9,3.3,1.4,1.9,3.4,1.5,1.9,3.31432670825,1.40607799744,1.90824871081,3.4135692803,1.505813792,1.9077554883,3.41359537758,1.50584417748,1.90775120009,3.51388716693,1.60599455676,1.90789261018,3.6135065033,1.60581322994,2.00769327336,
85-89,2.1,0.7,1.4,2.1,0.7,1.4,2.1,0.7,1.4,2.1,0.7,1.4,2.1,0.7,1.4,2.2,0.8,1.4,2.20955113883,0.803473141393,1.40607799744,2.20817859687,0.803032413697,1.40514618317,2.40761697959,0.902840181853,1.50477679774,2.40726947936,0.902696038325,1.50457344103,2.5065833641,1.00241242755,1.50417093655,
90+,1.4,0.4,1.0,1.4,0.4,1.0,1.4,0.4,1.0,1.4,0.4,1.0,1.4,0.4,1.0,1.4,0.4,1.0,1.50651214011,0.401736570696,1.10477556942,1.60457581977,0.501310295714,1.10326552406,1.60319214194,0.500868137469,1.10232400447,1.6021122513,0.500492796288,1.10161945501,1.70090493575,0.500066671856,1.20083826389,
Total,108.5,53.6,54.9,108.5,53.6,54.9,108.5,53.6,54.9,108.5,53.6,54.9,108.5,53.6,54.9,109.1,53.9,55.2,110.176254514,54.3348711867,55.8413833268,110.870183669,54.9325908016,55.9375928679,111.480070475,55.1377251816,56.3423452934,112.291373802,55.7434557386,56.5479180637,112.877630968,55.9366386759,56.9409922922,
Births,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1.2,0.6,0.6,1.2,0.6,0.6,1.2,0.6,0.6,1.2,0.6,0.6,1.2,0.6,0.6,
Deaths,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1.59032059967,0.735342361423,0.854978238246,1.59674039939,0.706824638174,0.889915761214,1.61614387146,0.754412971239,0.861730900221,1.61532290181,0.757803874985,0.857519026828,1.58183977358,0.752321644809,0.829518128766,
Migration,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.990320599669,0.335342361423,0.654978238246,1.08297515547,0.700731926713,0.382243228754,1.00426601781,0.348782612864,0.655483404948,1.20444265366,0.752522106554,0.451920547102,0.971683026615,0.347281671691,0.624401354924,
00MA,
0-4,8.2,4.1,4.1,8.2,4.1,4.1,8.2,4.1,4.1,8.2,4.1,4.1,8.2,4.1,4.1,8.1,4.1,4.0,8.1351655566,4.11779984964,4.01736570696,8.02867459711,4.11451755521,3.9141570419,8.02308617577,4.11169769334,3.91138848243,8.01720421487,4.10872730512,3.90847690976,8.0091691681,4.10465350009,3.90451566801,
5-9,7.2,3.7,3.5,7.2,3.7,3.5,7.2,3.7,3.5,7.2,3.7,3.5,7.2,3.7,3.5,7.4,3.8,3.6,7.73342898591,4.01736570696,3.71606327894,7.9343211329,4.0177283,3.9165928329,8.13625254153,4.11861759982,4.01763494171,8.13819896513,4.11951644541,4.01868251972,8.13827460642,4.11947026437,4.01880434205,
10-14,6.9,3.6,3.3,6.9,3.6,3.3,6.9,3.6,3.3,6.9,3.6,3.3,6.9,3.6,3.3,6.7,3.5,3.2,6.82952170184,3.51519499359,3.31432670825,6.93077751576,3.61587638582,3.31490112994,7.13296009117,3.71703882301,3.41592126816,7.53527815011,3.91826541436,3.61701273575,7.73588564193,4.01859824543,3.7172873965,
15-19,7.3,3.8,3.5,7.3,3.8,3.5,7.3,3.8,3.5,7.3,3.8,3.5,7.3,3.8,3.5,7.3,3.8,3.5,7.23125827254,3.81649742162,3.41476085092,7.13138804845,3.71648281368,3.41490523478,7.03239766221,3.71693798109,3.31545968112,6.83339106983,3.61738418404,3.21600688578,6.73285070156,3.51701756577,3.21583313579,
20-24,6.4,3.4,3.0,6.4,3.4,3.0,6.4,3.4,3.0,6.4,3.4,3.0,6.4,3.4,3.0,6.4,3.4,3.0,6.42778513114,3.41476085092,3.01302428022,6.42890187088,3.41532794402,3.01357392686,6.43083935944,3.41633019545,3.01450916399,6.23277677159,3.31733291157,2.91544386002,6.33330699237,3.41758480564,2.91572218673,
25-29,7.8,3.9,3.9,7.8,3.9,3.9,7.8,3.9,3.9,7.8,3.9,3.9,7.8,3.9,3.9,7.9,4.1,3.8,8.03473141393,4.11779984964,3.91693156429,8.13387228027,4.21746175253,3.91641052774,8.23403896228,4.21764704955,4.01639191273,8.33417757529,4.31783262583,4.01634494946,8.33232465374,4.31698992701,4.01533472673,
30-34,8.5,4.0,4.5,8.5,4.0,4.5,8.5,4.0,4.5,8.5,4.0,4.5,8.5,4.0,4.5,8.7,4.1,4.6,8.63733626997,4.11779984964,4.51953642034,8.53735278668,4.11805147122,4.41930131546,8.43842725578,4.11882719578,4.31960006001,8.43951817597,4.11961845137,4.3198997246,8.63866725559,4.31946837637,4.31919887922,
35-39,8.5,4.2,4.3,8.5,4.2,4.3,8.5,4.2,4.3,8.5,4.2,4.3,8.5,4.2,4.3,8.5,4.2,4.3,8.5369021273,4.11779984964,4.41910227766,8.73751168411,4.21804127169,4.51947041242,8.83924890128,4.2188184348,4.62043046647,9.04103652525,4.31962434015,4.7214121851,9.04073162347,4.31943412085,4.72129750262,
40-44,9.3,4.6,4.7,9.3,4.6,4.7,9.3,4.6,4.7,9.3,4.6,4.7,9.3,4.6,4.7,9.3,4.6,4.7,9.23994112602,4.61997056301,4.61997056301,9.03982891627,4.51976835406,4.52006056221,8.84083133086,4.4201227509,4.42070857996,8.54180563705,4.22044576839,4.32135986865,8.54085129622,4.2198114767,4.32103981952,
