OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
46UD,85760, 173732, 0.5,0.5,0.5,0.5,17883.9756516,18102.6201702,17082.1164791,18188.7081251,19326.0556913,19889.7968759,19306.0362011,17469.152083,26483.1196511,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,82661.453329,91070.1275993,0.5,0.5,0.5,
46UF,107178, 203148, 0.5,0.5,0.5,0.5,19703.6995271,20510.1922794,17432.7627088,21395.6342402,22503.7890821,22565.8013044,22456.2154858,22229.826401,34349.9255696,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,97864.3723072,105283.474291,0.5,0.5,0.5,
46UC,112335, 222481, 0.5,0.5,0.5,0.5,24106.8055146,24401.395848,19106.0352148,23938.8462668,26459.7013364,26889.5030163,25457.4570434,22222.008597,29899.235478,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,112628.84247,109852.145846,0.5,0.5,0.5,
46UB,56134, 136205, 0.5,0.5,0.5,0.5,14264.0392876,16151.8257579,12454.5277783,14060.2627007,14977.4317735,15580.1331068,15840.974754,14220.7420837,18655.2111453,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,70217.4804892,65987.6678985,0.5,0.5,0.5,
35UG,44129, 68896, 0.5,0.5,0.5,0.5,6244.08768444,6742.19064079,5907.99720729,7225.27533631,7889.24930675,8476.67379663,8621.67913587,7457.089985,10331.5153816,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,35232.9814476,33662.7770271,0.5,0.5,0.5,
23UB,94204, 164675, 0.5,0.5,0.5,0.5,17122.4073055,19203.8137213,21818.0819072,19538.9486157,17165.6483781,16459.5889995,16113.1802544,14435.1486261,22818.4543078,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,78937.8526091,85737.4195064,0.5,0.5,0.5,
23UC,68325, 132304, 0.5,0.5,0.5,0.5,11015.9668924,12463.8217504,10251.1426255,11792.0638059,14929.6757856,16323.355117,17200.809384,16751.8395085,21575.0807235,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,65043.1509028,67260.6046899,0.5,0.5,0.5,
23UF,84723, 184866, 0.5,0.5,0.5,0.5,18178.931581,19295.3662542,15623.3807481,20070.334629,22505.1788366,23258.2133872,21821.5652655,18369.9293901,25743.397978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,95184.4063582,89681.8917115,0.5,0.5,0.5,
23UG,63302, 124196, 0.5,0.5,0.5,0.5,12132.0526991,12665.4439969,11097.2067757,13567.9238638,13381.4732651,13992.4207106,14573.9470188,13933.4979627,18851.6592081,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,62475.2720115,61720.3534891,0.5,0.5,0.5,
23UD,63319, 124154, 0.5,0.5,0.5,0.5,11485.3412127,13224.8362189,12283.4825108,12231.2570783,13424.4057926,14051.9658282,14595.2368505,13569.8827879,19287.8619508,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,58749.1959864,65405.0742443,0.5,0.5,0.5,
