OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
46UD,92272, 197286, 0.5,0.5,0.5,0.5,20709.4426391,20854.7734325,19557.3708129,20520.0997559,21807.4088975,21861.2717974,21365.0893849,19347.7446368,31262.5176346,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,92897.3531945,104388.365797,0.5,0.5,0.5,
46UF,116257, 222550, 0.5,0.5,0.5,0.5,21401.6708404,22418.3100491,19124.5510292,23283.2365235,24582.4948661,23919.479937,23998.3930319,24161.2474516,39660.5896103,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,106486.344668,116063.628671,0.5,0.5,0.5,
46UC,122476, 249181, 0.5,0.5,0.5,0.5,27338.5371908,27612.912836,21909.9855639,26695.4548335,29275.3782517,29152.5504051,27744.1612036,24645.7720318,34806.3070546,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,127107.884559,122073.174811,0.5,0.5,0.5,
46UB,60435, 158014, 0.5,0.5,0.5,0.5,16542.9814352,18528.2985436,14715.9504068,16206.1783747,17349.3857606,17739.7759236,17882.1069189,16369.4672896,22680.2988557,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,82330.0864041,75684.3571046,0.5,0.5,0.5,
35UG,47078, 68063, 0.5,0.5,0.5,0.5,5909.81065865,6474.84058111,5340.34835377,6704.9904771,7679.519047,8313.85445704,8364.77649909,7994.12785099,11281.1494014,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,35084.6167371,32978.8005891,0.5,0.5,0.5,
23UB,101929, 175721, 0.5,0.5,0.5,0.5,18607.0704776,20770.6421061,22952.3432319,20500.5389572,18066.7224684,16744.521584,16772.0157404,15618.035574,25689.088528,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,82370.9680615,93350.0106062,0.5,0.5,0.5,
23UC,73625, 147451, 0.5,0.5,0.5,0.5,12072.0501331,13685.7111188,11570.2750179,13154.4784808,16442.4206437,17743.1887187,19010.2026092,18580.4704152,25192.6842202,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,72692.9024265,74758.5789312,0.5,0.5,0.5,
23UF,91189, 211577, 0.5,0.5,0.5,0.5,20625.3886174,21903.8243111,18302.6276521,23031.2020438,25648.7700684,26128.0575593,24570.7640814,21118.1842871,30247.8344125,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,110449.495834,101127.157199,0.5,0.5,0.5,
23UG,68148, 135935, 0.5,0.5,0.5,0.5,13254.8435087,13961.8912236,12203.7908879,14841.3632056,14505.1634482,14649.9214984,15792.5287534,15378.5191009,21346.5067613,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,68381.4699684,67553.0584195,0.5,0.5,0.5,
23UD,68194, 137988, 0.5,0.5,0.5,0.5,12616.9931505,14512.4740584,13667.972839,13616.0702518,14862.506141,15320.0742601,15871.7332656,14897.6536781,22622.3004867,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,64602.7882201,73384.9899113,0.5,0.5,0.5,
23UE,102525, 151288, 0.5,0.5,0.5,0.5,16604.8057401,16949.096873,17496.3324923,18813.1596187,16059.3453039,15694.7888,15151.0879937,13789.7556788,20730.1095935,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,75727.4585237,75561.0235702,0.5,0.5,0.5,
