Region,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,
East Midlands,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,
0-4,260.6,260.6,260.6,260.6,260.6,261.1,271.582455145,281.412985345,289.60788702,296.868030447,305.832843444,306.574776835,306.483129321,306.560902368,306.143047012,305.628332306,305.39762065,303.909024703,303.52036178,303.095811724,302.024389565,
5-9,240.4,240.4,240.4,240.4,240.4,248.0,253.926192013,260.916742066,264.449637528,268.914182683,268.860371647,280.134084593,289.427571,298.017289606,305.140773773,313.570365707,314.311993985,314.752099538,314.829616909,314.145465483,313.63052651,
10-14,240.7,240.7,240.7,240.7,240.7,236.7,232.372742704,232.299941818,236.748090507,244.919959235,255.219810307,260.613071895,267.203778481,271.533998101,275.732004882,275.943779008,286.549256289,296.637752685,304.559439399,311.945894408,321.170268204,
15-19,275.2,275.2,275.2,275.2,275.2,272.1,269.942286477,267.511913556,263.479460675,257.313771177,253.936963843,250.538115221,249.532143026,255.042588301,263.612255839,273.778302789,280.63349399,286.824420214,291.685868586,295.88333955,296.626816083,
20-24,300.3,300.3,300.3,300.3,300.3,302.7,307.290967687,306.29210424,304.357417243,303.082228988,301.135885739,298.835228309,296.661681447,292.620865322,286.447559038,283.861856156,281.924040424,282.246258385,287.755462165,296.988730762,307.552969195,
25-29,265.2,265.2,265.2,265.2,265.2,267.3,269.535433766,271.901075899,276.392689105,279.420259184,278.591051772,281.974648475,280.83288013,279.288340579,277.207213052,276.317753097,274.275809157,273.159408373,269.377837794,264.261722028,261.802300624,
30-34,259.7,259.7,259.7,259.7,259.7,264.9,266.940783335,267.511855041,268.475307167,269.964546613,273.842594243,276.076473614,277.244554229,281.736939606,284.367754486,283.940702652,287.316860918,286.300872114,283.684729779,282.659282481,280.564555418,
35-39,258.0,258.0,258.0,258.0,258.0,250.5,249.385946847,253.317682825,258.970382251,266.478114181,272.650468435,275.216301443,275.648148312,276.606821669,277.560544889,281.17015146,283.54205499,285.513873782,289.346933563,291.984232454,291.298445202,
40-44,309.2,309.2,309.2,309.2,309.2,302.8,292.328828843,285.023781694,273.03842992,260.630336028,255.116143671,254.263470541,258.192314813,264.243707979,271.088263829,278.195051857,279.828089204,279.992127002,280.948172052,282.696803704,286.569896194,
45-49,320.5,320.5,320.5,320.5,320.5,320.1,320.30990603,315.965246345,315.315057712,311.048946594,304.766513388,294.904766486,287.013852244,274.446307635,262.390174698,257.362865708,256.108208359,260.301369683,266.351100788,273.327169794,280.96560355,
50-54,289.1,289.1,289.1,289.1,289.1,297.7,306.460468967,315.577616545,320.267791069,322.134638817,321.186151658,320.665691078,316.791838937,315.55538041,311.906145201,305.312951802,295.25792178,288.370458206,276.537937412,264.682796494,259.058544976,
55-59,254.2,254.2,254.2,254.2,254.2,257.9,262.620135416,269.164074699,278.32801988,287.723668799,296.294563886,306.202256891,314.213862715,319.275224192,321.126478406,319.640558522,320.524475123,315.795462239,315.030447116,311.318321795,305.194837657,
60-64,258.0,258.0,258.0,258.0,258.0,252.2,249.445854801,246.209711864,246.08882872,249.626426168,255.765791929,259.673099101,267.671540487,277.242019333,286.528700591,295.272076999,304.233533204,313.566994236,317.689959558,319.932271487,318.843244965,
65-69,239.9,239.9,239.9,239.9,239.9,251.6,257.222668792,263.733531928,267.166656792,253.324380343,246.435991972,243.279643092,240.595063307,240.922581025,245.330539214,250.492805826,255.239822483,263.022859054,271.983874966,281.331960734,290.278805753,
70-74,172.2,172.2,172.2,172.2,172.2,177.6,186.537723827,194.110393999,203.911334614,226.47501557,237.758518128,243.179388978,250.332230362,253.671406664,240.318162012,234.22274656,231.504460719,229.276108957,230.596423956,234.272749014,239.649368189,
75-79,140.0,140.0,140.0,140.0,140.0,143.4,148.393636769,151.198277895,151.059617649,153.35012277,161.035241455,168.613982345,176.214457948,184.928559952,206.618933784,218.03341063,223.067774351,228.676025505,232.080271177,220.132101471,214.263998411,
80-84,105.4,105.4,105.4,105.4,105.4,105.9,108.167961285,110.799322433,112.94583127,115.232926286,119.731577411,124.86342799,127.413083348,127.830725013,130.394754344,137.773469358,144.001036009,151.519296451,159.131070674,178.555469216,187.892033221,
85-89,64.5,64.5,64.5,64.5,64.5,64.9,67.0269981918,69.2043417581,73.3587925603,75.8398539484,77.3719278792,80.1275748377,81.7598484497,84.3308662456,86.9504221619,91.3668491634,95.7459047993,97.6594847868,98.3012098345,100.730616077,107.096173995,
90+,34.6,34.6,34.6,34.6,34.6,35.7,37.8162889929,40.8795390742,43.7911019679,46.4137538654,49.3627100575,51.7740788554,53.6382756353,57.8170110258,61.9941912716,64.9305949196,67.4327015612,71.1943225865,75.3727717131,80.3398492892,85.561816219,
Total,4287.7,4287.7,4287.7,4287.7,4287.7,4313.1,4357.30727989,4403.03013903,4447.75233365,4488.7611617,4534.89512087,4577.51008058,4616.87025419,4661.67153503,4700.85791848,4746.81462452,4786.895058,4828.7182185,4868.78348922,4908.28458797,4950.04459393,
Births,na,na,na,na,na,na,60.26,60.145,60.375,60.375,60.49,60.605,60.72,60.72,60.49,60.375,60.375,60.03,59.8,59.8,59.57,
