Region,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,
East Midlands,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,
50-54,289.1,289.1,289.1,289.1,289.1,297.7,306.460468967,315.577616545,320.267791069,322.134638817,321.186151658,320.665691078,316.791838937,315.55538041,311.906145201,305.312951802,295.25792178,288.370458206,276.537937412,264.682796494,259.058544976,258.194904144,262.782653186,269.629756501,275.807295238,283.312548548,284.934209413,285.620306924,287.499903469,289.638962055,290.773848437,291.128019861,292.965660121,296.42167406,301.666570621,297.73518372,297.652176504,297.13496463,296.144267522,294.672841862,295.26934658,
55-59,254.2,254.2,254.2,254.2,254.2,257.9,262.620135416,269.164074699,278.32801988,287.723668799,296.294563886,306.202256891,314.213862715,319.275224192,321.126478406,319.640558522,320.524475123,315.795462239,315.030447116,311.318321795,305.194837657,296.384285665,289.012358236,276.961899459,265.949423458,259.967360883,259.49734126,264.084692934,271.069186559,278.184358861,277.759809601,279.121407658,281.638514477,285.434974612,290.687042689,291.978162253,292.48749625,294.45804239,298.022289715,303.367468742,299.632953759,
60-64,258.0,258.0,258.0,258.0,258.0,252.2,249.445854801,246.209711864,246.08882872,249.626426168,255.765791929,259.673099101,267.671540487,277.242019333,286.528700591,295.272076999,304.233533204,313.566994236,317.689959558,319.932271487,318.843244965,319.116014394,315.773770834,314.936268507,311.548092173,305.077215345,295.624782916,288.007686537,276.907818051,266.974597551,274.299983206,277.814391556,281.621714105,285.73265483,290.242462142,290.623005108,292.736155391,295.964704111,300.428264781,306.3284115,308.36654957,
65-69,239.9,239.9,239.9,239.9,239.9,251.6,257.222668792,263.733531928,267.166656792,253.324380343,246.435991972,243.279643092,240.595063307,240.922581025,245.330539214,250.492805826,255.239822483,263.022859054,271.983874966,281.331960734,290.278805753,299.895787047,308.430665812,313.362395113,314.819010525,314.138378927,315.127199172,311.570257845,310.916508013,307.3058784,301.07676341,294.830573037,286.252041608,275.211339477,261.707310622,268.472370855,271.529875041,274.836450527,278.400084112,282.343640473,282.376135889,
70-74,172.2,172.2,172.2,172.2,172.2,177.6,186.537723827,194.110393999,203.911334614,226.47501557,237.758518128,243.179388978,250.332230362,253.671406664,240.318162012,234.22274656,231.504460719,229.276108957,230.596423956,234.272749014,239.649368189,244.599240732,251.539591643,260.738062971,269.797521429,278.327896922,287.177162797,295.486902287,300.338934616,303.175605745,300.928929509,300.721882456,300.398862984,300.007918463,299.824333689,294.31704115,288.831856929,281.126867323,271.086434416,258.780024993,265.750014332,
75-79,140.0,140.0,140.0,140.0,140.0,143.4,148.393636769,151.198277895,151.059617649,153.35012277,161.035241455,168.613982345,176.214457948,184.928559952,206.618933784,218.03341063,223.067774351,228.676025505,232.080271177,220.132101471,214.263998411,213.280224687,211.747044423,212.858290474,216.070050307,222.448483632,226.065767924,233.82764552,242.417282511,251.150811735,256.886873926,263.182990672,269.348084555,275.389811908,281.665005668,279.764265887,279.731542008,279.600207448,279.420332612,279.558156148,274.480877014,
80-84,105.4,105.4,105.4,105.4,105.4,105.9,108.167961285,110.799322433,112.94583127,115.232926286,119.731577411,124.86342799,127.413083348,127.830725013,130.394754344,137.773469358,144.001036009,151.519296451,159.131070674,178.555469216,187.892033221,194.39704363,198.323003027,201.404359959,192.065848763,187.865581017,187.305269067,185.954969355,187.150518733,190.73285744,199.591157236,206.71019643,213.78264175,220.818096592,228.314339529,234.116133963,240.262768278,246.258607274,252.110702895,258.324848198,257.312006665,
85-89,64.5,64.5,64.5,64.5,64.5,64.9,67.0269981918,69.2043417581,73.3587925603,75.8398539484,77.3719278792,80.1275748377,81.7598484497,84.3308662456,86.9504221619,91.3668491634,95.7459047993,97.6594847868,98.3012098345,100.730616077,107.096173995,113.513218493,119.562867484,125.631882143,141.552537692,149.917303653,154.414927965,158.074398114,161.175359077,154.649007825,157.141547848,158.98461139,160.403986768,161.428564637,162.661638532,170.58894304,176.982969715,183.27772128,189.482101035,196.241189234,201.935212785,
90+,34.6,34.6,34.6,34.6,34.6,35.7,37.8162889929,40.8795390742,43.7911019679,46.4137538654,49.3627100575,51.7740788554,53.6382756353,57.8170110258,61.9941912716,64.9305949196,67.4327015612,71.1943225865,75.3727717131,80.3398492892,85.561816219,89.4470779181,93.8101188893,96.7615049525,101.450544689,109.195068012,115.568174598,122.681229403,129.463752712,143.570092114,150.419436493,157.279291841,164.19680424,171.185232805,179.640498904,185.202849139,190.587765555,195.953595658,201.287654824,208.199103688,217.934838382,
Total,4287.7,4287.7,4287.7,4287.7,4287.7,4313.1,4357.30727989,4403.03013903,4447.75233365,4488.7611617,4534.89512087,4577.51008058,4616.87025419,4661.67153503,4700.85791848,4746.81462452,4786.895058,4828.7182185,4868.78348922,4908.28458797,4950.04459393,4991.19994957,5028.06952483,5065.28779359,5099.63304866,5139.93660097,5169.95636073,5203.56204699,5241.04001266,5277.96269791,5319.33424668,5359.97526729,5400.05937349,5439.72484303,5482.49290585,5524.86920044,5566.91755873,5608.67553394,5650.18286513,5695.03886143,5739.30291991,
Births,na,na,na,na,na,na,60.26,60.145,60.375,60.375,60.49,60.605,60.72,60.72,60.49,60.375,60.375,60.03,59.8,59.8,59.57,59.455,59.34,59.225,59.57,59.8,60.145,60.145,60.26,61.18,63.306965299,64.065428375,64.8716905553,65.7014735136,66.5378978099,67.3769954115,68.1896257155,68.9611170255,69.7041732173,70.3630829827,70.9496299438,
Deaths,na,na,na,na,na,na,46.812011183,48.1093818885,48.8276276636,49.5091161746,49.9488381493,50.2775018684,50.8175915043,50.7933036357,51.6014629303,52.8257962102,53.4574013811,53.6860964992,53.825327192,53.7721127814,54.8409018992,55.5641176916,56.2564300066,56.7151492505,56.6508399764,57.2654129858,58.6508663613,59.0981219807,60.1070320572,60.6618989521,57.2658541761,58.8756569706,60.3596451126,61.728876285,59.583518849,60.9351962429,62.1965743844,63.3792603349,64.4937721008,61.924828296,63.224124639,
Migration,na,na,na,na,na,na,30.7592910715,33.687241025,33.1748222888,30.1429442198,35.5927973205,32.2874615833,29.4577651148,34.8745844712,30.2978463847,38.4075022491,33.1628348555,35.4792570037,34.0905979134,33.4732115257,37.030907864,37.264473331,33.7860052621,34.7084180162,31.4260950434,37.7689652964,28.5256261276,32.5588082403,37.3249977202,36.4045842005,35.330437654,35.4512492059,35.5720607578,35.6928723097,35.8136838616,35.9344954135,36.0553069653,36.1761185172,36.2969300691,36.417741621,36.5385531729,
West Midlands,
0-4,361.2,361.2,361.2,361.2,361.2,361.8,374.201247513,387.792702327,399.711183343,410.16158791,422.695122966,423.134275795,423.743064336,424.176287437,423.165017587,422.854941252,422.447940417,421.775188283,420.552561728,419.596034521,418.693636761,417.090400022,416.497069471,416.302749036,416.072632571,416.435576841,416.629618366,418.135790671,419.915060005,421.223245712,424.378179467,428.508557634,433.712052065,440.129140406,447.755900338,452.985873318,458.354225053,463.745848815,469.08914992,474.262436615,479.15856712,
5-9,337.0,337.0,337.0,337.0,337.0,345.7,352.229286384,357.296031405,361.6982202,367.032362561,366.120526823,379.576442867,392.496024085,404.807820308,414.322172719,426.718278665,427.556060151,428.297451487,428.464316502,427.718654326,427.27533032,426.735219153,426.062309223,425.504530014,424.148882619,422.847350475,421.908973099,421.049729474,420.988508881,420.625354701,420.672367984,421.089044522,421.949452146,423.201286273,424.95546045,428.038098047,432.09610409,437.227138946,443.572189619,451.126092157,456.283743392,
10-14,331.3,331.3,331.3,331.3,331.3,326.1,322.957629008,323.271152299,329.169254173,337.727096343,348.412917141,355.605787462,360.538361804,364.540608618,370.139930736,369.626427119,382.678899973,395.860373731,407.636079242,418.210335343,430.602078879,431.439796448,431.915083246,431.68285359,431.602108106,431.158718742,429.687539179,429.014635278,427.658862642,426.835134232,427.437232487,427.942835398,428.34542145,428.710160129,429.01431013,429.523525249,430.402316853,431.724622473,433.438122855,435.653887878,439.197899899,
15-19,363.3,363.3,363.3,363.3,363.3,360.3,354.614643936,351.18158254,344.415666048,335.781222127,330.998467924,328.251471432,328.82822871,335.123249875,343.812633621,353.832487674,361.422759582,366.886147138,371.552412274,377.018055645,376.238156934,389.28485564,403.390690663,414.759867979,425.059522089,437.441655088,438.146305885,438.887644208,438.389411666,438.175690678,439.799302616,440.377896107,439.746721222,437.759131285,434.307829377,434.895196992,435.385534313,435.772358445,436.120722312,436.409698674,436.904042388,
20-24,388.7,388.7,388.7,388.7,388.7,390.6,394.121406966,391.785866521,386.252116616,383.238584095,381.413998357,376.646946773,372.936705324,367.889807188,358.714162403,355.519136598,351.971743391,353.610255067,359.106102121,368.193081141,379.941334415,387.398021738,394.457031187,398.989893636,404.588618484,404.473492595,418.30620389,431.734649312,443.224193801,453.90983665,465.848877853,466.709693018,467.215340073,467.372293013,467.067473419,468.878835402,469.645830659,469.204128391,467.406769707,464.148039899,464.924378559,
