Region,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,
East Midlands,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,
50-54,289.1,289.1,289.1,289.1,289.1,297.7,306.460468967,315.577616545,320.267791069,322.134638817,321.186151658,320.665691078,316.791838937,315.55538041,311.906145201,305.312951802,295.25792178,288.370458206,276.537937412,264.682796494,259.058544976,258.194904144,262.782653186,269.629756501,275.807295238,283.312548548,284.934209413,285.620306924,287.499903469,289.638962055,290.773848437,291.128019861,292.965660121,296.42167406,301.666570621,297.73518372,297.652176504,297.13496463,296.144267522,294.672841862,295.26934658,294.51800506,291.91630564,287.280180318,280.454441078,284.21643791,285.565687316,287.561070126,290.263540046,293.759297029,297.230975563,301.467657072,306.660424834,312.876106008,320.1867749,319.724992324,328.072803144,336.777845284,345.830935122,355.336533015,363.772322546,
55-59,254.2,254.2,254.2,254.2,254.2,257.9,262.620135416,269.164074699,278.32801988,287.723668799,296.294563886,306.202256891,314.213862715,319.275224192,321.126478406,319.640558522,320.524475123,315.795462239,315.030447116,311.318321795,305.194837657,296.384285665,289.012358236,276.961899459,265.949423458,259.967360883,259.49734126,264.084692934,271.069186559,278.184358861,277.759809601,279.121407658,281.638514477,285.434974612,290.687042689,291.978162253,292.48749625,294.45804239,298.022289715,303.367468742,299.632953759,299.706889433,299.353728512,298.535638045,297.26545396,298.003430654,297.410759838,294.984531189,290.543637986,283.95280492,287.837195876,289.328496691,291.451465551,294.265372147,297.838411847,301.441801246,305.79485345,311.089541043,317.391232507,324.807007277,324.497598267,
60-64,258.0,258.0,258.0,258.0,258.0,252.2,249.445854801,246.209711864,246.08882872,249.626426168,255.765791929,259.673099101,267.671540487,277.242019333,286.528700591,295.272076999,304.233533204,313.566994236,317.689959558,319.932271487,318.843244965,319.116014394,315.773770834,314.936268507,311.548092173,305.077215345,295.624782916,288.007686537,276.907818051,266.974597551,274.299983206,277.814391556,281.621714105,285.73265483,290.242462142,290.623005108,292.736155391,295.964704111,300.428264781,306.3284115,308.36654957,309.621621563,312.305509386,316.547499914,322.560674659,319.634493781,320.457687548,320.862901973,320.814782249,320.356585645,321.823784003,321.983013311,320.332527935,316.695526737,310.915371513,315.503381563,317.726292519,320.560268922,324.062326394,328.354764519,332.667321237,
65-69,239.9,239.9,239.9,239.9,239.9,251.6,257.222668792,263.733531928,267.166656792,253.324380343,246.435991972,243.279643092,240.595063307,240.922581025,245.330539214,250.492805826,255.239822483,263.022859054,271.983874966,281.331960734,290.278805753,299.895787047,308.430665812,313.362395113,314.819010525,314.138378927,315.127199172,311.570257845,310.916508013,307.3058784,301.07676341,294.830573037,286.252041608,275.211339477,261.707310622,268.472370855,271.529875041,274.836450527,278.400084112,282.343640473,282.376135889,284.067328291,286.820506141,290.75021694,296.080601817,297.687228437,298.509961909,300.718916687,304.44088176,309.911407104,306.63988205,307.034377349,307.027242377,306.589367401,305.711704526,306.729534163,306.470651668,304.437660637,300.463098295,294.473978934,298.559380634,
70-74,172.2,172.2,172.2,172.2,172.2,177.6,186.537723827,194.110393999,203.911334614,226.47501557,237.758518128,243.179388978,250.332230362,253.671406664,240.318162012,234.22274656,231.504460719,229.276108957,230.596423956,234.272749014,239.649368189,244.599240732,251.539591643,260.738062971,269.797521429,278.327896922,287.177162797,295.486902287,300.338934616,303.175605745,300.928929509,300.721882456,300.398862984,300.007918463,299.824333689,294.31704115,288.831856929,281.126867323,271.086434416,258.780024993,265.750014332,269.156180926,272.748598607,276.531417394,280.677337028,281.217191681,283.310417509,286.387715161,290.555566477,296.083401624,298.082913926,299.296911978,301.833643587,305.814491435,311.389287924,308.64943493,309.454707804,309.878022976,309.895245347,309.636979908,311.015393933,
75-79,140.0,140.0,140.0,140.0,140.0,143.4,148.393636769,151.198277895,151.059617649,153.35012277,161.035241455,168.613982345,176.214457948,184.928559952,206.618933784,218.03341063,223.067774351,228.676025505,232.080271177,220.132101471,214.263998411,213.280224687,211.747044423,212.858290474,216.070050307,222.448483632,226.065767924,233.82764552,242.417282511,251.150811735,256.886873926,263.182990672,269.348084555,275.389811908,281.665005668,279.764265887,279.731542008,279.600207448,279.420332612,279.558156148,274.480877014,269.480685596,262.421070713,253.20900011,242.009959912,248.694582364,252.019448683,255.443161903,258.963190724,262.816919335,263.499866609,265.587820403,268.551485601,272.485348658,277.520018258,279.520688431,280.731468131,283.17377893,286.962962372,292.44554084,289.86578825,
80-84,105.4,105.4,105.4,105.4,105.4,105.9,108.167961285,110.799322433,112.94583127,115.232926286,119.731577411,124.86342799,127.413083348,127.830725013,130.394754344,137.773469358,144.001036009,151.519296451,159.131070674,178.555469216,187.892033221,194.39704363,198.323003027,201.404359959,192.065848763,187.865581017,187.305269067,185.954969355,187.150518733,190.73285744,199.591157236,206.71019643,213.78264175,220.818096592,228.314339529,234.116133963,240.262768278,246.258607274,252.110702895,258.324848198,257.312006665,257.92986105,258.471765187,258.989176887,259.990738243,255.94247517,252.046188153,246.316321788,238.690729831,229.489375316,236.20492505,239.844873375,243.457146868,247.030815986,250.615171802,251.979327123,254.524904595,257.783048817,261.831973348,267.104423239,269.523848535,
85-89,64.5,64.5,64.5,64.5,64.5,64.9,67.0269981918,69.2043417581,73.3587925603,75.8398539484,77.3719278792,80.1275748377,81.7598484497,84.3308662456,86.9504221619,91.3668491634,95.7459047993,97.6594847868,98.3012098345,100.730616077,107.096173995,113.513218493,119.562867484,125.631882143,141.552537692,149.917303653,154.414927965,158.074398114,161.175359077,154.649007825,157.141547848,158.98461139,160.403986768,161.428564637,162.661638532,170.58894304,176.982969715,183.27772128,189.482101035,196.241189234,201.935212785,207.718429904,213.335201654,218.797011024,224.77993424,224.79997681,226.138878745,227.435465367,228.742672011,230.731398403,227.972505833,225.455286516,221.420144087,215.844397481,208.795408566,215.461092798,219.432136465,223.208799504,226.782860516,230.671104603,232.786258731,
90+,34.6,34.6,34.6,34.6,34.6,35.7,37.8162889929,40.8795390742,43.7911019679,46.4137538654,49.3627100575,51.7740788554,53.6382756353,57.8170110258,61.9941912716,64.9305949196,67.4327015612,71.1943225865,75.3727717131,80.3398492892,85.561816219,89.4470779181,93.8101188893,96.7615049525,101.450544689,109.195068012,115.568174598,122.681229403,129.463752712,143.570092114,150.419436493,157.279291841,164.19680424,171.185232805,179.640498904,185.202849139,190.587765555,195.953595658,201.287654824,208.199103688,217.934838382,226.395330746,234.729748706,242.910127366,252.629276147,263.669557157,273.784847542,283.653539942,293.262532326,304.628470222,312.547740071,320.895204011,329.137427205,337.294128982,345.870928815,349.889324545,354.713281263,358.511047367,361.27459711,365.092318126,374.684711929,
Total,4287.7,4287.7,4287.7,4287.7,4287.7,4313.1,4357.30727989,4403.03013903,4447.75233365,4488.7611617,4534.89512087,4577.51008058,4616.87025419,4661.67153503,4700.85791848,4746.81462452,4786.895058,4828.7182185,4868.78348922,4908.28458797,4950.04459393,4991.19994957,5028.06952483,5065.28779359,5099.63304866,5139.93660097,5169.95636073,5203.56204699,5241.04001266,5277.96269791,5319.33424668,5359.97526729,5400.05937349,5439.72484303,5482.49290585,5524.86920044,5566.91755873,5608.67553394,5650.18286513,5695.03886143,5739.30291991,5782.96758744,5826.00539816,5868.38439834,5913.68619065,5958.02824018,6001.44083501,6043.96276596,6085.6477083,6130.33139908,6174.11291696,6217.1099532,6259.45537395,6301.29066054,6343.51263494,6388.36990884,6432.88060474,6477.18277353,6521.405657,6569.32439357,6617.03822103,
Births,na,na,na,na,na,na,60.26,60.145,60.375,60.375,60.49,60.605,60.72,60.72,60.49,60.375,60.375,60.03,59.8,59.8,59.57,59.455,59.34,59.225,59.57,59.8,60.145,60.145,60.26,61.18,63.306965299,64.065428375,64.8716905553,65.7014735136,66.5378978099,67.3769954115,68.1896257155,68.9611170255,69.7041732173,70.3630829827,70.9496299438,71.4534828387,71.8712392568,72.1929135816,72.4200078243,72.5699080247,72.6614371683,72.7088731613,72.7226940733,72.7251529581,72.735219612,72.7705164107,72.8412896202,72.9641327772,73.1264924896,73.3395090396,73.6111180893,73.9335917611,74.3097276756,74.7340359855,75.2065412462,
Deaths,na,na,na,na,na,na,46.812011183,48.1093818885,48.8276276636,49.5091161746,49.9488381493,50.2775018684,50.8175915043,50.7933036357,51.6014629303,52.8257962102,53.4574013811,53.6860964992,53.825327192,53.7721127814,54.8409018992,55.5641176916,56.2564300066,56.7151492505,56.6508399764,57.2654129858,58.6508663613,59.0981219807,60.1070320572,60.6618989521,57.2658541761,58.8756569706,60.3596451126,61.728876285,59.583518849,60.9351962429,62.1965743844,63.3792603349,64.4937721008,61.924828296,63.224124639,64.4481800334,65.6136048135,66.7149012271,64.1400148984,65.3704694286,66.5122648234,67.57117625,68.5427973205,65.6673193178,66.7003704238,67.6409604143,68.4841606639,69.2379495362,69.1344329856,66.8329615904,67.5719601912,68.2237725239,68.800005321,65.6492720748,66.4474979904,
Migration,na,na,na,na,na,na,30.7592910715,33.687241025,33.1748222888,30.1429442198,35.5927973205,32.2874615833,29.4577651148,34.8745844712,30.2978463847,38.4075022491,33.1628348555,35.4792570037,34.0905979134,33.4732115257,37.030907864,37.264473331,33.7860052621,34.7084180162,31.4260950434,37.7689652964,28.5256261276,32.5588082403,37.3249977202,36.4045842005,35.330437654,35.4512492059,35.5720607578,35.6928723097,35.8136838616,35.9344954135,36.0553069653,36.1761185172,36.2969300691,36.417741621,36.5385531729,36.6593647248,36.7801762767,36.9009878286,37.0217993805,37.1426109324,37.2634224843,37.3842340361,37.505045588,37.6258571399,37.7466686918,37.8674802437,37.9882917956,38.1091033475,38.2299148994,38.3507264513,38.4715380032,38.592349555,38.7131611069,38.8339726588,38.9547842107,
West Midlands,
0-4,361.2,361.2,361.2,361.2,361.2,361.8,374.201247513,387.792702327,399.711183343,410.16158791,422.695122966,423.134275795,423.743064336,424.176287437,423.165017587,422.854941252,422.447940417,421.775188283,420.552561728,419.596034521,418.693636761,417.090400022,416.497069471,416.302749036,416.072632571,416.435576841,416.629618366,418.135790671,419.915060005,421.223245712,424.378179467,428.508557634,433.712052065,440.129140406,447.755900338,452.985873318,458.354225053,463.745848815,469.08914992,474.262436615,479.15856712,483.697025273,487.814076415,491.411167718,494.470731599,496.975314495,498.940494134,500.410146189,501.458191937,502.186287074,502.700519921,503.114196216,503.528316579,504.05816433,504.773238441,505.737196933,506.997305786,508.582489451,510.500585087,512.774555004,515.40233301,
5-9,337.0,337.0,337.0,337.0,337.0,345.7,352.229286384,357.296031405,361.6982202,367.032362561,366.120526823,379.576442867,392.496024085,404.807820308,414.322172719,426.718278665,427.556060151,428.297451487,428.464316502,427.718654326,427.27533032,426.735219153,426.062309223,425.504530014,424.148882619,422.847350475,421.908973099,421.049729474,420.988508881,420.625354701,420.672367984,421.089044522,421.949452146,423.201286273,424.95546045,428.038098047,432.09610409,437.227138946,443.572189619,451.126092157,456.283743392,461.579863249,466.899462456,472.171463541,477.272772109,482.096970132,486.563559272,490.608601346,494.134191057,497.122079002,499.55509746,501.448810679,502.847184098,503.8245366,504.480664427,504.923876428,505.266754856,505.610180826,506.069528861,506.71405042,507.606532669,
10-14,331.3,331.3,331.3,331.3,331.3,326.1,322.957629008,323.271152299,329.169254173,337.727096343,348.412917141,355.605787462,360.538361804,364.540608618,370.139930736,369.626427119,382.678899973,395.860373731,407.636079242,418.210335343,430.602078879,431.439796448,431.915083246,431.68285359,431.602108106,431.158718742,429.687539179,429.014635278,427.658862642,426.835134232,427.437232487,427.942835398,428.34542145,428.710160129,429.01431013,429.523525249,430.402316853,431.724622473,433.438122855,435.653887878,439.197899899,443.717037509,449.308916847,456.114549938,464.129014826,469.747721975,475.5048913,481.285787796,487.019155919,492.581597921,497.866979098,502.794840462,507.301176184,511.288217004,514.736694358,517.63135245,519.986659014,521.846687807,523.285750892,524.404627411,525.309824942,
15-19,363.3,363.3,363.3,363.3,363.3,360.3,354.614643936,351.18158254,344.415666048,335.781222127,330.998467924,328.251471432,328.82822871,335.123249875,343.812633621,353.832487674,361.422759582,366.886147138,371.552412274,377.018055645,376.238156934,389.28485564,403.390690663,414.759867979,425.059522089,437.441655088,438.146305885,438.887644208,438.389411666,438.175690678,439.799302616,440.377896107,439.746721222,437.759131285,434.307829377,434.895196992,435.385534313,435.772358445,436.120722312,436.409698674,436.904042388,437.767097345,439.072861324,440.769031106,442.968576888,446.496109579,450.997906787,456.571505867,463.357857628,471.353749902,476.954774944,482.693750914,488.456130032,494.170830275,499.713984943,504.982801153,509.893388525,514.382016202,518.351121491,521.783976778,524.661607006,
20-24,388.7,388.7,388.7,388.7,388.7,390.6,394.121406966,391.785866521,386.252116616,383.238584095,381.413998357,376.646946773,372.936705324,367.889807188,358.714162403,355.519136598,351.971743391,353.610255067,359.106102121,368.193081141,379.941334415,387.398021738,394.457031187,398.989893636,404.588618484,404.473492595,418.30620389,431.734649312,443.224193801,453.90983665,465.848877853,466.709693018,467.215340073,467.372293013,467.067473419,468.878835402,469.645830659,469.204128391,467.406769707,464.148039899,464.924378559,465.603434249,466.1783233,466.714399764,467.19197589,467.875274998,468.926377669,470.4193383,472.301747591,474.688305753,478.401898956,483.088629674,488.846041923,495.81484059,503.989626715,509.775168608,515.698969446,521.646096715,527.545465699,533.276762973,538.730576355,
25-29,367.1,367.1,367.1,367.1,367.1,370.3,377.142309287,382.383006046,392.008256642,398.970953992,400.745080022,404.252846366,402.03784901,396.493054497,394.001421691,391.635692509,387.525192719,384.604998839,378.619609175,371.03243461,367.564079438,364.148915971,365.121934095,370.750457203,380.63605632,391.188354453,398.778243845,405.306076309,410.903817021,416.36995189,415.481078686,426.888903968,438.853938457,451.376249457,464.604681122,476.532651427,477.397041686,477.906503215,478.067888886,477.769811492,479.583709996,480.353791268,479.916380432,478.124429873,474.874419803,475.65449085,476.336985182,476.914967265,477.453940345,477.934393976,478.620949392,479.674764115,481.16969321,483.05333916,485.436993904,489.151797737,493.838482529,499.594195439,506.560022758,514.734871652,520.518424923,
30-34,351.7,351.7,351.7,351.7,351.7,360.0,363.009206494,363.615703745,365.54378732,368.661662836,372.570655992,378.075928012,383.710663216,391.869568898,398.564432932,399.805788215,403.304856887,401.21418238,395.793879806,393.691625265,391.582393985,387.59735425,385.200537109,379.339221966,372.009795236,368.26642295,365.516051012,366.091362562,371.854725836,381.342981025,385.140175532,390.267957657,396.58631737,404.180863901,413.150042021,412.108847741,423.34537356,435.136602979,447.482478137,460.535458194,472.2853275,472.993394711,473.347050367,473.353255979,472.904065397,474.560640846,475.174318477,474.581641749,472.635947515,469.237431786,469.86228361,470.388610142,470.809591808,471.190281916,471.507128167,472.038515608,472.935787429,474.273019892,475.997405232,478.227560369,481.78291968,
35-39,342.0,342.0,342.0,342.0,342.0,332.6,330.131268704,336.031269674,343.384470796,352.326316586,360.995433814,363.863372402,364.995967332,366.255136737,368.705581921,372.480788964,378.120577533,382.959288466,391.65295467,397.021145418,399.064536932,402.0237305,400.455467484,394.758040522,392.910230783,391.320174713,387.723080921,384.385176119,378.645879011,371.83556346,376.811453681,379.035568344,382.103282383,386.094468638,391.104262272,395.579478117,401.377722732,408.360513465,416.613203163,426.239996576,425.885374915,437.780151511,450.225730913,463.221887754,476.926733801,489.323450637,490.71119895,491.745170042,492.432509914,492.672674967,495.008392095,496.302041466,496.390602745,495.12838759,492.410055032,493.71780395,494.925536357,496.026492749,497.085397984,498.091583534,499.304393812,
40-44,402.1,402.1,402.1,402.1,402.1,393.5,381.523792039,368.849623119,353.616199265,338.886214847,330.910710832,328.304667107,334.337604923,341.694267415,350.242976795,359.585276421,361.92228093,362.390971186,364.449773746,367.034122006,370.944080591,376.457271949,380.637282356,388.538627283,395.775866143,396.229076184,399.307061949,397.858935462,392.945427898,390.681387815,391.19216212,389.682404005,385.638260948,378.809422639,368.969847626,373.739244578,375.766328543,378.630039405,382.4101738,387.206602431,391.478355724,397.063612309,403.826329262,411.851728828,421.248356142,420.70426155,432.367801455,444.577226046,457.332696448,470.796928132,482.951175207,484.141441583,484.97964125,485.472753984,485.507725304,487.644220245,488.740810588,488.635107492,487.182124572,484.293410237,485.404185739,
45-49,406.9,406.9,406.9,406.9,406.9,407.6,408.473297472,405.316434125,404.783323961,400.099082037,389.536208402,378.818864683,365.812633301,350.384967825,336.926797211,328.363495233,326.156890091,332.458013092,339.419825624,348.771132882,357.72114624,361.121800782,360.39200257,362.848002352,365.299584697,368.41142566,374.061381638,378.779893546,386.821326341,392.999796205,389.522655399,388.781880686,387.455928232,385.495348133,382.879231517,382.956189707,381.025182988,376.573636264,369.352558051,359.139341034,363.453264898,365.038311723,367.454225291,370.780452034,375.117452275,378.936820785,384.061601555,390.357948155,397.910520154,406.827784962,405.851499777,417.031022269,428.753455225,441.019348379,453.973395728,465.638183981,466.389111692,466.789375924,466.846186278,466.465980989,468.158230669,
50-54,365.2,365.2,365.2,365.2,365.2,375.0,386.123083909,397.325201483,402.627100408,403.505219755,403.688971463,404.214644401,401.518678819,400.524938633,395.519117229,386.633099764,375.043455788,363.026828543,347.79072433,333.590888064,326.282241301,324.607243008,330.776476027,338.274175859,346.836650051,355.797217608,358.130336107,358.996737343,360.655576338,363.37096222,365.03235662,367.772930749,372.412403235,379.121158325,388.115456065,384.491526221,383.58264525,382.095308106,379.982649834,377.239418515,377.13652462,375.042279294,370.443920489,363.09608984,352.790354092,356.907242602,358.310052104,360.532353124,363.652131091,367.779229564,371.407968433,376.327566298,382.407218607,389.730360321,398.386971894,397.240916859,408.189331996,419.674318733,431.695845208,444.42650319,455.839129473,
