OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
46UD,84236, 149038, 0.5,0.5,0.5,0.5,14065.088242,14308.5905022,14347.6211285,14455.8828129,14333.8454509,13751.0867283,13614.2597985,12656.2622857,37505.1999515,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,74557.7684939,74480.0684067,0.5,0.5,0.5,
46UF,89398, 163443, 0.5,0.5,0.5,0.5,14668.6233888,15356.2938366,15917.233182,16297.1652724,16186.7084474,16021.5788509,15849.242227,14414.2554875,38732.0216726,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,80659.5721762,82783.5501891,0.5,0.5,0.5,
46UC,101716, 173807, 0.5,0.5,0.5,0.5,15421.6365715,16547.0244897,17077.3442069,17417.6137209,17761.2311213,17187.0373754,16319.8899051,15811.7724971,40263.0850281,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,95094.6015707,78712.0333453,0.5,0.5,0.5,
46UB,49673, 96943, 0.5,0.5,0.5,0.5,7355.17611547,8307.40963454,8723.04883315,9290.93053814,9875.69820703,9190.79386685,9106.55206276,9233.9531186,25859.5036519,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,50320.7891835,46622.2768449,0.5,0.5,0.5,
35UG,104190, 75474, 0.5,0.5,0.5,0.5,4698.18203597,5811.17102865,6782.12855034,7861.13515051,7933.72692977,7981.87143384,8460.24201811,6992.37160113,18953.1284719,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,44802.2141705,30671.7430497,0.5,0.5,0.5,
23UB,99420, 184216, 0.5,0.5,0.5,0.5,27487.2329652,22475.7514565,20486.5652756,17878.2494783,15075.4526515,15945.4996387,15200.6837936,12101.2620133,37565.6700908,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,86146.4941751,98069.8731885,0.5,0.5,0.5,
23UC,48344, 74918, 0.5,0.5,0.5,0.5,3495.98947768,4583.60891065,5437.50222362,6163.61090462,7530.17843449,8060.41585553,7983.31715032,8182.46225951,23481.001401,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,41557.1633582,33360.9232593,0.5,0.5,0.5,
23UF,72708, 122214, 0.5,0.5,0.5,0.5,8935.43481143,10040.1556003,10718.0490858,11278.7237146,12061.0196369,12312.3953186,11621.5057194,11926.7543468,33319.4678934,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,64289.3601228,57924.1460044,0.5,0.5,0.5,
23UG,55685, 95476, 0.5,0.5,0.5,0.5,9244.13595687,9226.20695913,9307.45442025,9314.66559317,9066.13406452,9159.68992759,9065.22947091,8468.37340544,22624.3634492,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46962.2437522,48514.0094949,0.5,0.5,0.5,
23UD,64260, 96187, 0.5,0.5,0.5,0.5,8152.24414479,8467.76599989,8807.10362672,8891.98828645,8943.6823953,9172.67628128,9086.12551282,8378.13332334,26287.2213776,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47357.0693582,48829.87159,0.5,0.5,0.5,
23UE,148973, 240618, 0.5,0.5,0.5,0.5,40098.1840168,32760.6408417,29020.8220059,26042.2497152,21218.2398199,20440.011531,19734.675197,15138.9915048,36164.2497872,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,114398.479274,126219.585145,0.5,0.5,0.5,
32UH,65300, 102814, 0.5,0.5,0.5,0.5,8849.73185852,9460.10296799,9893.5956713,9899.47615113,10023.3041663,10315.4252047,9784.0924795,8935.40288544,25652.6300306,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,58586.914014,44226.8474016,0.5,0.5,0.5,
35UD,95392, 93526, 0.5,0.5,0.5,0.5,7194.72680911,7542.98550968,7920.58069457,8420.02656732,8831.75522228,9142.96915962,10040.5898463,9300.54381286,25132.2754122,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42780.5966091,50745.856425,0.5,0.5,0.5,
18UL,29264, 47823, 0.5,0.5,0.5,0.5,2816.13415136,3401.90954371,3800.67599598,4141.54214688,4672.91046567,5065.12379381,4585.10484197,5004.68369255,14335.3711146,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,25257.5413059,22565.9144406,0.5,0.5,0.5,
32UB,54388, 108857, 0.5,0.5,0.5,0.5,15054.3931651,13547.8824813,12445.0452768,11992.7975171,10155.4750319,9145.32685488,9083.93290225,7004.02882218,20427.6301834,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,53776.6563292,55079.8559057,0.5,0.5,0.5,
32UC,78824, 145025, 0.5,0.5,0.5,0.5,12755.2533027,13126.1770224,13525.2287935,13650.8176751,13559.104373,13801.8208741,13751.7811461,12519.6620578,38335.6346051,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,71893.8643851,73131.6154648,0.5,0.5,0.5,
32UD,71235, 162172, 0.5,0.5,0.5,0.5,25696.1771085,20560.5815916,18609.3189971,16596.6150852,12998.8537247,13648.438595,13478.7296757,10002.9356009,30580.7742879,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,79483.8541368,82688.5705297,0.5,0.5,0.5,
32UE,65452, 119645, 0.5,0.5,0.5,0.5,9371.41671787,9905.70671784,10468.3116827,10719.6087021,10930.9002534,11475.7024711,11391.2552825,10740.0430126,34642.4819402,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,59471.3637453,60174.0630349,0.5,0.5,0.5,
32UF,52275, 91864, 0.5,0.5,0.5,0.5,7249.21533503,7857.25624091,8371.2440292,8707.98954866,8919.82370514,9185.98818536,9108.70122643,8468.02835028,23995.4929795,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45418.5540426,46445.1855579,0.5,0.5,0.5,
32UG,87029, 167999, 0.5,0.5,0.5,0.5,16334.6111048,16585.5566223,16633.8091821,16734.1272061,16581.3655481,16040.631191,15762.971534,14434.6450892,38890.8743487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,83679.2108275,84319.3809987,0.5,0.5,0.5,
39UC,55437, 73982, 0.5,0.5,0.5,0.5,6064.11821541,6485.68925997,6714.94517011,6942.63582238,7094.66653607,6858.98665023,6807.17173288,6517.75354331,20495.7096938,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,36467.1376777,37514.5389465,0.5,0.5,0.5,
39UB,26432, 51634, 0.5,0.5,0.5,0.5,4567.91258947,4627.12136898,4597.80187515,4563.49037002,4737.45261309,4610.65750928,4568.83112411,4643.18579978,14717.3307122,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,25574.0338777,26059.7500844,0.5,0.5,0.5,
