OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
46UD,59293, 123631, 0.5,0.5,0.5,0.5,13849.5614206,13751.6501609,13228.8680335,13716.172098,12854.8471196,11779.7827381,15742.9878243,14049.2190202,14658.0497028,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,60921.970151,62709.167967,0.5,0.5,0.5,
46UF,64329, 138760, 0.5,0.5,0.5,0.5,16091.8557828,16047.3245721,15161.8365405,15419.696561,13873.5434515,12680.2973549,17930.8213325,15143.5671969,16411.2069936,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,68133.9828911,70626.1668945,0.5,0.5,0.5,
46UC,67517, 148160, 0.5,0.5,0.5,0.5,17316.462318,16857.5425274,16162.4323184,17104.2316681,14381.4189715,13169.7154515,20227.0284516,17198.4629655,15742.6833551,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,74142.8181032,74017.1599239,0.5,0.5,0.5,
46UB,38642, 85213, 0.5,0.5,0.5,0.5,9305.12952839,9194.70923114,9340.61734479,9931.20306959,9879.14176244,7126.94038765,10623.3787599,9871.72781446,9939.89875161,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42875.2992821,42337.4473679,0.5,0.5,0.5,
35UG,35380, 69429, 0.5,0.5,0.5,0.5,8001.45327134,8359.3712956,7944.98088048,6670.43953185,7226.64946707,6537.91446656,8471.15464519,7836.59741479,8380.55771681,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,35123.7460521,34305.3726376,0.5,0.5,0.5,
23UB,65152, 128769, 0.5,0.5,0.5,0.5,15861.2692242,15813.5026159,13659.8637703,12169.4971388,17065.9648461,14850.9343144,14771.8803491,12541.5352621,12034.8863861,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,64249.6038819,64519.7300252,0.5,0.5,0.5,
23UC,42290, 83053, 0.5,0.5,0.5,0.5,8035.33880288,8038.65761087,8094.54030122,9634.02625081,8619.87345954,6751.72051921,11263.3611477,10869.2491351,11745.9485739,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,41942.2822411,41110.4335601,0.5,0.5,0.5,
23UF,55633, 115193, 0.5,0.5,0.5,0.5,12061.0480202,12053.2249711,11788.3795629,13512.2920851,11407.9858099,9396.01502392,15494.8609389,14345.4685965,15134.2226955,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,57473.4215704,57720.0761336,0.5,0.5,0.5,
23UG,40180, 84030, 0.5,0.5,0.5,0.5,9162.98014389,9173.34293386,8853.3036576,8958.41630188,8230.55088565,7998.29130225,10964.6170765,10077.9324354,10610.448098,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,41193.7503867,42836.1324483,0.5,0.5,0.5,
23UD,43852, 86746, 0.5,0.5,0.5,0.5,9168.02120917,9179.61515597,8664.07841211,9535.85929369,10274.0118011,6940.52221194,10985.2446455,10268.642867,11729.6261488,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42675.030481,44070.5912643,0.5,0.5,0.5,
