OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
46UD,69943, 132534, 0.5,0.5,0.5,0.5,14419.6476285,14440.8052982,13756.0678329,13730.4657711,13126.0255728,13696.2532098,12316.9048796,11354.9564816,25692.3971013,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,65834.7810677,66698.7427082,0.5,0.5,0.5,
46UF,74135, 148137, 0.5,0.5,0.5,0.5,16256.7998203,16203.9323596,16037.5280621,16024.8982063,15036.7457369,15309.4686368,13180.7827393,12364.7301303,27722.5108072,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,73090.000617,75047.3958817,0.5,0.5,0.5,
46UC,81085, 159069, 0.5,0.5,0.5,0.5,17331.2556562,17793.2093557,17172.8833148,16719.7704767,16216.3507775,16965.2157222,13585.3097511,12917.3988068,30367.6443003,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,82096.0323964,76973.0057649,0.5,0.5,0.5,
46UB,42647, 90564, 0.5,0.5,0.5,0.5,9124.93478117,9948.25637135,9170.40718169,9161.43405186,9375.84019624,10133.4429686,9116.1492362,7014.31757317,17518.9057017,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46138.1032535,44425.5848085,0.5,0.5,0.5,
35UG,50156, 73961, 0.5,0.5,0.5,0.5,7708.32444813,7959.89075789,8013.21577294,8342.72881423,7758.22260332,6695.96626244,7000.2055763,6244.74794766,14238.1915265,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,39627.0273175,34334.466392,0.5,0.5,0.5,
23UB,78273, 143611, 0.5,0.5,0.5,0.5,18533.1801505,15179.9067116,16084.7765036,15678.0980061,13215.2391878,12554.2241523,16408.357891,13720.0785549,22237.4797089,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,70508.0424961,73103.2983706,0.5,0.5,0.5,
23UC,45801, 80409, 0.5,0.5,0.5,0.5,5967.00027771,7207.88073255,8027.00775939,8016.53133827,8196.74492132,9633.24255255,8085.55677916,6707.71334455,18567.5330181,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42100.9130575,38308.2976661,0.5,0.5,0.5,
23UF,63346, 118159, 0.5,0.5,0.5,0.5,11108.9480127,12014.9540483,12030.8207538,11924.4601119,11959.6855665,13479.0437948,10674.5071215,9331.25578636,25635.299319,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,60118.76544,58040.2090749,0.5,0.5,0.5,
23UG,47079, 87408, 0.5,0.5,0.5,0.5,9325.88418581,9060.94548975,9171.12754048,9167.38782148,8802.47268892,8876.05057564,7929.30900701,7675.69550307,17399.2257784,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42918.3991817,44489.6994089,0.5,0.5,0.5,
23UD,51760, 89453, 0.5,0.5,0.5,0.5,8892.82497006,8864.35840207,9180.64958161,9152.28911398,8625.627857,9683.14963369,9626.57754065,6802.11436137,18625.6872468,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,44070.4844217,45382.7942855,0.5,0.5,0.5,
