Region,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,
East Midlands,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,
50-54,289.1,289.1,289.1,289.1,289.1,297.7,308.907665724,320.58553615,325.583886146,326.320377247,322.825429942,323.804890137,319.739189866,319.608554591,315.851365947,307.680556592,297.720678265,292.485347111,279.815176911,267.06850414,263.568826732,260.84824277,266.224667272,274.929116235,282.598185106,292.237602549,294.191460387,294.762121283,297.12328843,299.864160516,300.913180621,299.668448077,300.509184333,303.624198002,309.311316664,302.187669072,302.92957267,303.1703893,302.860492007,302.05763615,303.468852094,305.145717655,304.099955995,300.077867287,292.879571173,301.078946732,301.638629805,303.104048118,305.555470452,309.168576957,312.812314846,
55-59,254.2,254.2,254.2,254.2,254.2,257.9,261.471427729,267.707565278,277.795724805,288.169381807,297.266172249,309.942978366,319.733476579,325.099605927,325.661014945,321.244917556,324.095474555,318.550379426,318.953122832,314.964213648,307.382292216,299.122884928,293.007979976,279.851992189,268.185498286,263.921724347,261.773914697,267.091876761,275.903967274,284.852031009,282.237595362,283.407395597,286.313450586,291.104084135,298.051685096,299.16996213,298.029625069,298.959304361,302.205162057,308.150791782,301.834573836,302.643380912,302.951634112,302.605629142,301.725528002,302.424702618,304.128465573,303.180949004,299.346175303,292.51634525,300.569157532,
60-64,258.0,258.0,258.0,258.0,258.0,252.2,248.176045485,243.317458858,243.008260147,248.059263837,256.884992049,259.019031571,267.197349279,277.668051615,287.657562195,296.803229715,307.717449069,319.186739382,322.885067051,323.850640862,319.902458428,321.532056429,317.807231472,317.89198273,314.222718381,305.994693645,296.568394485,289.911255131,277.987409766,267.690760553,282.611605423,285.957375093,289.535065925,293.393206912,297.796198468,296.294713467,298.34895384,302.001996337,307.379811998,314.829486229,316.809298918,317.117693053,319.328834465,323.597555769,330.575985531,326.212482099,327.284543905,327.915193969,328.078997848,327.880809952,328.714140104,
65-69,239.9,239.9,239.9,239.9,239.9,251.6,260.989685576,271.46258707,277.108511158,256.740997403,246.73423377,241.766688925,237.389575096,237.410897199,243.373832064,250.273113971,253.380126019,260.937704551,270.171254959,279.96027746,289.135031361,300.550873087,310.39799168,314.971128886,314.525733611,311.050248182,313.345827445,308.983306888,309.102636922,304.902371627,296.23387834,290.739788011,281.882597039,269.488471599,253.649046792,266.717801401,269.018939476,271.424884619,273.965160039,276.975098571,274.862111086,275.964050657,278.470949514,282.480625227,288.400738157,289.388448335,289.553112604,291.450908265,295.216329427,301.341156352,296.581885817,
70-74,172.2,172.2,172.2,172.2,172.2,177.6,184.919303826,190.096280511,198.545935237,226.076084816,236.708539819,244.678467188,255.165169077,259.931902365,239.720766512,230.457372345,225.794255023,221.742453611,222.812777299,227.166271845,233.781032369,236.828118352,242.715572106,251.890653309,260.83868372,269.014262822,278.621484281,287.593598768,291.626173673,292.933090422,285.862652571,284.794211612,283.786984983,282.847225785,282.554887209,274.628233398,269.804751622,262.013828312,251.151093016,237.544533116,249.382501094,251.641682102,253.819686999,255.923022093,258.4319579,256.928303959,258.130350602,260.44418957,263.927576899,269.131593232,270.179129501,
75-79,140.0,140.0,140.0,140.0,140.0,143.4,149.157227434,151.332722589,148.866717419,149.886535796,158.806513227,163.741364982,168.609098591,175.186041173,201.283722591,212.102065925,218.032871923,225.086187848,229.081367501,210.372929752,201.038787288,198.649861429,195.225975982,195.475460105,198.49760003,205.841029841,206.44978304,213.125440152,220.878765133,228.791017974,230.8081401,234.315837829,237.836088938,241.397832772,245.694592086,239.216599364,237.672337688,236.214613607,234.866795465,234.414983415,226.814327577,222.177592404,215.141249178,205.693706827,194.438448066,203.732900031,205.144088198,206.269724359,207.117276056,208.38315333,206.975704936,
80-84,105.4,105.4,105.4,105.4,105.4,105.9,107.80825401,109.88768678,110.98031808,112.1701005,116.664461332,121.646915611,122.570729718,120.260055941,121.102917199,128.858428315,131.540372543,136.092984666,140.822611624,163.487087333,171.28864978,177.807192141,181.081895148,183.733102981,168.344154658,161.138513437,159.084880797,155.568048413,155.446863294,158.288427734,166.506403348,169.980342566,173.000696665,175.69729746,179.131460568,180.928154771,183.176359834,185.309521123,187.354211342,190.29483458,185.395422007,184.007150877,182.719219082,181.563924794,181.582378345,175.355484298,171.779546317,166.558367195,159.811962821,152.475616932,159.145879133,
85-89,64.5,64.5,64.5,64.5,64.5,64.9,66.5397086135,68.0048553252,72.2952518879,73.9571387069,74.2764946085,75.794245831,75.5427443067,76.790167524,78.1510167014,82.2345129634,85.4854948339,84.9687581281,82.5380738226,82.7512068178,88.3868506674,91.5696149987,93.9832072884,96.5170511223,114.153894938,120.707121405,122.863952034,124.935873511,127.1041487,115.485728754,115.618802425,114.492908574,112.671354409,110.257290972,108.332886762,113.317178004,114.953797921,116.189430336,117.118596789,118.888154478,120.299315986,121.294758893,122.109488326,122.783388923,124.458561556,121.559276476,120.586497845,119.708763389,118.974558104,119.50436264,115.645725193,
90+,34.6,34.6,34.6,34.6,34.6,35.7,35.6853689439,37.9383741521,40.2622711511,42.1910506468,44.6476332539,44.9830508869,44.6081635588,47.9059188156,50.9621155456,51.9176035196,51.6824078383,53.3791154914,55.4136686425,58.5390152293,61.8442277377,62.4907206602,63.7248228853,62.7035454418,64.1224913246,69.0279651549,70.5503159405,72.8259256327,74.6422816574,87.0136112864,82.7870314102,79.7343712794,77.9830079347,77.2429976402,78.6479253936,77.4695178786,76.3696169064,75.5590844385,74.9196031938,75.86755805,78.3088655055,78.7216101175,78.9241731877,78.9509964874,80.2511242207,81.9058574539,82.3819706907,82.6516626674,82.7351962399,84.0415027852,83.6768490463,
Total,4287.7,4287.7,4287.7,4287.7,4287.7,4313.1,4347.76760237,4384.08342922,4417.7194552,4445.10880712,4479.84340804,4509.02232815,4532.31101012,4563.73236563,4586.41584909,4618.65794807,4642.37162553,4668.80571114,4692.52121124,4715.40794962,4741.25324827,4766.15992163,4784.72090402,4804.20611613,4819.61726902,4842.92110158,4850.27365835,4863.76621279,4883.52017567,4901.52356246,4911.02943772,4918.66301652,4925.44784181,4931.36071822,4941.80259404,4950.83317454,4958.31515898,4964.51346254,4969.49900393,4979.07594088,4986.68024049,4992.26653077,4996.31234769,4998.91798391,5006.13676678,5011.6147925,5015.68060672,5018.64657411,5020.80284608,5027.82078189,5032.81199924,
Births,na,na,na,na,na,na,44.54,44.455,44.625,44.625,44.71,44.795,44.88,44.88,44.71,44.625,44.625,44.37,44.2,44.2,44.03,43.945,43.86,43.775,44.03,44.2,44.455,44.455,44.54,45.22,46.8067814393,46.9281450137,47.0323147361,47.1022957604,47.1256444198,47.1035323361,47.0233013608,46.8620569181,46.6614209386,46.4194518232,46.1566206628,45.8719930338,45.5757126011,45.2941521879,45.0288057798,44.7932901105,44.5738379834,44.3794836377,44.2143557369,44.0832348773,43.9780506562,
Deaths,na,na,na,na,na,na,55.912642206,58.6363555279,60.6836340853,62.5639927656,63.6263533899,64.4766453922,65.9919655848,65.9420089684,67.6460287503,70.1065683713,71.2719468702,71.7785742302,72.2857922488,72.1145428051,74.2707900364,75.8435672369,77.0611688015,77.7513281486,77.3126138087,78.9813433189,81.3472455745,81.5174597516,82.7105082385,83.5471698981,92.5909005364,94.0617315499,95.3739789227,96.7185070421,92.5713931848,94.5059476749,96.3351942724,98.0990116276,99.8281306296,95.6310672163,98.0717351262,100.22394533,102.076163489,103.761214514,99.3068606152,101.463978485,103.330935323,104.94955365,106.424738299,101.813562894,103.743773509,
Migration,na,na,na,na,na,na,46.0233001747,50.4042177742,49.6375160562,45.1010969905,53.2553884721,48.3098109404,44.0759041943,52.1807692463,45.3328678989,57.4668642675,49.6195799718,53.0855048401,51.0077367276,50.0839781474,55.4071478567,55.7566179915,50.5519928357,51.9321442498,47.0209993506,56.5114593533,42.6811999954,48.7158108258,55.8471770401,54.4700169616,52.8628352868,53.0435984359,53.2243615849,53.405124734,53.5858878831,53.7666510322,53.9474141812,54.1281773303,54.3089404794,54.4897036284,54.6704667775,54.8512299266,55.0319930756,55.2127562247,55.3935193738,55.5742825229,55.7550456719,55.935808821,56.1165719701,56.2973351191,56.4780982682,
West Midlands,
0-4,361.2,361.2,361.2,361.2,361.2,361.8,352.935974302,345.855321062,335.921059278,323.787342805,314.590254872,314.796857869,315.432176536,316.240369669,314.975082043,314.933348435,314.92101639,314.511854839,313.193351299,312.273560865,311.696304858,309.896932613,309.347590426,309.395569614,309.21658332,309.576956291,309.510819475,311.321334073,312.931432859,313.48864996,314.242954728,315.127246413,316.251862708,318.166089163,320.607300188,320.312838274,319.814631965,319.028880427,317.943213437,316.580416616,314.974984533,313.1802879,311.299617369,309.413959194,307.60612626,305.939817957,304.459892951,303.201081348,302.161857569,301.337537698,300.697227627,
5-9,337.0,337.0,337.0,337.0,337.0,345.7,353.88035226,359.872112588,364.869190773,371.260666958,368.309974654,361.038239469,352.96042943,343.621997714,330.093968026,320.696646209,321.494528195,322.323062949,322.727597927,321.854808607,321.609148673,321.393437045,320.979860289,320.652221121,319.131434199,317.953171486,317.144966689,316.194666202,316.43878168,316.057627827,315.93739513,316.195991486,317.031186181,317.84240935,319.054753088,319.697410611,320.470259367,321.483482304,323.286984122,325.616479476,325.211683544,324.603420424,323.708105531,322.514196282,321.042366676,319.327960144,317.424299598,315.434179438,313.439704741,311.5227561,309.747180434,
10-14,331.3,331.3,331.3,331.3,331.3,326.1,319.463764549,317.996093959,324.882488875,335.747422992,349.795575723,358.963703072,364.749809068,369.144149715,375.928602764,373.570561042,365.701272969,358.02131199,347.88727926,335.952597202,326.557476492,327.351772706,327.778685281,327.582659358,327.701517736,327.452538312,325.840533279,325.424140448,323.899925137,323.172484614,324.83371672,326.177767738,327.107321859,327.980302766,328.589278303,329.157155012,330.103690928,331.626280627,333.124520636,335.023769494,336.353873304,337.813979908,339.5141167,342.003863708,345.019911108,345.303145281,345.382972993,345.176326885,344.671302028,343.888304605,342.862780915,
15-19,363.3,363.3,363.3,363.3,363.3,360.3,355.218113169,353.497082793,346.780595776,337.260835649,333.498051819,327.446137844,326.365011128,333.838209268,344.89270586,357.936936993,367.68990238,374.261423704,379.641468844,386.219597728,383.457269555,375.586344877,369.29942506,358.570879428,346.243660174,336.856843029,337.445592015,338.264726445,337.664772089,337.579391594,340.401222081,341.835791117,341.463508375,338.978255955,334.307723759,335.938739009,337.251898085,338.149874575,338.989675377,339.567903446,340.107444856,341.023757279,342.513949706,343.977906056,345.844940073,347.14488487,348.57355316,350.240534101,352.694657903,355.677540712,355.930640199,
20-24,388.7,388.7,388.7,388.7,388.7,390.6,398.923814364,398.476196232,393.235090762,391.756469368,392.047973357,388.315930132,386.157395452,381.992159945,371.6425211,370.234943096,362.976675361,363.47442892,369.74050589,381.377544382,396.994514248,406.53187326,415.475825868,420.642933313,427.408792645,425.63113704,418.956700539,411.680305154,401.159753324,389.439752595,379.393932296,380.179059964,380.608900665,380.952830744,380.699048459,383.782398036,385.480528761,385.375434954,383.161315452,378.77032787,380.6673839,382.246525358,383.409665339,384.513584149,385.3594856,386.168863514,387.352307309,389.113417999,390.856952721,393.017059812,394.623192496,
25-29,367.1,367.1,367.1,367.1,367.1,370.3,378.579279174,384.453459145,396.880758236,405.31800686,405.988692162,414.257269813,413.958242778,408.673281706,407.951583911,407.411387028,404.640630972,403.64449213,398.055485624,390.063184815,388.224758629,381.157231145,380.648830659,387.100544718,399.917861914,413.728433517,423.446123886,431.577126895,438.32143309,444.87455414,441.889241547,431.575660944,422.101436861,413.120953431,405.206136644,395.175923476,395.944121041,396.358189974,396.687266573,396.426952612,399.48858366,401.166850648,401.04632007,398.822321609,394.434398449,396.314722659,397.877274369,399.02374757,400.109868801,400.939703357,401.735735255,
30-34,351.7,351.7,351.7,351.7,351.7,360.0,363.560044686,363.512112073,365.428917646,369.113043192,373.969294882,380.214201831,386.644873748,396.847961512,404.858414077,404.71002849,412.925889753,412.777261959,407.646763787,407.479448526,407.29491974,404.686641202,404.447771183,399.018116004,391.384357847,389.103459439,383.022665546,381.906374766,388.542812157,400.744455665,404.367699741,410.316865813,418.047897758,427.687263685,439.389467641,436.155706954,425.612585739,415.908887098,406.700549895,398.568723764,388.322897052,388.822878749,388.971631001,389.036826418,388.527298196,391.313931773,392.721023018,392.335389333,389.854989612,385.232202081,386.847901041,
35-39,342.0,342.0,342.0,342.0,342.0,332.6,326.298878811,332.505617499,340.870245092,351.596656296,361.901870723,365.19848029,365.888010317,366.758128773,369.400338804,374.012964314,380.416828345,385.614510769,396.578693893,402.571166332,403.595281881,410.945909375,411.526245481,405.934166161,406.105745054,406.657079061,404.594387383,402.912545704,397.630821006,390.736246341,401.364372222,402.623218042,405.122967229,408.982029571,414.361025344,418.95507599,425.842923221,434.491475466,445.024615755,457.614833407,455.377493039,445.860366425,437.182036807,429.00201216,421.919781309,412.724807805,414.184895974,415.298143793,416.329837725,416.81849648,420.556889484,
40-44,402.1,402.1,402.1,402.1,402.1,393.5,381.812498692,369.039948471,352.395139155,336.461008944,330.589914378,324.051040479,330.416443301,338.740293054,348.828562043,360.090232303,362.520018817,362.149777202,364.153940391,366.936622869,371.686563561,377.841431827,381.99286198,391.715359602,400.45487112,399.05856752,406.500846544,407.185419222,402.703357018,402.197935304,405.708614651,406.586283713,403.671387696,396.599981445,385.065403526,395.251899525,396.155280289,398.277948182,401.736679825,406.70748487,410.929396313,417.400617491,425.604248261,435.662006349,447.762177789,445.202433906,435.421804289,426.480189002,418.040835011,410.71294073,401.278741123,
45-49,406.9,406.9,406.9,406.9,406.9,407.6,410.584242,407.4856799,408.268517341,402.801711617,388.512902379,378.566644441,365.163491186,348.102598641,333.944089909,327.049921223,321.085236771,327.811601221,335.488393173,346.716315402,357.325033442,361.260121964,359.014272161,361.537105397,364.044516947,367.520797975,373.811219779,378.697427803,388.564229749,395.66348873,388.190476058,389.664491906,390.288092709,389.981985041,388.732051042,391.460293997,391.595911168,387.988483137,380.282585766,368.192286089,377.522636929,377.68909572,379.053725138,381.730291991,385.900121138,389.348882817,395.003251572,402.361190963,411.540231627,422.732296898,419.479747174,
50-54,365.2,365.2,365.2,365.2,365.2,375.0,388.819809235,402.68001726,407.64370377,405.940998757,403.175505706,405.427419413,402.829180073,402.764695185,396.685758391,384.799474661,373.393838726,361.334442778,344.421649158,329.004634644,323.804229141,318.626358466,325.112435881,333.524147583,343.491554193,354.036075808,356.252860838,356.289019292,357.524671219,360.340405041,361.331662631,362.960944407,367.407722495,374.922537095,385.866877027,378.126813055,379.184215941,379.414570807,378.748542101,377.225502348,379.485941131,379.227052551,375.290509446,367.338279854,355.143714772,363.942586611,363.742222339,364.695769514,366.907810638,370.595456216,373.652629475,
55-59,322.9,322.9,322.9,322.9,322.9,325.8,326.279654804,330.386468918,342.290871449,356.642737252,366.299287935,380.513638854,394.62288478,398.915821283,398.207536839,393.117070626,396.001322606,393.081976714,393.331449237,387.805630695,375.51093258,366.170291625,353.587261579,336.737967572,321.957437461,317.128977446,311.359065931,319.20631279,325.957525168,336.238748613,332.266309218,333.311549068,336.443154913,341.829517818,349.787563705,350.896872788,352.581571897,356.987076787,364.346361924,375.075511172,367.622966109,368.733747681,369.055969132,368.530196373,367.286862148,369.503930144,369.333784454,365.590853662,357.961715279,346.327809905,354.997810269,
60-64,320.6,320.6,320.6,320.6,320.6,313.7,306.913119583,301.432580421,302.245234185,307.984635825,313.073683845,313.242165556,317.458982772,328.324572758,342.271428707,352.362366513,365.763733014,378.52595515,383.733650225,382.232498202,378.420801377,380.857761169,377.932904195,378.23585429,373.623857157,361.692255863,351.319502658,339.925175866,323.058264023,309.390786696,327.078016407,329.396888175,332.04127541,335.084040477,338.833073751,336.165383318,338.195111184,342.149254511,348.169718344,356.651564255,358.73823323,361.306620611,366.44223482,374.352423713,385.544699369,379.357459131,381.350806222,382.609629507,383.090836763,383.070380833,386.033917219,
65-69,303.2,303.2,303.2,303.2,303.2,311.9,320.013589349,327.297264632,331.049881042,308.118351776,298.454705372,291.598346848,286.132137284,287.823220944,291.65205358,295.610392582,297.561179767,301.759937507,311.617246495,324.387050658,333.931392487,345.848155889,359.370626445,364.242590783,362.341671303,358.240487495,359.891348201,358.080691271,357.595020701,352.460182857,340.320613217,332.577842133,320.61521173,304.187962133,283.372503918,298.858975476,300.035429291,301.398922969,302.99996202,305.212705522,301.912687788,302.833421562,305.451612467,309.876418412,316.553744284,317.512717836,318.823360223,322.488510509,328.688524823,337.984345404,331.118144399,
70-74,227.3,227.3,227.3,227.3,227.3,234.3,244.65615735,251.68446215,259.233195176,284.363910981,291.706802941,297.480443204,303.971345279,307.684520927,285.77546242,276.555846122,269.977072868,263.823939063,264.608268178,269.069138578,274.175219369,273.963165619,278.552267429,287.790446991,299.972101511,309.157449542,319.621640369,331.244476431,335.773617514,334.272406784,325.427242386,323.704289479,322.142290115,320.761510144,320.218801335,308.816551554,301.64016299,290.764359036,276.037825736,257.801152116,271.507068758,272.467315981,273.412190524,274.363784389,275.836205896,273.076272927,273.833248771,275.945842438,279.475824915,285.000724921,285.78128296,
75-79,185.2,185.2,185.2,185.2,185.2,190.2,197.006167868,200.414467295,197.023747489,198.630852298,207.433594389,216.064015619,222.369921589,227.93320485,252.226297849,258.260942114,263.447535481,268.172732988,271.243320998,251.168250493,242.986952497,236.553828984,232.482513986,232.679798357,235.887948183,240.999800242,240.409841292,244.646326743,252.535850022,263.949960189,265.28017703,268.033647751,271.194558143,274.812102169,279.686630042,271.619338191,269.381443903,267.335925234,265.521538008,264.832995458,254.158363247,247.423068646,237.728954576,225.048089812,210.043187829,220.817426564,221.078195558,221.065621617,220.767643428,220.866856829,218.458406264,
80-84,138.9,138.9,138.9,138.9,138.9,140.7,141.604961166,142.603574493,145.199589757,148.775124733,154.71437322,159.500808931,161.456913181,157.756245537,158.445341574,167.058391994,174.28072195,178.543676109,181.894942168,204.675353308,210.430565233,213.378664136,217.267152711,218.675742205,201.06558317,194.777879263,189.537525518,185.264831706,186.579244844,189.046606932,197.614523096,200.924539691,203.804473136,206.359463218,209.811851019,211.431373273,213.244714695,215.224874999,217.404620554,220.925246775,215.043034927,213.257350945,211.675503605,210.344673798,210.478239786,202.08165482,197.100968648,190.103433018,181.182213422,171.422039505,179.401625754,
85-89,83.1,83.1,83.1,83.1,83.1,84.3,85.6007783808,89.0169277938,93.1802082664,95.9847445578,97.5996151006,97.0402324097,97.2237800395,99.4680711033,102.45797827,108.360412093,110.787916296,111.369211731,106.897224698,108.213273726,114.360726018,119.539153038,122.510382197,124.727966925,141.284980876,145.898549705,148.635598127,149.006389103,149.692678238,137.177194665,137.634040657,136.167747039,133.870741711,130.896714777,128.556297445,133.846896323,135.319859536,136.36732455,137.087598904,138.818127217,140.258295797,140.919387574,141.561492412,142.222704009,144.222759613,140.791236468,139.545805979,138.484491732,137.640956193,138.334775096,133.232651459,
