Region,2008,2008,2008,2009,2009,2009,2010,2010,2010,2011,2011,2011,2012,2012,2012,2013,2013,2013,2014,2014,2014,2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021,2022,2022,2022,2023,2023,2023,2024,2024,2024,2025,2025,2025,2026,2026,2026,2027,2027,2027,2028,2028,2028,2029,2029,2029,2030,2030,2030,2031,2031,2031,2032,2032,2032,2033,2033,2033,2034,2034,2034,2035,2035,2035,2036,2036,2036,2037,2037,2037,2038,2038,2038,2039,2039,2039,2040,2040,2040,2041,2041,2041,2042,2042,2042,2043,2043,2043,2044,2044,2044,2045,2045,2045,2046,2046,2046,2047,2047,2047,2048,2048,2048,2049,2049,2049,2050,2050,2050,2051,2051,2051,2052,2052,2052,2053,2053,2053,2054,2054,2054,2055,2055,2055,2056,2056,2056,2057,2057,2057,2058,2058,2058,2059,2059,2059,2060,2060,2060,2061,2061,2061,2062,2062,2062,2063,2063,2063,2064,2064,2064,2065,2065,2065,2066,2066,2066,2067,2067,2067,2068,2068,2068,2069,2069,2069,2070,2070,2070,2071,2071,2071,2072,2072,2072,2073,2073,2073,2074,2074,2074,2075,2075,2075,2076,2076,2076,2077,2077,2077,2078,2078,2078,2079,2079,2079,2080,2080,2080,2081,2081,2081,2082,2082,2082,2083,2083,2083,2084,2084,2084,2085,2085,2085,2086,2086,2086,2087,2087,2087,2088,2088,2088,2089,2089,2089,2090,2090,2090,2091,2091,2091,2092,2092,2092,2093,2093,2093,2094,2094,2094,2095,2095,2095,2096,2096,2096,2097,2097,2097,2098,2098,2098,2099,2099,2099,2100,2100,2100,2101,2101,2101,2102,2102,2102,2103,2103,2103,2104,2104,2104,2105,2105,2105,2106,2106,2106,
00MC,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,Persons,Male,Female,
0-4,12.3,6.3,6.0,12.3,6.3,6.0,12.3,6.3,6.0,12.3,6.3,6.0,12.3,6.3,6.0,12.2,6.2,6.0,11.6553083493,6.14660680463,5.50870154465,11.0252901052,5.69507239868,5.33021770655,10.5939114944,5.44235904614,5.15155244831,9.76417045173,4.99045671326,4.77371373847,8.93377840252,4.53821080428,4.39556759824,
5-9,9.2,4.7,4.5,9.2,4.7,4.5,9.2,4.7,4.5,9.2,4.7,4.5,9.2,4.7,4.5,9.7,5.0,4.7,10.0017539279,5.16080087264,4.84095305526,10.303586388,5.32164197653,4.98194441143,10.2074889908,5.28350966188,4.92397932895,10.1115128919,5.2454376883,4.86607520357,9.61798059928,5.0086009903,4.60937960899,
10-14,7.8,3.9,3.9,7.8,3.9,3.9,7.8,3.9,3.9,7.8,3.9,3.9,7.8,3.9,3.9,7.8,3.9,3.9,7.42456224603,3.88162234749,3.54293989854,7.24803300924,3.86319048941,3.38484251983,7.46944735588,3.84471973627,3.6247276196,7.88988015087,4.02527442324,3.86460572764,8.31035235775,4.20585321743,4.10449914032,
15-19,9.3,4.7,4.6,9.3,4.7,4.6,9.3,4.7,4.6,9.3,4.7,4.6,9.3,4.7,4.6,9.6,4.8,4.8,9.75970462194,4.78072617363,4.9789784483,10.1177246677,4.95997727239,5.15774739528,10.2760753964,4.93974220201,5.33633319434,10.2349010744,4.91914687427,5.31575420013,10.5912760341,5.09725196438,5.49402406968,
20-24,14.6,7.1,7.5,14.6,7.1,7.5,14.6,7.1,7.5,14.6,7.1,7.5,14.6,7.1,7.5,14.4,7.1,7.3,16.1512001347,7.9567513003,8.19444883439,17.1051604173,8.21566634981,8.88949406752,18.2568128509,8.87166267835,9.38515017255,19.4072900825,9.52682390362,9.8804661789,20.5565508914,9.982090018,10.5744608734,
25-29,14.9,7.3,7.6,14.9,7.3,7.6,14.9,7.3,7.6,14.9,7.3,7.6,14.9,7.3,7.6,14.4,7.1,7.3,13.8092753179,7.10416231997,6.70511299789,13.4167305607,7.10779819674,6.30893236396,13.2224313056,7.11091577452,6.11151553109,12.8286353411,7.11373486725,5.71490047381,12.8324581053,7.31531264245,5.51714546286,
30-34,15.2,7.8,7.4,15.2,7.8,7.4,15.2,7.8,7.4,15.2,7.8,7.4,15.2,7.8,7.4,15.2,7.8,7.4,14.771146723,7.54702930048,7.22411742255,14.1418305916,7.2930540381,6.84877655349,13.5110754897,7.2370072961,6.27406819356,13.4761427506,7.37907565167,6.09706709892,13.2410067707,7.32124374227,5.91976302844,
35-39,12.3,6.5,5.8,12.3,6.5,5.8,12.3,6.5,5.8,12.3,6.5,5.8,12.3,6.5,5.8,12.2,6.4,5.8,12.0163952159,6.33000341994,5.68639179594,12.0313183786,6.25968845105,5.77162992758,12.0457787875,6.18898428169,5.8567945058,11.2642610168,5.72025995068,5.54400106607,10.6821563554,5.45074687,5.23140948538,
40-44,11.1,5.8,5.3,11.1,5.8,5.3,11.1,5.8,5.3,11.1,5.8,5.3,11.1,5.8,5.3,11.1,5.8,5.3,10.898360196,5.69174815165,5.20661204437,10.2975153031,5.38385464318,4.91366065988,9.89448650855,5.07520426355,4.819282245,9.49060866631,4.76610227482,4.72450639149,9.28493724835,4.65554155558,4.62939569277,
45-49,10.2,5.2,5.0,10.2,5.2,5.0,10.2,5.2,5.0,10.2,5.2,5.0,10.2,5.2,5.0,10.3,5.3,5.0,10.1623420453,5.21376188456,4.94858016071,10.0226151104,5.12652936783,4.89608574261,10.0800511394,5.23729308349,4.84275805593,9.73829233558,4.94947295319,4.78881938239,9.59479450974,5.05939497959,4.53539953015,
50-54,8.6,4.5,4.1,8.6,4.5,4.1,8.6,4.5,4.1,8.6,4.5,4.1,8.6,4.5,4.1,8.9,4.6,4.3,8.85033637329,4.47869188312,4.37164449017,9.19561185004,4.55453380633,4.64107804371,9.33896713669,4.62849984464,4.71046729205,9.48076287003,4.70148885289,4.77927401714,9.42258039561,4.77387816385,4.64870223176,
55-59,7.1,3.6,3.5,7.1,3.6,3.5,7.1,3.6,3.5,7.1,3.6,3.5,7.1,3.6,3.5,7.2,3.6,3.6,7.29909634615,3.82281545137,3.47628089478,7.39569006596,4.04426633916,3.3514237268,7.68849328464,4.06486778228,3.62362550236,7.78068749871,4.08492964595,3.69575785277,7.87192409045,4.10464260567,3.76728148478,
60-64,6.2,3.1,3.1,6.2,3.1,3.1,6.2,3.1,3.1,6.2,3.1,3.1,6.2,3.1,3.1,6.0,3.0,3.0,5.80941336753,2.90945871982,2.89995464772,6.01382012745,3.01619390882,2.99762621863,5.81669865633,2.92150421434,2.89519444199,6.01613654076,3.02486075154,2.99127578923,6.21343550164,3.12674388962,3.08669161202,
65-69,5.4,2.6,2.8,5.4,2.6,2.8,5.4,2.6,2.8,5.4,2.6,2.8,5.4,2.6,2.8,5.7,2.8,2.9,5.90779807457,2.80097071814,3.10682735643,5.90594580994,2.79613505246,3.10981075748,6.09399928108,2.98472592521,3.10927335587,5.47959632467,2.57238628638,2.90721003828,5.26026305758,2.55677462932,2.70348842825,
70-74,4.1,2.0,2.1,4.1,2.0,2.1,4.1,2.0,2.1,4.1,2.0,2.1,4.1,2.0,2.1,4.2,2.0,2.2,4.38801233892,2.09126951114,2.29674282778,4.17222641207,1.98090732931,2.19131908277,4.15227611837,1.86871093376,2.28356518461,4.72875811401,2.15496155571,2.5737965583,5.10494641974,2.4406295209,2.66431689884,
75-79,3.5,1.6,1.9,3.5,1.6,1.9,3.5,1.6,1.9,3.5,1.6,1.9,3.5,1.6,1.9,3.6,1.7,1.9,3.40256737536,1.50955474838,1.89301262698,3.58649454282,1.7089456144,1.87754892842,3.55541483495,1.6991740897,1.85624074525,3.51597622956,1.68495144485,1.83102478471,3.46883438983,1.66624615593,1.8025882339,
80-84,2.7,1.1,1.6,2.7,1.1,1.6,2.7,1.1,1.6,2.7,1.1,1.6,2.7,1.1,1.6,2.6,1.1,1.5,2.75959058372,1.06187734066,1.69771324306,2.70024001937,1.01872442461,1.68151559476,2.82857564925,1.17103879677,1.65753685248,2.7523503261,1.12255116919,1.62979915691,2.87689589609,1.27653898687,1.60035690921,
85-89,1.8,0.7,1.1,1.8,0.7,1.1,1.8,0.7,1.1,1.8,0.7,1.1,1.8,0.7,1.1,1.8,0.7,1.1,1.63882637881,0.710801363181,0.928025015631,1.85125943415,0.712041652884,1.13921778126,1.83989101149,0.705448569529,1.13444244196,2.01903661968,0.895010320479,1.1240262992,1.98850299401,0.877999431715,1.1105035623,
90+,1.0,0.3,0.7,1.0,0.3,0.7,1.0,0.3,0.7,1.0,0.3,0.7,1.0,0.3,0.7,1.0,0.3,0.7,1.10336720524,0.253399024026,0.849968181213,1.24904821921,0.430622962892,0.818425256323,1.21000134704,0.408883620799,0.801117726239,1.1899433594,0.39761919103,0.792324168373,1.37478454437,0.587358330963,0.787426213409,
