Age,Yr0,Yr1,Yr2,Yr3,Yr4,Yr5,Yr6,Yr7,Yr8,Yr9,Yr10,Yr11,Yr12,Yr13,Yr14,Yr15,Yr16,Yr17,Yr18,Yr19,Yr20,Yr21,Yr22,Yr23,Yr24,Yr25,Yr26,Yr27,Yr28,Yr29,Yr30,Yr31,Yr32,Yr33,Yr34,Yr35,Yr36,Yr37,Yr38,Yr39,Yr40,Yr41,Yr42,Yr43,Yr44,Yr45,Yr46,Yr47,Yr48,Yr49,Yr50,Yr51,Yr52,Yr53,Yr54,Yr55,Yr56,Yr57,Yr58,Yr59,Yr60,Yr61,Yr62,Yr63,Yr64,Yr65,Yr66,Yr67,Yr68,Yr69,Yr70,Yr71,Yr72,Yr73,Yr74,Yr75,Yr76,Yr77,Yr78,Yr79,Yr80,Yr81,Yr82,Yr83,Yr84,Yr85,Yr86,Yr87,Yr88,Yr89,Yr90,
10,0.200370413083,0.099877031898,0.0191714562862,-0.0219301575323,-0.00301509021887,-0.596926611174,-0.497861944025,-0.358546781249,-0.218657154973,-0.0983767137089,-1.16711178026,-1.16284559442,-1.19739827145,-1.25271864778,-1.30806094915,-1.3630755697,-1.39801934355,-1.4527198716,-1.37393523905,-1.42829491848,-1.38890734379,-1.34970542037,-1.42360903656,-1.40501629754,-1.83867846315,-1.91861502742,-1.99855159168,-2.07848815595,-2.15842472022,-2.23836128448,-2.31829784875,-2.39823441302,-2.47817097729,-2.55810754155,-2.63804410582,-2.71798067009,-2.79791723436,-2.87785379862,-2.95779036289,-3.03772692716,-3.11766349143,-3.19760005569,-3.27753661996,-3.35747318423,-3.4374097485,-3.51734631276,-3.59728287703,-3.6772194413,-3.75715600557,-3.83709256983,-3.9170291341,-3.99696569837,-4.07690226264,-4.1568388269,-4.23677539117,-4.31671195544,-4.39664851971,-4.47658508397,-4.55652164824,-4.63645821251,-4.71639477677,-4.79633134104,-4.87626790531,-4.95620446958,-5.03614103384,-5.11607759811,-5.19601416238,-5.27595072665,-5.35588729091,-5.43582385518,-5.51576041945,-5.59569698372,-5.67563354798,-5.75557011225,-5.83550667652,-5.91544324079,-5.99537980505,-6.07531636932,-6.15525293359,-6.23518949786,-6.31512606212,-6.39506262639,-6.47499919066,-6.55493575493,-6.63487231919,-6.71480888346,-6.79474544773,-6.874682012,-6.95461857626,-7.03455514053,-7.1144917048,
11,-0.0995179959789,0.0987831589958,0.0200899016697,-0.0188280879108,0.0018389325293,0.0819438172555,-0.491317209697,-0.351865568128,-0.212764617047,-0.093482961406,0.0463880549236,-1.04306292659,-1.0791990369,-1.13377142737,-1.1890845591,-1.24423197843,-1.27924077331,-1.33439460487,-1.36929072786,-1.31090900899,-1.38567750375,-1.34670260352,-1.30772502387,-1.40222208396,-1.71139111086,-1.79015491695,-1.86891872304,-1.94768252913,-2.02644633523,-2.10521014132,-2.18397394741,-2.2627377535,-2.34150155959,-2.42026536568,-2.49902917177,-2.57779297786,-2.65655678396,-2.73532059005,-2.81408439614,-2.89284820223,-2.97161200832,-3.05037581441,-3.1291396205,-3.20790342659,-3.28666723268,-3.36543103878,-3.44419484487,-3.52295865096,-3.60172245705,-3.68048626314,-3.75925006923,-3.83801387532,-3.91677768141,-3.99554148751,-4.0743052936,-4.15306909969,-4.23183290578,-4.31059671187,-4.38936051796,-4.46812432405,-4.54688813014,-4.62565193623,-4.70441574233,-4.78317954842,-4.86194335451,-4.9407071606,-5.01947096669,-5.09823477278,-5.17699857887,-5.25576238496,-5.33452619106,-5.41328999715,-5.49205380324,-5.57081760933,-5.64958141542,-5.72834522151,-5.8071090276,-5.88587283369,-5.96463663978,-6.04340044588,-6.12216425197,-6.20092805806,-6.27969186415,-6.35845567024,-6.43721947633,-6.51598328242,-6.59474708851,-6.67351089461,-6.7522747007,-6.83103850679,-6.90980231288,
12,-0.0994231819203,-0.197985381967,0.0202756443128,-0.0186511412746,0.00201039253849,0.0820679781645,0.181560399853,-0.351842703998,-0.212804958893,-0.093719482585,0.0457522927695,0.16541106089,-0.963728555522,-1.01948249622,-1.07385634587,-1.12916033135,-1.16429962968,-1.21953068732,-1.25447817418,-1.30956922066,-1.27100766126,-1.34556986439,-1.30661247731,-1.28764653251,-1.55924956917,-1.63458189784,-1.70991422651,-1.78524655519,-1.86057888386,-1.93591121253,-2.0112435412,-2.08657586988,-2.16190819855,-2.23724052722,-2.31257285589,-2.38790518456,-2.46323751324,-2.53856984191,-2.61390217058,-2.68923449925,-2.76456682793,-2.8398991566,-2.91523148527,-2.99056381394,-3.06589614262,-3.14122847129,-3.21656079996,-3.29189312863,-3.3672254573,-3.44255778598,-3.51789011465,-3.59322244332,-3.66855477199,-3.74388710067,-3.81921942934,-3.89455175801,-3.96988408668,-4.04521641536,-4.12054874403,-4.1958810727,-4.27121340137,-4.34654573004,-4.42187805872,-4.49721038739,-4.57254271606,-4.64787504473,-4.72320737341,-4.79853970208,-4.87387203075,-4.94920435942,-5.0245366881,-5.09986901677,-5.17520134544,-5.25053367411,-5.32586600278,-5.40119833146,-5.47653066013,-5.5518629888,-5.62719531747,-5.70252764615,-5.77785997482,-5.85319230349,-5.92852463216,-6.00385696084,-6.07918928951,-6.15452161818,-6.22985394685,-6.30518627552,-6.3805186042,-6.45585093287,-6.53118326154,
13,-0.0993105025942,-0.197771984452,-0.276336504387,-0.018341431099,0.00232093688092,0.0823557095372,0.181802592138,0.321078252096,-0.212643868503,-0.0936123348172,0.0456549538353,0.164920911521,0.244761846489,-0.903855804692,-0.959403637124,-1.01377526883,-1.04906718332,-1.1044417291,-1.13946254491,-1.19460200826,-1.26950826388,-1.23075062117,-1.30533664961,-1.28638121187,-1.39879338535,-1.46965783502,-1.54052228469,-1.61138673437,-1.68225118404,-1.75311563371,-1.82398008339,-1.89484453306,-1.96570898274,-2.03657343241,-2.10743788208,-2.17830233176,-2.24916678143,-2.32003123111,-2.39089568078,-2.46176013045,-2.53262458013,-2.6034890298,-2.67435347947,-2.74521792915,-2.81608237882,-2.8869468285,-2.95781127817,-3.02867572784,-3.09954017752,-3.17040462719,-3.24126907686,-3.31213352654,-3.38299797621,-3.45386242589,-3.52472687556,-3.59559132523,-3.66645577491,-3.73732022458,-3.80818467426,-3.87904912393,-3.9499135736,-4.02077802328,-4.09164247295,-4.16250692262,-4.2333713723,-4.30423582197,-4.37510027165,-4.44596472132,-4.51682917099,-4.58769362067,-4.65855807034,-4.72942252002,-4.80028696969,-4.87115141936,-4.94201586904,-5.01288031871,-5.08374476838,-5.15460921806,-5.22547366773,-5.29633811741,-5.36720256708,-5.43806701675,-5.50893146643,-5.5797959161,-5.65066036578,-5.72152481545,-5.79238926512,-5.8632537148,-5.93411816447,-6.00498261414,-6.07584706382,
14,-0.0991650023892,-0.19752076,-0.275988073928,-0.314786497936,0.00273714268696,0.0827824541518,0.182202887481,0.321429075228,0.460284858099,-0.0933345798831,0.0458796607058,0.164935753384,0.244382988535,0.304589129154,-0.843670433449,-0.899208593129,-0.933575716075,-0.989080405496,-1.02425222387,-1.07947267315,-1.15443946853,-1.22916009566,-1.19043044626,-1.285007125,-1.21118738464,-1.27541614826,-1.33964491188,-1.4038736755,-1.46810243912,-1.53233120274,-1.59655996636,-1.66078872998,-1.7250174936,-1.78924625722,-1.85347502084,-1.91770378446,-1.98193254808,-2.0461613117,-2.11039007533,-2.17461883895,-2.23884760257,-2.30307636619,-2.36730512981,-2.43153389343,-2.49576265705,-2.55999142067,-2.62422018429,-2.68844894791,-2.75267771153,-2.81690647515,-2.88113523877,-2.94536400239,-3.00959276601,-3.07382152963,-3.13805029325,-3.20227905687,-3.26650782049,-3.33073658411,-3.39496534773,-3.45919411135,-3.52342287497,-3.58765163859,-3.65188040221,-3.71610916583,-3.78033792945,-3.84456669307,-3.90879545669,-3.97302422031,-4.03725298393,-4.10148174755,-4.16571051117,-4.22993927479,-4.29416803841,-4.35839680203,-4.42262556565,-4.48685432927,-4.55108309289,-4.61531185651,-4.67954062014,-4.74376938376,-4.80799814738,-4.872226911,-4.93645567462,-5.00068443824,-5.06491320186,-5.12914196548,-5.1933707291,-5.25759949272,-5.32182825634,-5.38605701996,-5.45028578358,
15,1.28112188616,1.16289475317,1.02452553463,0.965797530507,0.886559739346,1.06339137457,0.962804141805,0.882013468509,0.840818402817,0.839648495583,0.226342591405,0.325336283858,0.484577438339,0.624381569892,0.764770796384,-0.303288306808,-0.298822591615,-0.293414309178,-0.368710901799,-0.44407736509,-0.499136846058,-0.553891364207,-0.58864269864,-0.529918291268,-0.753045200373,-0.841472420844,-0.929899641315,-1.01832686179,-1.10675408226,-1.19518130273,-1.2836085232,-1.37203574367,-1.46046296414,-1.54889018461,-1.63731740508,-1.72574462555,-1.81417184602,-1.90259906649,-1.99102628697,-2.07945350744,-2.16788072791,-2.25630794838,-2.34473516885,-2.43316238932,-2.52158960979,-2.61001683026,-2.69844405073,-2.7868712712,-2.87529849167,-2.96372571215,-3.05215293262,-3.14058015309,-3.22900737356,-3.31743459403,-3.4058618145,-3.49428903497,-3.58271625544,-3.67114347591,-3.75957069638,-3.84799791685,-3.93642513733,-4.0248523578,-4.11327957827,-4.20170679874,-4.29013401921,-4.37856123968,-4.46698846015,-4.55541568062,-4.64384290109,-4.73227012156,-4.82069734203,-4.90912456251,-4.99755178298,-5.08597900345,-5.17440622392,-5.26283344439,-5.35126066486,-5.43968788533,-5.5281151058,-5.61654232627,-5.70496954674,-5.79339676721,-5.88182398769,-5.97025120816,-6.05867842863,-6.1471056491,-6.23553286957,-6.32396009004,-6.41238731051,-6.50081453098,-6.58924175145,
16,-0.0578872426759,1.14981048108,1.01175192462,0.953716108651,0.874720848057,0.755822225417,0.953913195604,0.875097793149,0.836063845945,0.836636862993,0.896842625602,0.324269358031,0.48363851074,0.622422557443,0.761606734857,0.901170550294,-0.187429309164,-0.183594226688,-0.258569727116,-0.333674985051,-0.388660723327,-0.443711545305,-0.478689412678,-0.533838194322,-0.422519664706,-0.48755933207,-0.552598999434,-0.617638666798,-0.682678334161,-0.747718001525,-0.812757668889,-0.877797336252,-0.942837003616,-1.00787667098,-1.07291633834,-1.13795600571,-1.20299567307,-1.26803534043,-1.3330750078,-1.39811467516,-1.46315434253,-1.52819400989,-1.59323367725,-1.65827334462,-1.72331301198,-1.78835267934,-1.85339234671,-1.91843201407,-1.98347168144,-2.0485113488,-2.11355101616,-2.17859068353,-2.24363035089,-2.30867001825,-2.37370968562,-2.43874935298,-2.50378902034,-2.56882868771,-2.63386835507,-2.69890802244,-2.7639476898,-2.82898735716,-2.89402702453,-2.95906669189,-3.02410635925,-3.08914602662,-3.15418569398,-3.21922536135,-3.28426502871,-3.34930469607,-3.41434436344,-3.4793840308,-3.54442369816,-3.60946336553,-3.67450303289,-3.73954270025,-3.80458236762,-3.86962203498,-3.93466170235,-3.99970136971,-4.06474103707,-4.12978070444,-4.1948203718,-4.25986003916,-4.32489970653,-4.38993937389,-4.45497904126,-4.52001870862,-4.58505837598,-4.65009804335,-4.71513771071,
17,-0.05732279824,-0.174832509733,1.01280540181,0.954846288535,0.875907953735,0.757037919761,0.658466589799,0.876199126686,0.837134426487,0.837655002481,0.897790018281,0.997367011634,0.484545900423,0.623246635274,0.762202259213,0.901362344348,1.02090353172,-0.0672582115523,-0.14341537097,-0.21757234637,-0.272716772463,-0.327888727922,-0.362972373534,-0.418153754952,-0.0787340859099,-0.119883937931,-0.161033789952,-0.202183641973,-0.243333493994,-0.284483346015,-0.325633198036,-0.366783050057,-0.407932902078,-0.449082754099,-0.49023260612,-0.531382458141,-0.572532310162,-0.613682162183,-0.654832014204,-0.695981866225,-0.737131718246,-0.778281570267,-0.819431422288,-0.860581274309,-0.90173112633,-0.942880978351,-0.984030830372,-1.02518068239,-1.06633053441,-1.10748038643,-1.14863023846,-1.18978009048,-1.2309299425,-1.27207979452,-1.31322964654,-1.35437949856,-1.39552935058,-1.4366792026,-1.47782905462,-1.51897890664,-1.56012875867,-1.60127861069,-1.64242846271,-1.68357831473,-1.72472816675,-1.76587801877,-1.80702787079,-1.84817772281,-1.88932757483,-1.93047742685,-1.97162727888,-2.0127771309,-2.05392698292,-2.09507683494,-2.13622668696,-2.17737653898,-2.218526391,-2.25967624302,-2.30082609504,-2.34197594706,-2.38312579909,-2.42427565111,-2.46542550313,-2.50657535515,-2.54772520717,-2.58887505919,-2.63002491121,-2.67117476323,-2.71232461525,-2.75347446727,-2.79462431929,
18,-0.0570384371397,-0.17401776891,-0.311039613931,0.956027686956,0.877151049848,0.758321670515,0.659772431576,0.580916571427,0.8383032087,0.838768326124,0.898857100989,0.99835550978,1.15749685204,0.624187108763,0.763067001213,0.901995101344,1.02113079004,1.14080261166,-0.0270779236212,-0.102427747972,-0.156631223086,-0.21195812078,-0.247170088852,-0.302442509529,0.256157894549,0.238566027489,0.22097416043,0.20338229337,0.18579042631,0.16819855925,0.15060669219,0.13301482513,0.11542295807,0.0978310910104,0.0802392239505,0.0626473568907,0.0450554898308,0.0274636227709,0.00987175571103,-0.00772011134885,-0.0253119784087,-0.0429038454686,-0.0604957125285,-0.0780875795884,-0.0956794466482,-0.113271313708,-0.130863180768,-0.148455047828,-0.166046914888,-0.183638781948,-0.201230649007,-0.218822516067,-0.236414383127,-0.254006250187,-0.271598117247,-0.289189984307,-0.306781851367,-0.324373718427,-0.341965585487,-0.359557452546,-0.377149319606,-0.394741186666,-0.412333053726,-0.429924920786,-0.447516787846,-0.465108654906,-0.482700521966,-0.500292389025,-0.517884256085,-0.535476123145,-0.553067990205,-0.570659857265,-0.588251724325,-0.605843591385,-0.623435458445,-0.641027325504,-0.658619192564,-0.676211059624,-0.693802926684,-0.711394793744,-0.728986660804,-0.746578527864,-0.764170394924,-0.781762261983,-0.799354129043,-0.816945996103,-0.834537863163,-0.852129730223,-0.869721597283,-0.887313464343,-0.904905331403,
19,-0.0568279748528,-0.173567390441,-0.310089756664,-0.367115676051,0.878412091614,0.759622391086,0.661100007801,0.582260589741,0.54313506872,0.839965464057,0.899974395196,0.999423807126,1.15848856217,1.29695178126,0.764009987951,0.902852713421,1.02174583479,1.14103721507,1.18069064786,0.013877495056,-0.0415186673185,-0.0959123518702,-0.131265038227,-0.186673194477,0.580903886569,0.586440937484,0.591977988399,0.597515039315,0.60305209023,0.608589141146,0.614126192061,0.619663242977,0.625200293892,0.630737344807,0.636274395723,0.641811446638,0.647348497554,0.652885548469,0.658422599384,0.6639596503,0.669496701215,0.675033752131,0.680570803046,0.686107853962,0.691644904877,0.697181955792,0.702719006708,0.708256057623,0.713793108539,0.719330159454,0.724867210369,0.730404261285,0.7359413122,0.741478363116,0.747015414031,0.752552464946,0.758089515862,0.763626566777,0.769163617693,0.774700668608,0.780237719524,0.785774770439,0.791311821354,0.79684887227,0.802385923185,0.807922974101,0.813460025016,0.818997075931,0.824534126847,0.830071177762,0.835608228678,0.841145279593,0.846682330508,0.852219381424,0.857756432339,0.863293483255,0.86883053417,0.874367585086,0.879904636001,0.885441686916,0.890978737832,0.896515788747,0.902052839663,0.907589890578,0.913126941493,0.918663992409,0.924201043324,0.92973809424,0.935275145155,0.940812196071,0.946349246986,
20,4.04323356105,4.26667688897,4.37038860333,4.37384171875,4.31584373612,5.50087732426,5.3423918059,5.18357576253,5.08446281743,4.96488066125,5.12115714224,4.98052738149,4.8395314736,4.79792815606,4.83656597324,4.2637696663,4.4225858415,4.64161726122,4.86089073039,5.06134201243,4.01473587821,3.99914740824,3.9647217485,3.86918502827,4.39795991143,4.37939710907,4.36083430671,4.34227150436,4.323708702,4.30514589964,4.28658309729,4.26802029493,4.24945749257,4.23089469021,4.21233188786,4.1937690855,4.17520628314,4.15664348079,4.13808067843,4.11951787607,4.10095507372,4.08239227136,4.063829469,4.04526666665,4.02670386429,4.00814106193,3.98957825958,3.97101545722,3.95245265486,3.93388985251,3.91532705015,3.89676424779,3.87820144544,3.85963864308,3.84107584072,3.82251303836,3.80395023601,3.78538743365,3.76682463129,3.74826182894,3.72969902658,3.71113622422,3.69257342187,3.67401061951,3.65544781715,3.6368850148,3.61832221244,3.59975941008,3.58119660773,3.56263380537,3.54407100301,3.52550820066,3.5069453983,3.48838259594,3.46981979359,3.45125699123,3.43269418887,3.41413138651,3.39556858416,3.3770057818,3.35844297944,3.33988017709,3.32131737473,3.30275457237,3.28419177002,3.26562896766,3.2470661653,3.22850336295,3.20994056059,3.19137775823,3.17281495588,
21,0.225460478004,4.22575804122,4.32624188122,4.32753901083,4.26941170833,4.13125824662,5.29625344936,5.13808641082,5.03979944562,4.9208182731,4.78198311713,4.93951854536,4.8008431012,4.76218157995,4.80255174309,4.90216523105,4.38991179098,4.60847295733,4.82648393995,5.02473971968,5.18354120839,4.07598963179,4.03997730253,3.94535115705,4.97816542111,5.0198041949,5.06144296869,5.10308174247,5.14472051626,5.18635929005,5.22799806383,5.26963683762,5.31127561141,5.35291438519,5.39455315898,5.43619193277,5.47783070656,5.51946948034,5.56110825413,5.60274702792,5.6443858017,5.68602457549,5.72766334928,5.76930212306,5.81094089685,5.85257967064,5.89421844443,5.93585721821,5.977495992,6.01913476579,6.06077353957,6.10241231336,6.14405108715,6.18568986093,6.22732863472,6.26896740851,6.3106061823,6.35224495608,6.39388372987,6.43552250366,6.47716127744,6.51880005123,6.56043882502,6.6020775988,6.64371637259,6.68535514638,6.72699392016,6.76863269395,6.81027146774,6.85191024153,6.89354901531,6.9351877891,6.97682656289,7.01846533667,7.06010411046,7.10174288425,7.14338165803,7.18502043182,7.22665920561,7.2682979794,7.30993675318,7.35157552697,7.39321430076,7.43485307454,7.47649184833,7.51813062212,7.5597693959,7.60140816969,7.64304694348,7.68468571727,7.72632449105,
22,0.225730223235,0.448413911476,4.32644393267,4.32788272687,4.2700077957,4.13229886475,3.97481298864,5.13939532916,5.04115363862,4.92220208107,4.78336708299,4.6446822378,4.8020801591,4.76332455459,4.80364243682,4.9031805162,5.06217032668,4.60944080672,4.82737999703,5.02537704421,5.18377872927,5.28297192489,4.15623527722,4.06043191711,5.53878743154,5.63616907772,5.7335507239,5.83093237008,5.92831401626,6.02569566244,6.12307730862,6.2204589548,6.31784060098,6.41522224716,6.51260389334,6.60998553952,6.7073671857,6.80474883188,6.90213047806,6.99951212424,7.09689377042,7.1942754166,7.29165706278,7.38903870896,7.48642035514,7.58380200132,7.6811836475,7.77856529368,7.87594693986,7.97332858604,8.07071023222,8.1680918784,8.26547352458,8.36285517076,8.46023681694,8.55761846312,8.6550001093,8.75238175548,8.84976340166,8.94714504784,9.04452669402,9.1419083402,9.23928998638,9.33667163256,9.43405327874,9.53143492492,9.6288165711,9.72619821729,9.82357986347,9.92096150965,10.0183431558,10.115724802,10.2131064482,10.3104880944,10.4078697405,10.5052513867,10.6026330329,10.7000146791,10.7973963253,10.8947779714,10.9921596176,11.0895412638,11.18692291,11.2843045562,11.3816862023,11.4790678485,11.5764494947,11.6738311409,11.7712127871,11.8685944332,11.9659760794,
23,0.225944901263,0.448844382854,0.551286196764,4.32820355489,4.27043376376,4.13299756949,3.97594087431,3.81852218305,5.04252456497,4.92361448345,4.78481189442,4.64611684295,4.50738657409,4.76461569758,4.80481936041,4.90431710118,5.06323154579,5.28156961202,4.82838902454,5.02632077103,5.18446629607,5.28325092061,5.36299944311,4.17672140575,6.0432810614,6.1922857831,6.3412905048,6.4902952265,6.63929994819,6.78830466989,6.93730939159,7.08631411329,7.23531883498,7.38432355668,7.53332827838,7.68233300008,7.83133772177,7.98034244347,8.12934716517,8.27835188687,8.42735660857,8.57636133026,8.72536605196,8.87437077366,9.02337549536,9.17238021705,9.32138493875,9.47038966045,9.61939438215,9.76839910384,9.91740382554,10.0664085472,10.2154132689,10.3644179906,10.5134227123,10.662427434,10.8114321557,10.9604368774,11.1094415991,11.2584463208,11.4074510425,11.5564557642,11.7054604859,11.8544652076,12.0034699293,12.152474651,12.3014793727,12.4504840944,12.5994888161,12.7484935378,12.8974982595,13.0465029812,13.1955077029,13.3445124246,13.4935171463,13.642521868,13.7915265897,13.9405313114,14.0895360331,14.2385407548,14.3875454765,14.5365501982,14.6855549199,14.8345596416,14.9835643633,15.132569085,15.2815738067,15.4305785284,15.5795832501,15.7285879718,15.8775926934,
24,0.226051879645,0.449156434383,0.551792572206,0.555008163942,4.27080057292,4.13345739419,3.97668444438,3.81970008526,3.72217722031,4.92501032476,4.78624518374,4.64757798259,4.50884296479,4.47003250015,4.80614454202,4.90551525794,5.06439332067,5.28265559304,5.50038031007,5.02734953129,5.18542797246,5.28396140387,5.3632933792,5.38323309989,6.49024844092,6.68665200908,6.88305557724,7.0794591454,7.27586271356,7.47226628172,7.66866984988,7.86507341804,8.06147698621,8.25788055437,8.45428412253,8.65068769069,8.84709125885,9.04349482701,9.23989839517,9.43630196333,9.63270553149,9.82910909965,10.0255126678,10.221916236,10.4183198041,10.6147233723,10.8111269405,11.0075305086,11.2039340768,11.4003376449,11.5967412131,11.7931447813,11.9895483494,12.1859519176,12.3823554857,12.5787590539,12.7751626221,12.9715661902,13.1679697584,13.3643733266,13.5607768947,13.7571804629,13.953584031,14.1499875992,14.3463911674,14.5427947355,14.7391983037,14.9356018718,15.13200544,15.3284090082,15.5248125763,15.7212161445,15.9176197126,16.1140232808,16.310426849,16.5068304171,16.7032339853,16.8996375535,17.0960411216,17.2924446898,17.4888482579,17.6852518261,17.8816553943,18.0780589624,18.2744625306,18.4708660987,18.6672696669,18.8636732351,19.0600768032,19.2564803714,19.4528839395,
25,-0.993883453057,-0.670640005657,-0.32780769381,-0.0643683610703,0.119468616177,4.0338749984,4.19718195302,4.2604933731,4.24338985158,4.18516981848,5.40766204292,5.24904344829,5.13033145881,5.03151272316,4.93167401394,5.12686260878,4.98560758031,4.86382981344,4.82148643268,4.85919608867,4.26647812764,4.40494368016,4.58402848659,4.78355134754,6.41809270203,6.64010982836,6.86212695469,7.08414408102,7.30616120734,7.52817833367,7.75019546,7.97221258633,8.19422971266,8.41624683899,8.63826396532,8.86028109165,9.08229821797,9.3043153443,9.52633247063,9.74834959696,9.97036672329,10.1923838496,10.4144009759,10.6364181023,10.8584352286,11.0804523549,11.3024694813,11.5244866076,11.7465037339,11.9685208602,12.1905379866,12.4125551129,12.6345722392,12.8565893656,13.0786064919,13.3006236182,13.5226407445,13.7446578709,13.9666749972,14.1886921235,14.4107092499,14.6327263762,14.8547435025,15.0767606288,15.2987777552,15.5207948815,15.7428120078,15.9648291342,16.1868462605,16.4088633868,16.6308805132,16.8528976395,17.0749147658,17.2969318921,17.5189490185,17.7409661448,17.9629832711,18.1850003975,18.4070175238,18.6290346501,18.8510517764,19.0730689028,19.2950860291,19.5171031554,19.7391202818,19.9611374081,20.1831545344,20.4051716607,20.6271887871,20.8492059134,21.0712230397,
26,0.365311404269,-0.658324013484,-0.316346442765,-0.0550887756884,0.126365654787,0.268152976557,4.19865732464,4.25882684824,4.23983261552,4.18123686527,4.08255553901,5.24429646578,5.12582818392,5.02683381648,4.92758431993,4.82832420704,4.98479577662,4.86588361505,4.82689008,4.86712477699,4.94658508188,4.41522430323,4.5938394756,4.79212000989,6.45054691383,6.68613563325,6.92172435266,7.15731307207,7.39290179148,7.62849051089,7.8640792303,8.09966794971,8.33525666912,8.57084538853,8.80643410794,9.04202282735,9.27761154676,9.51320026618,9.74878898559,9.984377705,10.2199664244,10.4555551438,10.6911438632,10.9267325826,11.1623213021,11.3979100215,11.6334987409,11.8690874603,12.1046761797,12.3402648991,12.5758536185,12.8114423379,13.0470310573,13.2826197767,13.5182084962,13.7537972156,13.989385935,14.2249746544,14.4605633738,14.6961520932,14.9317408126,15.167329532,15.4029182514,15.6385069709,15.8740956903,16.1096844097,16.3452731291,16.5808618485,16.8164505679,17.0520392873,17.2876280067,17.5232167261,17.7588054456,17.994394165,18.2299828844,18.4655716038,18.7011603232,18.9367490426,19.172337762,19.4079264814,19.6435152008,19.8791039203,20.1146926397,20.3502813591,20.5858700785,20.8214587979,21.0570475173,21.2926362367,21.5282249561,21.7638136755,21.999402395,
27,0.365398077656,0.68658876426,-0.316099267161,-0.0547086359354,0.126994000592,0.268970708672,0.430893427218,4.25939291377,4.24044084036,4.18215597711,4.08388383486,3.92552426939,5.12734291603,5.02838623941,4.92916346726,4.82988995661,4.69060270867,4.86731669871,4.8281843845,4.86838234235,4.94776843925,5.08681560337,4.59498543111,4.79318808114,6.44555896442,6.69189881097,6.93823865753,7.18457850409,7.43091835064,7.6772581972,7.92359804376,8.16993789031,8.41627773687,8.66261758342,8.90895742998,9.15529727654,9.40163712309,9.64797696965,9.89431681621,10.1406566628,10.3869965093,10.6333363559,10.8796762024,11.126016049,11.3723558955,11.6186957421,11.8650355887,12.1113754352,12.3577152818,12.6040551283,12.8503949749,13.0967348214,13.343074668,13.5894145145,13.8357543611,14.0820942077,14.3284340542,14.5747739008,14.8211137473,15.0674535939,15.3137934404,15.560133287,15.8064731336,16.0528129801,16.2991528267,16.5454926732,16.7918325198,17.0381723663,17.2845122129,17.5308520594,17.777191906,18.0235317526,18.2698715991,18.5162114457,18.7625512922,19.0088911388,19.2552309853,19.5015708319,19.7479106785,19.994250525,20.2405903716,20.4869302181,20.7332700647,20.9796099112,21.2259497578,21.4722896043,21.7186294509,21.9649692975,22.211309144,22.4576489906,22.7039888371,
28,0.365666269829,0.686960413125,1.02833548762,-0.0541325859603,0.127716709452,0.269949571169,0.432044637248,0.493561268137,4.24120213983,4.18294356754,4.08498191877,3.92703630176,3.80921570132,5.03003230567,4.93084483105,4.83158711569,4.69228899043,4.57333057332,4.82973517623,4.86977705139,4.94912286543,5.08810434134,5.26649907475,4.79445280553,6.40411230623,6.65827043562,6.91242856502,7.16658669441,7.42074482381,7.67490295321,7.9290610826,8.183219212,8.43737734139,8.69153547079,8.94569360019,9.19985172958,9.45400985898,9.70816798837,9.96232611777,10.2164842472,10.4706423766,10.724800506,10.9789586354,11.2331167647,11.4872748941,11.7414330235,11.9955911529,12.2497492823,12.5039074117,12.7580655411,13.0122236705,13.2663817999,13.5205399293,13.7746980587,14.0288561881,14.2830143175,14.5371724469,14.7913305763,15.0454887057,15.2996468351,15.5538049645,15.8079630939,16.0621212233,16.3162793527,16.5704374821,16.8245956115,17.0787537409,17.3329118703,17.5870699996,17.841228129,18.0953862584,18.3495443878,18.6037025172,18.8578606466,19.112018776,19.3661769054,19.6203350348,19.8744931642,20.1286512936,20.382809423,20.6369675524,20.8911256818,21.1452838112,21.3994419406,21.65360007,21.9077581994,22.1619163288,22.4160744582,22.6702325876,22.924390717,23.1785488464,
29,0.366309527003,0.687828990951,1.02930647537,1.29011135159,0.128944250674,0.27129608648,0.43367111896,0.495350313315,0.477641636113,4.18407373491,4.08611280925,3.92847790119,3.81107493723,3.71269532207,4.9327351043,4.83351320339,4.6942288421,4.5752498782,4.53607017056,4.87154479723,4.95071956189,5.08965233067,5.26797300844,5.46596108592,6.32627451014,6.58530799616,6.84434148218,7.1033749682,7.36240845422,7.62144194023,7.88047542625,8.13950891227,8.39854239829,8.65757588431,8.91660937033,9.17564285635,9.43467634236,9.69370982838,9.9527433144,10.2117768004,10.4708102864,10.7298437725,10.9888772585,11.2479107445,11.5069442305,11.7659777165,12.0250112026,12.2840446886,12.5430781746,12.8021116606,13.0611451466,13.3201786326,13.5792121187,13.8382456047,14.0972790907,14.3563125767,14.6153460627,14.8743795488,15.1334130348,15.3924465208,15.6514800068,15.9105134928,16.1695469788,16.4285804649,16.6876139509,16.9466474369,17.2056809229,17.4647144089,17.723747895,17.982781381,18.241814867,18.500848353,18.759881839,19.0189153251,19.2779488111,19.5369822971,19.7960157831,20.0550492691,20.3140827551,20.5731162412,20.8321497272,21.0911832132,21.3502166992,21.6092501852,21.8682836713,22.1273171573,22.3863506433,22.6453841293,22.9044176153,23.1634511014,23.4224845874,
