Age,Yr0,Yr1,Yr2,Yr3,Yr4,Yr5,Yr6,Yr7,Yr8,Yr9,Yr10,Yr11,Yr12,Yr13,Yr14,Yr15,Yr16,Yr17,Yr18,Yr19,Yr20,Yr21,Yr22,Yr23,Yr24,Yr25,Yr26,Yr27,Yr28,Yr29,Yr30,Yr31,Yr32,Yr33,Yr34,Yr35,Yr36,Yr37,Yr38,Yr39,Yr40,Yr41,Yr42,Yr43,Yr44,Yr45,Yr46,Yr47,Yr48,Yr49,Yr50,Yr51,Yr52,Yr53,Yr54,Yr55,Yr56,Yr57,Yr58,Yr59,Yr60,Yr61,Yr62,Yr63,Yr64,Yr65,Yr66,Yr67,Yr68,Yr69,Yr70,Yr71,Yr72,Yr73,Yr74,Yr75,Yr76,Yr77,Yr78,Yr79,Yr80,Yr81,Yr82,Yr83,Yr84,Yr85,Yr86,Yr87,Yr88,Yr89,Yr90,
10,0.180306190313,0.0800014287915,-0.0207212278943,-0.0618375615247,-0.0631366762743,-0.71689019319,-0.63750734799,-0.498011819644,-0.33850019811,-0.19821711338,-1.24250762652,-1.2574044802,-1.1797024069,-1.23505997694,-1.30978546902,-1.36499234274,-1.39937355303,-1.45436745121,-1.3955032227,-1.45007066489,-1.39101274177,-1.46456455298,-1.44531532891,-1.42576559944,-1.85646801564,-1.93401899044,-2.01156996523,-2.08912094003,-2.16667191483,-2.24422288963,-2.32177386442,-2.39932483922,-2.47687581402,-2.55442678882,-2.63197776361,-2.70952873841,-2.78707971321,-2.86463068801,-2.9421816628,-3.0197326376,-3.0972836124,-3.1748345872,-3.25238556199,-3.32993653679,-3.40748751159,-3.48503848638,-3.56258946118,-3.64014043598,-3.71769141078,-3.79524238557,-3.87279336037,-3.95034433517,-4.02789530997,-4.10544628476,-4.18299725956,-4.26054823436,-4.33809920916,-4.41565018395,-4.49320115875,-4.57075213355,-4.64830310835,-4.72585408314,-4.80340505794,-4.88095603274,-4.95850700753,-5.03605798233,-5.11360895713,-5.19115993193,-5.26871090672,-5.34626188152,-5.42381285632,-5.50136383112,-5.57891480591,-5.65646578071,-5.73401675551,-5.81156773031,-5.8891187051,-5.9666696799,-6.0442206547,-6.1217716295,-6.19932260429,-6.27687357909,-6.35442455389,-6.43197552868,-6.50952650348,-6.58707747828,-6.66462845308,-6.74217942787,-6.81973040267,-6.89728137747,-6.97483235227,
11,-0.119663813212,0.0788043146848,-0.0199152616161,-0.0586541075765,-0.0579698542554,0.00230630675579,-0.630386816724,-0.49081844288,-0.331736842187,-0.192839311111,-0.0733630640388,-1.13818979438,-1.17348346568,-1.11580912074,-1.19116409579,-1.24548722212,-1.28070428178,-1.33529433081,-1.39048624709,-1.33202499765,-1.38698989818,-1.34833401188,-1.44230354971,-1.42325465271,-1.73765014186,-1.814336278,-1.89102241415,-1.96770855029,-2.04439468644,-2.12108082259,-2.19776695873,-2.27445309488,-2.35113923103,-2.42782536717,-2.50451150332,-2.58119763946,-2.65788377561,-2.73456991176,-2.8112560479,-2.88794218405,-2.9646283202,-3.04131445634,-3.11800059249,-3.19468672863,-3.27137286478,-3.34805900093,-3.42474513707,-3.50143127322,-3.57811740937,-3.65480354551,-3.73148968166,-3.8081758178,-3.88486195395,-3.9615480901,-4.03823422624,-4.11492036239,-4.19160649854,-4.26829263468,-4.34497877083,-4.42166490697,-4.49835104312,-4.57503717927,-4.65172331541,-4.72840945156,-4.80509558771,-4.88178172385,-4.95846786,-5.03515399614,-5.11184013229,-5.18852626844,-5.26521240458,-5.34189854073,-5.41858467688,-5.49527081302,-5.57195694917,-5.64864308531,-5.72532922146,-5.80201535761,-5.87870149375,-5.9553876299,-6.03207376605,-6.10875990219,-6.18544603834,-6.26213217448,-6.33881831063,-6.41550444678,-6.49219058292,-6.56887671907,-6.64556285522,-6.72224899136,-6.79893512751,
12,-0.119615227028,-0.218113981679,-0.0198905289619,-0.0586325208896,-0.0579768465205,0.00228928456071,0.0819607021506,-0.490903272124,-0.331946923775,-0.193077409065,-0.0739925771434,0.025686647429,-1.05888929366,-1.1139906895,-1.07613071312,-1.13128270719,-1.16581539449,-1.22123984211,-1.27562752254,-1.330817593,-1.27235911666,-1.34732168259,-1.32848812061,-1.42225379679,-1.59593030846,-1.66960996938,-1.74328963031,-1.81696929123,-1.89064895216,-1.96432861309,-2.03800827401,-2.11168793494,-2.18536759586,-2.25904725679,-2.33272691771,-2.40640657864,-2.48008623957,-2.55376590049,-2.62744556142,-2.70112522234,-2.77480488327,-2.84848454419,-2.92216420512,-2.99584386604,-3.06952352697,-3.1432031879,-3.21688284882,-3.29056250975,-3.36424217067,-3.4379218316,-3.51160149252,-3.58528115345,-3.65896081438,-3.7326404753,-3.80632013623,-3.87999979715,-3.95367945808,-4.027359119,-4.10103877993,-4.17471844086,-4.24839810178,-4.32207776271,-4.39575742363,-4.46943708456,-4.54311674548,-4.61679640641,-4.69047606733,-4.76415572826,-4.83783538919,-4.91151505011,-4.98519471104,-5.05887437196,-5.13255403289,-5.20623369381,-5.27991335474,-5.35359301567,-5.42727267659,-5.50095233752,-5.57463199844,-5.64831165937,-5.72199132029,-5.79567098122,-5.86935064215,-5.94303030307,-6.016709964,-6.09038962492,-6.16406928585,-6.23774894677,-6.3114286077,-6.38510826862,-6.45878792955,
13,-0.119577816074,-0.218018064986,-0.316746686574,-0.0585768159728,-0.0579293401484,0.00230178686561,0.0819599549028,0.22141721478,-0.332015557319,-0.193270506174,-0.0742126195801,0.0250687167442,0.104932036148,-0.999392827997,-1.07430099212,-1.01625468584,-1.05160357471,-1.10635481374,-1.16157613411,-1.21596145308,-1.27116138621,-1.23270561711,-1.32747447602,-1.30844179671,-1.42724018068,-1.49575307695,-1.56426597322,-1.63277886949,-1.70129176576,-1.76980466203,-1.8383175583,-1.90683045457,-1.97534335084,-2.04385624712,-2.11236914339,-2.18088203966,-2.24939493593,-2.3179078322,-2.38642072847,-2.45493362474,-2.52344652101,-2.59195941728,-2.66047231355,-2.72898520982,-2.79749810609,-2.86601100237,-2.93452389864,-3.00303679491,-3.07154969118,-3.14006258745,-3.20857548372,-3.27708837999,-3.34560127626,-3.41411417253,-3.4826270688,-3.55113996507,-3.61965286134,-3.68816575762,-3.75667865389,-3.82519155016,-3.89370444643,-3.9622173427,-4.03073023897,-4.09924313524,-4.16775603151,-4.23626892778,-4.30478182405,-4.37329472032,-4.44180761659,-4.51032051287,-4.57883340914,-4.64734630541,-4.71585920168,-4.78437209795,-4.85288499422,-4.92139789049,-4.98991078676,-5.05842368303,-5.1269365793,-5.19544947557,-5.26396237184,-5.33247526812,-5.40098816439,-5.46950106066,-5.53801395693,-5.6065268532,-5.67503974947,-5.74355264574,-5.81206554201,-5.88057843828,-5.94909133455,
14,-0.119477877755,-0.217888885595,-0.316564516981,-0.355330842738,-0.0578144678055,0.0024129551247,0.0820316172109,0.221471216652,0.380304442033,-0.193292369728,-0.0743591945953,0.0248867104714,0.104353548537,0.164409824638,-0.959654815303,-1.01437971029,-0.93654701464,-0.992103056502,-1.04666140197,-1.10189074559,-1.15627340107,-1.23147115136,-1.21283922075,-1.30740474281,-1.25158919539,-1.31400272069,-1.37641624598,-1.43882977128,-1.50124329658,-1.56365682187,-1.62607034717,-1.68848387246,-1.75089739776,-1.81331092305,-1.87572444835,-1.93813797364,-2.00055149894,-2.06296502423,-2.12537854953,-2.18779207482,-2.25020560012,-2.31261912542,-2.37503265071,-2.43744617601,-2.4998597013,-2.5622732266,-2.62468675189,-2.68710027719,-2.74951380248,-2.81192732778,-2.87434085307,-2.93675437837,-2.99916790366,-3.06158142896,-3.12399495426,-3.18640847955,-3.24882200485,-3.31123553014,-3.37364905544,-3.43606258073,-3.49847610603,-3.56088963132,-3.62330315662,-3.68571668191,-3.74813020721,-3.81054373251,-3.8729572578,-3.9353707831,-3.99778430839,-4.06019783369,-4.12261135898,-4.18502488428,-4.24743840957,-4.30985193487,-4.37226546016,-4.43467898546,-4.49709251075,-4.55950603605,-4.62191956135,-4.68433308664,-4.74674661194,-4.80916013723,-4.87157366253,-4.93398718782,-4.99640071312,-5.05881423841,-5.12122776371,-5.183641289,-5.2460548143,-5.30846833959,-5.37088186489,
15,1.50069770154,1.36236303569,1.22369446216,1.14497277478,1.02557729323,1.22262102976,1.12223454487,1.00161869118,0.940440481783,0.919048472862,0.245685393465,0.344818356053,0.504248749242,0.663889961052,0.824136810358,-0.219653838563,-0.214582204011,-0.0969765763075,-0.172337697771,-0.246902159749,-0.30213838626,-0.376517829953,-0.411524957433,-0.352695262646,-0.621234012355,-0.709775129495,-0.798316246634,-0.886857363774,-0.975398480913,-1.06393959805,-1.15248071519,-1.24102183233,-1.32956294947,-1.41810406661,-1.50664518375,-1.59518630089,-1.68372741803,-1.77226853517,-1.86080965231,-1.94935076945,-2.03789188659,-2.12643300373,-2.21497412087,-2.30351523801,-2.39205635514,-2.48059747228,-2.56913858942,-2.65767970656,-2.7462208237,-2.83476194084,-2.92330305798,-3.01184417512,-3.10038529226,-3.1889264094,-3.27746752654,-3.36600864368,-3.45454976082,-3.54309087796,-3.6316319951,-3.72017311224,-3.80871422938,-3.89725534652,-3.98579646366,-4.0743375808,-4.16287869793,-4.25141981507,-4.33996093221,-4.42850204935,-4.51704316649,-4.60558428363,-4.69412540077,-4.78266651791,-4.87120763505,-4.95974875219,-5.04828986933,-5.13683098647,-5.22537210361,-5.31391322075,-5.40245433789,-5.49099545503,-5.57953657217,-5.66807768931,-5.75661880645,-5.84515992358,-5.93370104072,-6.02224215786,-6.110783275,-6.19932439214,-6.28786550928,-6.37640662642,-6.46494774356,
16,-0.0588715192717,1.3464514116,1.20825791247,1.12993567107,1.01098872707,0.91233745514,1.11031329737,0.991498382814,0.932860037622,0.913636237117,0.954027823208,0.341729556427,0.501046460029,0.659851100047,0.818675568926,0.937911260506,-0.106592687567,-0.1021499317,-0.0649448775053,-0.140109815951,-0.194490548369,-0.269721619783,-0.303911240311,-0.35933641192,-0.28924028709,-0.352944150887,-0.416648014685,-0.480351878482,-0.544055742279,-0.607759606077,-0.671463469874,-0.735167333672,-0.798871197469,-0.862575061266,-0.926278925064,-0.989982788861,-1.05368665266,-1.11739051646,-1.18109438025,-1.24479824405,-1.30850210785,-1.37220597164,-1.43590983544,-1.49961369924,-1.56331756304,-1.62702142683,-1.69072529063,-1.75442915443,-1.81813301823,-1.88183688202,-1.94554074582,-2.00924460962,-2.07294847342,-2.13665233721,-2.20035620101,-2.26406006481,-2.32776392861,-2.3914677924,-2.4551716562,-2.51887552,-2.58257938379,-2.64628324759,-2.70998711139,-2.77369097519,-2.83739483898,-2.90109870278,-2.96480256658,-3.02850643038,-3.09221029417,-3.15591415797,-3.21961802177,-3.28332188557,-3.34702574936,-3.41072961316,-3.47443347696,-3.53813734075,-3.60184120455,-3.66554506835,-3.72924893215,-3.79295279594,-3.85665665974,-3.92036052354,-3.98406438734,-4.04776825113,-4.11147211493,-4.17517597873,-4.23887984253,-4.30258370632,-4.36628757012,-4.42999143392,-4.49369529771,
17,-0.0587616524052,-0.197126643092,1.20861078142,1.13035545944,1.01141578773,0.912823072606,0.813930055429,0.991828021376,0.933179373748,0.913920876862,0.954272401483,1.05406194554,0.501220029617,0.65992119944,0.818690348775,0.937497405583,1.05712872735,0.0126948876711,-0.0628716157685,-0.0248782536091,-0.0800460490756,-0.154619893161,-0.189671956059,-0.24425568511,0.0541880942643,0.0155254130528,-0.0231372681587,-0.0617999493702,-0.100462630582,-0.139125311793,-0.177787993005,-0.216450674216,-0.255113355428,-0.293776036639,-0.332438717851,-0.371101399062,-0.409764080274,-0.448426761485,-0.487089442697,-0.525752123908,-0.56441480512,-0.603077486331,-0.641740167543,-0.680402848754,-0.719065529966,-0.757728211177,-0.796390892389,-0.8350535736,-0.873716254812,-0.912378936023,-0.951041617235,-0.989704298446,-1.02836697966,-1.06702966087,-1.10569234208,-1.14435502329,-1.1830177045,-1.22168038572,-1.26034306693,-1.29900574814,-1.33766842935,-1.37633111056,-1.41499379177,-1.45365647298,-1.4923191542,-1.53098183541,-1.56964451662,-1.60830719783,-1.64696987904,-1.68563256025,-1.72429524146,-1.76295792268,-1.80162060389,-1.8402832851,-1.87894596631,-1.91760864752,-1.95627132873,-1.99493400995,-2.03359669116,-2.07225937237,-2.11092205358,-2.14958473479,-2.188247416,-2.22691009721,-2.26557277843,-2.30423545964,-2.34289814085,-2.38156082206,-2.42022350327,-2.45888618448,-2.49754886569,
18,-0.0586503800549,-0.196920200679,-0.334582392822,1.13076769611,1.01187978152,0.913290937842,0.814467940626,0.695542185784,0.933555603318,0.914276552375,0.954599609475,1.05434359186,1.21351419276,0.660123556036,0.818809773684,0.937554128937,1.05675206402,1.1763453501,0.0520133353499,-0.0227508729224,0.0352313616562,-0.0401491914912,-0.0745328507537,-0.129976846634,0.385111303492,0.370868524685,0.356625745877,0.34238296707,0.328140188262,0.313897409454,0.299654630647,0.285411851839,0.271169073031,0.256926294224,0.242683515416,0.228440736609,0.214197957801,0.199955178993,0.185712400186,0.171469621378,0.157226842571,0.142984063763,0.128741284955,0.114498506148,0.10025572734,0.0860129485326,0.071770169725,0.0575273909174,0.0432846121097,0.0290418333021,0.0147990544945,0.000556275686915,-0.0136865031207,-0.0279292819283,-0.0421720607359,-0.0564148395435,-0.0706576183511,-0.0849003971587,-0.0991431759663,-0.113385954774,-0.127628733582,-0.141871512389,-0.156114291197,-0.170357070004,-0.184599848812,-0.19884262762,-0.213085406427,-0.227328185235,-0.241570964042,-0.25581374285,-0.270056521658,-0.284299300465,-0.298542079273,-0.31278485808,-0.327027636888,-0.341270415696,-0.355513194503,-0.369755973311,-0.383998752119,-0.398241530926,-0.412484309734,-0.426727088541,-0.440969867349,-0.455212646157,-0.469455424964,-0.483698203772,-0.497940982579,-0.512183761387,-0.526426540195,-0.540669319002,-0.55491209781,
19,-0.0586276343341,-0.196775874383,-0.334357208146,-0.412103210808,1.01230845723,0.91376594302,0.814954900085,0.696089768249,0.637317012831,0.914660641955,0.954961890091,1.054675872,1.21380403009,1.37235805575,0.819029139139,0.937692404642,1.05682161226,1.17598605147,1.21556809734,0.0921293320222,0.0373676559004,0.0751285416423,0.0399295854869,-0.0148557089571,0.702409158944,0.711875793811,0.721342428678,0.730809063545,0.740275698412,0.749742333279,0.759208968145,0.768675603012,0.778142237879,0.787608872746,0.797075507613,0.80654214248,0.816008777347,0.825475412214,0.834942047081,0.844408681948,0.853875316815,0.863341951682,0.872808586548,0.882275221415,0.891741856282,0.901208491149,0.910675126016,0.920141760883,0.92960839575,0.939075030617,0.948541665484,0.958008300351,0.967474935218,0.976941570085,0.986408204951,0.995874839818,1.00534147469,1.01480810955,1.02427474442,1.03374137929,1.04320801415,1.05267464902,1.06214128389,1.07160791875,1.08107455362,1.09054118849,1.10000782335,1.10947445822,1.11894109309,1.12840772796,1.13787436282,1.14734099769,1.15680763256,1.16627426742,1.17574090229,1.18520753716,1.19467417202,1.20414080689,1.21360744176,1.22307407662,1.23254071149,1.24200734636,1.25147398123,1.26094061609,1.27040725096,1.27987388583,1.28934052069,1.29880715556,1.30827379043,1.31774042529,1.32720706016,
20,4.00132948667,4.24321313077,4.38575452257,4.34809098491,4.26968972891,5.69417450292,5.51541303188,5.37654936243,5.25784849799,5.1384504454,5.29532941747,5.15502811366,4.99412437503,4.93261388304,4.95114604996,4.35787250028,4.5169242127,4.73602550398,4.99517692188,5.19555716836,4.17220373746,4.15724363412,4.21517833564,4.09958889046,4.61076031401,4.599606051,4.588451788,4.57729752499,4.56614326198,4.55498899897,4.54383473597,4.53268047296,4.52152620995,4.51037194694,4.49921768394,4.48806342093,4.47690915792,4.46575489491,4.45460063191,4.4434463689,4.43229210589,4.42113784288,4.40998357988,4.39882931687,4.38767505386,4.37652079085,4.36536652785,4.35421226484,4.34305800183,4.33190373882,4.32074947582,4.30959521281,4.2984409498,4.28728668679,4.27613242379,4.26497816078,4.25382389777,4.24266963476,4.23151537176,4.22036110875,4.20920684574,4.19805258273,4.18689831973,4.17574405672,4.16458979371,4.1534355307,4.1422812677,4.13112700469,4.11997274168,4.10881847867,4.09766421567,4.08650995266,4.07535568965,4.06420142664,4.05304716364,4.04189290063,4.03073863762,4.01958437461,4.00843011161,3.9972758486,3.98612158559,3.97496732258,3.96381305958,3.95265879657,3.94150453356,3.93035027055,3.91919600755,3.90804174454,3.89688748153,3.88573321852,3.87457895552,
21,0.242208729947,4.2025609442,4.34134203657,4.30099072299,4.22228663598,4.10381221148,5.46801768898,5.33000606299,5.21151316988,5.09278013798,4.95394977187,5.11199213524,4.95345420777,4.89512614153,4.91580397917,5.03572420547,4.48290444385,4.70153054469,4.95962168215,5.15736057255,5.29613197697,4.23186905587,4.17649477418,4.17422100581,5.17035494128,5.21877766045,5.26720037963,5.31562309881,5.36404581798,5.41246853716,5.46089125633,5.50931397551,5.55773669468,5.60615941386,5.65458213303,5.70300485221,5.75142757138,5.79985029056,5.84827300973,5.89669572891,5.94511844808,5.99354116726,6.04196388643,6.09038660561,6.13880932478,6.18723204396,6.23565476314,6.28407748231,6.33250020149,6.38092292066,6.42934563984,6.47776835901,6.52619107819,6.57461379736,6.62303651654,6.67145923571,6.71988195489,6.76830467406,6.81672739324,6.86515011241,6.91357283159,6.96199555076,7.01041826994,7.05884098912,7.10726370829,7.15568642747,7.20410914664,7.25253186582,7.30095458499,7.34937730417,7.39780002334,7.44622274252,7.49464546169,7.54306818087,7.59149090004,7.63991361922,7.68833633839,7.73675905757,7.78518177674,7.83360449592,7.8820272151,7.93044993427,7.97887265345,8.02729537262,8.0757180918,8.12414081097,8.17256353015,8.22098624932,8.2694089685,8.31783168767,8.36625440685,
22,0.242211140137,0.481881447787,4.3412979387,4.3009909924,4.2223896235,4.10399279874,3.92590465655,5.33040667545,5.21196832372,5.09324118688,4.95447933906,4.81583644716,4.95382581246,4.89546323418,4.91611365436,5.03598116557,5.19489038523,4.70170950283,4.95972772138,5.15740886797,5.29573562416,5.395098318,4.29130954352,4.1763293108,5.70856432049,5.81192215376,5.91527998703,6.0186378203,6.12199565357,6.22535348684,6.32871132011,6.43206915338,6.53542698665,6.63878481992,6.74214265319,6.84550048646,6.94885831973,7.052216153,7.15557398628,7.25893181955,7.36228965282,7.46564748609,7.56900531936,7.67236315263,7.7757209859,7.87907881917,7.98243665244,8.08579448571,8.18915231898,8.29251015225,8.39586798552,8.49922581879,8.60258365206,8.70594148533,8.8092993186,8.91265715187,9.01601498514,9.11937281842,9.22273065169,9.32608848496,9.42944631823,9.5328041515,9.63616198477,9.73951981804,9.84287765131,9.94623548458,10.0495933178,10.1529511511,10.2563089844,10.3596668177,10.4630246509,10.5663824842,10.6697403175,10.7730981507,10.876455984,10.9798138173,11.0831716506,11.1865294838,11.2898873171,11.3932451504,11.4966029836,11.5999608169,11.7033186502,11.8066764834,11.9100343167,12.01339215,12.1167499833,12.2201078165,12.3234656498,12.4268234831,12.5301813163,
23,0.242282381119,0.481947911504,0.621430937992,4.30098684651,4.22241183195,4.10413175835,3.92610309768,3.7885587407,5.21238239414,5.09371160748,4.95496117377,4.8163823024,4.65772491074,4.8958487706,4.91647827024,5.03630879534,5.19515888261,5.41364426897,4.95992614319,5.157520133,5.29579163533,5.39472164454,5.45446953519,4.29116534443,6.2076022159,6.36276356211,6.51792490832,6.67308625454,6.82824760075,6.98340894696,7.13857029317,7.29373163939,7.4488929856,7.60405433181,7.75921567802,7.91437702424,8.06953837045,8.22469971666,8.37986106287,8.53502240909,8.6901837553,8.84534510151,9.00050644772,9.15566779394,9.31082914015,9.46599048636,9.62115183258,9.77631317879,9.931474525,10.0866358712,10.2417972174,10.3969585636,10.5521199099,10.7072812561,10.8624426023,11.0176039485,11.1727652947,11.3279266409,11.4830879871,11.6382493333,11.7934106796,11.9485720258,12.103733372,12.2588947182,12.4140560644,12.5692174106,12.7243787568,12.879540103,13.0347014493,13.1898627955,13.3450241417,13.5001854879,13.6553468341,13.8105081803,13.9656695265,14.1208308727,14.275992219,14.4311535652,14.5863149114,14.7414762576,14.8966376038,15.05179895,15.2069602962,15.3621216424,15.5172829887,15.6724443349,15.8276056811,15.9827670273,16.1379283735,16.2930897197,16.4482510659,
24,0.242417128885,0.482161707055,0.621627159532,0.581944814799,4.22248641032,4.10423511191,3.92632533114,3.78882139395,3.67081774002,5.09417246162,4.95547200018,4.81691878906,4.65831144833,4.59982628353,4.91689348677,5.03670871769,5.19552756599,5.41395361534,5.67183012609,5.15777094466,5.29595677274,5.394817674,5.45412739764,5.45426700384,6.64746856173,6.85007474305,7.05268092437,7.25528710569,7.45789328701,7.66049946833,7.86310564965,8.06571183097,8.2683180123,8.47092419362,8.67353037494,8.87613655626,9.07874273758,9.2813489189,9.48395510022,9.68656128154,9.88916746287,10.0917736442,10.2943798255,10.4969860068,10.6995921882,10.9021983695,11.1048045508,11.3074107321,11.5100169134,11.7126230948,11.9152292761,12.1178354574,12.3204416387,12.52304782,12.7256540014,12.9282601827,13.130866364,13.3334725453,13.5360787266,13.738684908,13.9412910893,14.1438972706,14.3465034519,14.5491096333,14.7517158146,14.9543219959,15.1569281772,15.3595343585,15.5621405399,15.7647467212,15.9673529025,16.1699590838,16.3725652651,16.5751714465,16.7777776278,16.9803838091,17.1829899904,17.3855961718,17.5882023531,17.7908085344,17.9934147157,18.196020897,18.3986270784,18.6012332597,18.803839441,19.0064456223,19.2090518036,19.411657985,19.6142641663,19.8168703476,20.0194765289,
25,-1.67737396222,-1.51752467495,-1.35797957597,-1.19769177429,-1.01564546883,2.84440834683,2.98653250706,3.06915563788,3.05120429095,2.99294713497,4.43600028247,4.29748612354,4.1789087011,4.10048233889,4.0009723578,4.19718803745,4.07599070759,3.95438154556,3.89218673402,3.90965318716,3.27625922834,3.41503552896,3.57427632702,3.77397421276,5.4521646615,5.67746840851,5.90277215551,6.12807590252,6.35337964953,6.57868339653,6.80398714354,7.02929089055,7.25459463755,7.47989838456,7.70520213157,7.93050587857,8.15580962558,8.38111337259,8.60641711959,8.8317208666,9.05702461361,9.28232836061,9.50763210762,9.73293585462,9.95823960163,10.1835433486,10.4088470956,10.6341508427,10.8594545897,11.0847583367,11.3100620837,11.5353658307,11.7606695777,11.9859733247,12.2112770717,12.4365808187,12.6618845657,12.8871883127,13.1124920597,13.3377958067,13.5630995537,13.7884033007,14.0137070477,14.2390107948,14.4643145418,14.6896182888,14.9149220358,15.1402257828,15.3655295298,15.5908332768,15.8161370238,16.0414407708,16.2667445178,16.4920482648,16.7173520118,16.9426557588,17.1679595058,17.3932632528,17.6185669999,17.8438707469,18.0691744939,18.2944782409,18.5197819879,18.7450857349,18.9703894819,19.1956932289,19.4209969759,19.6463007229,19.8716044699,20.0969082169,20.3222119639,
26,0.242233433939,-1.49792881825,-1.33745508816,-1.17728934983,-0.997276136985,-0.857551805856,2.99941373997,3.07887370576,3.0588457579,2.9996403532,2.90073449863,4.30331121682,4.18476068619,4.10595410444,4.0067092547,3.90758396134,4.08492978997,3.96610187637,3.90727788323,3.92787566854,4.00773067271,3.43562597721,3.59436542144,3.7930030173,5.44733035988,5.68099188927,5.91465341866,6.14831494805,6.38197647744,6.61563800682,6.84929953621,7.0829610656,7.31662259499,7.55028412438,7.78394565377,8.01760718316,8.25126871254,8.48493024193,8.71859177132,8.95225330071,9.1859148301,9.41957635949,9.65323788887,9.88689941826,10.1205609477,10.354222477,10.5878840064,10.8215455358,11.0552070652,11.2888685946,11.522530124,11.7561916534,11.9898531828,12.2235147121,12.4571762415,12.6908377709,12.9244993003,13.1581608297,13.3918223591,13.6254838885,13.8591454179,14.0928069473,14.3264684766,14.560130006,14.7937915354,15.0274530648,15.2611145942,15.4947761236,15.728437653,15.9620991824,16.1957607118,16.4294222411,16.6630837705,16.8967452999,17.1304068293,17.3640683587,17.5977298881,17.8313914175,18.0650529469,18.2987144763,18.5323760056,18.766037535,18.9996990644,19.2333605938,19.4670221232,19.7006836526,19.934345182,20.1680067114,20.4016682407,20.6353297701,20.8689912995,
27,0.242423061416,0.402108919552,-1.33685837594,-1.17652716713,-0.996451717128,-0.856768127705,-0.716707289634,3.07928747449,3.05927839001,3.00021008442,2.90135343353,2.76284097181,4.1854735649,4.10669803212,4.00747849003,3.90840115647,3.7892616578,3.96671953622,3.9078720116,3.92844099263,4.00822500128,4.14747421445,3.59483940087,3.7933700745,5.39800909161,5.63748833964,5.87696758767,6.1164468357,6.35592608372,6.59540533175,6.83488457978,7.07436382781,7.31384307583,7.55332232386,7.79280157189,8.03228081991,8.27176006794,8.51123931597,8.750718564,8.99019781202,9.22967706005,9.46915630808,9.70863555611,9.94811480413,10.1875940522,10.4270733002,10.6665525482,10.9060317962,11.1455110443,11.3849902923,11.6244695403,11.8639487884,12.1034280364,12.3429072844,12.5823865324,12.8218657805,13.0613450285,13.3008242765,13.5403035245,13.7797827726,14.0192620206,14.2587412686,14.4982205167,14.7376997647,14.9771790127,15.2166582607,15.4561375088,15.6956167568,15.9350960048,16.1745752528,16.4140545009,16.6535337489,16.8930129969,17.132492245,17.371971493,17.611450741,17.850929989,18.0904092371,18.3298884851,18.5693677331,18.8088469811,19.0483262292,19.2878054772,19.5272847252,19.7667639733,20.0062432213,20.2457224693,20.4852017173,20.7246809654,20.9641602134,21.2036394614,
28,0.242586153234,0.402472646119,0.562802133516,-1.17574978197,-0.995470156645,-0.855747896024,-0.715705797344,-0.635774985336,3.05981951459,3.00076538375,2.90202883089,2.76357513576,2.64541611196,4.10748918167,4.00829105644,3.90925233055,3.79015704537,3.67117148787,3.90855860762,3.92910589075,4.00886195986,4.14803878836,4.30665374509,3.79391883595,5.31685426981,5.55959422399,5.80233417817,6.04507413234,6.28781408652,6.5305540407,6.77329399488,7.01603394906,7.25877390323,7.50151385741,7.74425381159,7.98699376577,8.22973371995,8.47247367413,8.7152136283,8.95795358248,9.20069353666,9.44343349084,9.68617344502,9.92891339919,10.1716533534,10.4143933076,10.6571332617,10.8998732159,11.1426131701,11.3853531243,11.6280930784,11.8708330326,12.1135729868,12.356312941,12.5990528952,12.8417928493,13.0845328035,13.3272727577,13.5700127119,13.812752666,14.0554926202,14.2982325744,14.5409725286,14.7837124828,15.0264524369,15.2691923911,15.5119323453,15.7546722995,15.9974122536,16.2401522078,16.482892162,16.7256321162,16.9683720704,17.2111120245,17.4538519787,17.6965919329,17.9393318871,18.1820718412,18.4248117954,18.6675517496,18.9102917038,19.153031658,19.3957716121,19.6385115663,19.8812515205,20.1239914747,20.3667314289,20.609471383,20.8522113372,21.0949512914,21.3376912456,
