Region,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,
East Midlands,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,
90+,29.7,29.7,29.7,29.7,29.7,30.7,34.8839496252,37.2285643725,38.4145801723,38.8615495921,38.8332502919,42.6579080486,45.6614501173,48.0460540161,49.9562683371,51.5098987268,56.15558767,60.435654202,64.4762433388,68.3472387174,72.0490296196,78.7758935293,85.4527871857,92.0659758045,98.5684442399,104.959439266,114.658306567,123.769506368,132.463759429,140.75283289,150.441850332,
Total,4429.9,4429.9,4429.9,4429.9,4429.9,4463.7,4479.77232412,4497.95935948,4517.7551784,4539.36583343,4562.25144787,4586.77631818,4612.93622191,4640.02200576,4667.76257427,4695.89503157,4724.41071238,4753.16245021,4781.86686435,4810.66464407,4839.31193292,4867.29523571,4895.58222169,4923.87722725,4952.00112202,4979.87368235,5006.92182906,5033.39120206,5059.42163754,5085.06178113,5110.39826307,
Births,na,na,na,na,na,na,61.525,61.295,61.065,61.295,61.525,62.1,62.905,63.25,63.595,63.825,64.055,64.055,63.825,63.94,64.055,63.825,63.825,63.71,63.71,63.595,63.595,63.825,63.825,63.94,59.9136652872,
Deaths,na,na,na,na,na,na,45.8292302272,43.4707368843,41.6294503463,40.0365353622,38.9936993632,37.9284217477,37.0816589806,36.5358875852,36.2153236494,36.0616230955,35.883209367,35.6773259214,35.4956223974,35.5116187614,35.8014291536,36.2251797204,35.8975323807,35.7836534688,35.9829341317,36.0981115172,36.8885469452,37.7503544522,38.1415699955,38.6431914604,34.9471042442,
Migration,na,na,na,na,na,na,0.376554346751,0.362772249434,0.36026926246,0.352190391054,0.354313806941,0.353292057532,0.336562710957,0.371671435422,0.360892159606,0.369080387682,0.343890185545,0.374063746895,0.375036532794,0.369398489413,0.393718001128,0.38348250945,0.359518364986,0.368659024727,0.396828906108,0.375671839793,0.341693659486,0.394727448186,0.347005472941,0.34333505312,0.369920903512,
West Midlands,
0-4,337.0,337.0,337.0,337.0,337.0,343.9,356.366278977,368.847993881,380.756389619,392.544184074,405.044404252,405.446830506,406.18839234,408.185699934,410.526619268,412.517507682,414.054602347,415.247341043,415.633979162,415.333870166,414.567665071,413.685140338,412.689094279,411.803527829,411.379003667,410.952889201,410.637866761,410.322169504,410.463785179,410.834727668,409.820668677,
5-9,309.8,309.8,309.8,309.8,309.8,311.0,317.523759234,324.071662781,330.629294175,337.209502401,343.740949873,356.209232112,368.69043289,380.600510852,392.394011943,404.893818109,405.303830889,406.050571542,408.053861065,410.393346204,412.391662086,413.936491373,415.133566542,415.524238821,415.224707106,414.461895783,413.583598273,412.593180065,411.708990805,411.280813676,410.861944267,
10-14,334.8,334.8,334.8,334.8,334.8,330.7,326.718445585,322.722802092,318.735100069,314.784416957,310.868296771,317.39997124,323.949319301,330.512381793,337.091541245,343.626091327,356.093783692,368.573492479,380.481712677,392.274720527,404.77801571,405.191185698,405.940717967,407.944224325,410.289282429,412.291558634,413.833201093,415.031270592,415.423452689,415.128333437,414.3899574,
15-19,365.1,365.1,365.1,365.1,365.1,360.7,354.568569109,348.46877933,342.415630552,336.394856595,330.392888527,326.430067923,322.448594701,318.480420518,314.545817497,310.648108493,317.186315035,323.739912914,330.309650677,336.888288916,343.426374834,355.898537595,368.380614497,380.292016156,392.079025079,404.574020464,404.992692476,405.748694751,407.76368348,410.110667293,412.12734275,
20-24,367.9,367.9,367.9,367.9,367.9,372.8,370.289313382,367.799902555,365.290510047,362.752592634,360.226182083,354.166333106,348.102684785,342.093919299,336.114134895,330.139384989,326.199399507,322.254577569,318.304732683,314.396585887,310.522202027,317.056886837,323.619079025,330.195197081,336.782009904,343.319748403,355.798422415,368.268399596,380.178769823,391.962744594,404.475007264,
25-29,340.5,340.5,340.5,340.5,340.5,349.9,354.344494633,358.800191712,363.280129555,367.757518535,372.220658966,369.759287026,367.307133556,364.843522524,362.342845841,359.850725839,353.827902752,347.808297884,341.823318514,335.867408535,329.921202781,326.000850733,322.072718231,318.146588991,314.252794508,310.388648904,316.929969398,323.493421099,330.064554648,336.651294905,343.141182078,
30-34,307.8,307.8,307.8,307.8,307.8,306.2,314.685110904,323.22302943,331.782654378,340.377716627,348.956559329,353.433239117,357.914553299,362.420898326,366.92112141,371.404308969,368.973745977,366.554344295,364.119828907,361.659077336,359.194070851,353.201518869,347.210677949,341.254515766,335.332686657,329.413857958,325.511953717,321.610107312,317.699026661,313.820726302,310.01958238,
35-39,382.2,382.2,382.2,382.2,382.2,367.6,354.946411783,342.32228293,329.768391584,317.317446291,304.994119969,313.487208452,322.025094582,330.583664621,339.171370128,347.746406341,352.247401348,356.745847403,361.260960755,365.783188006,370.26972761,367.874494893,365.487424112,363.091362959,360.661330674,358.236012996,352.274447446,346.324255832,340.410997482,334.516197712,328.703153978,
