Region,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,
East Midlands,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,
0-4,260.6,260.6,260.6,260.6,260.6,261.1,262.575515901,264.219886036,266.998344357,270.247771644,272.850716273,
5-9,240.4,240.4,240.4,240.4,240.4,248.0,248.970207422,249.418895939,251.556111162,253.235323945,257.107076087,
10-14,240.7,240.7,240.7,240.7,240.7,236.7,242.137716588,245.503082089,246.6637765,246.006048406,244.308604379,
15-19,275.2,275.2,275.2,275.2,275.2,272.1,262.492743717,253.048596031,244.414755998,236.847015607,227.934704276,
20-24,300.3,300.3,300.3,300.3,300.3,302.7,291.151796549,282.353906236,274.036008806,265.421459031,257.162766675,
25-29,265.2,265.2,265.2,265.2,265.2,267.3,276.530287317,285.709827661,293.859558446,302.729388349,313.48372031,
30-34,259.7,259.7,259.7,259.7,259.7,264.9,264.30673779,264.462946354,264.457828443,264.223913922,262.846459799,
35-39,258.0,258.0,258.0,258.0,258.0,250.5,254.885592281,256.843000608,257.996927701,258.276087861,259.232754128,
40-44,309.2,309.2,309.2,309.2,309.2,302.8,291.582083339,278.934260724,268.689443585,258.757984964,245.556767704,
45-49,320.5,320.5,320.5,320.5,320.5,320.1,313.690211001,309.655512343,303.94862498,300.121958974,297.376652137,
50-54,289.1,289.1,289.1,289.1,289.1,297.7,298.35715432,299.036917787,302.054143846,306.588777896,312.601285642,
55-59,254.2,254.2,254.2,254.2,254.2,257.9,264.983873263,271.357230292,276.638881223,281.968725237,287.828041851,
