Region,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,
East Midlands,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,
0-4,255.3,255.3,255.3,255.3,255.3,261.0,266.315010136,269.482200624,271.29881187,271.600018441,272.09979349,273.095330435,274.099153752,275.991445676,277.563866736,280.008718423,281.607606464,282.880895533,283.606598091,284.117823187,284.001386472,283.876412534,283.727114076,283.396093121,283.29005099,283.308323299,283.095651176,282.999705391,283.114919087,283.702973364,284.007796948,282.774007162,283.940004485,286.620030431,286.820777593,287.157740419,287.678006287,291.36649989,294.782342084,295.345624001,295.861929986,296.291446483,299.615439152,302.320300804,302.288655124,302.154445631,301.928567862,304.50722042,306.538886303,306.003829206,305.41969457,304.792522465,306.94060313,307.226733782,307.548904054,307.959706479,308.352720105,308.696158773,309.127404034,309.628698619,310.209545889,310.871866585,311.447739137,312.110503445,312.856121848,313.685802591,314.591020881,315.390563175,316.25374125,317.165869528,318.116291605,
5-9,240.5,240.5,240.5,240.5,240.5,240.7,243.213708093,248.486500228,254.899106664,263.700016148,269.499726957,274.495120662,277.291623323,279.588920695,278.959479148,279.396227258,280.694615781,281.871972456,284.190370823,286.203443514,288.202876347,289.476853072,291.022818567,291.704742235,292.398373771,292.405412353,292.394239042,292.108150596,291.511728183,291.00287225,291.860160713,290.929821329,292.204112382,294.729054388,294.350333988,293.123364789,292.234203439,294.86077943,297.610676399,298.005808674,298.525662361,299.222496862,303.052252503,306.457510188,307.2336458,307.963847338,308.607515565,312.094498263,314.993362674,315.198893178,315.292298061,315.281680173,318.091884,318.924458032,319.746313045,320.559229714,321.244932439,321.754609618,322.30214564,322.870300525,323.448499711,324.048068055,324.516121797,325.065403467,325.680113913,326.381784042,327.175695405,327.880442305,328.685039454,329.587346517,330.587912195,
10-14,264.3,264.3,264.3,264.3,264.3,260.2,256.614463391,252.486400883,248.198813608,245.899702811,246.199486638,248.195365662,253.995525218,261.689831358,269.4609498,274.996633217,280.894579897,283.964197297,285.387597155,285.198835552,285.090520929,286.364309056,287.713592782,289.988457442,291.783862072,293.806883431,295.895075532,297.503415051,298.22070901,298.411519333,300.418601849,299.862357696,300.760404933,301.973851602,299.178233472,298.390228773,297.744724061,300.444431493,302.931891458,302.63041834,301.500796164,300.736561752,303.456189537,306.089216922,306.570107767,307.217303431,308.082800543,312.037159356,315.528134307,316.405746747,317.276055855,318.09586056,321.7858215,323.355101007,324.813732959,326.22704464,327.485174316,328.554841966,329.568735237,330.557947725,331.456961169,332.266591326,332.815647278,333.399562872,334.000719767,334.618325232,335.264711641,335.774975574,336.383756196,337.074440126,337.865664368,
15-19,296.8,296.8,296.8,296.8,296.8,295.3,290.816391091,284.384560315,279.598941979,275.799938826,272.299662938,268.695174852,264.195281608,259.489529345,257.162204935,257.695856047,260.394481839,265.46981177,273.288916777,280.899587813,287.890832546,293.063397513,296.406561092,298.985663261,298.379160581,298.594633685,299.182182617,300.794236639,302.404687748,304.297095547,307.030422547,307.42584263,309.626398288,312.526911191,311.633572351,311.837793062,311.466776868,313.767360553,314.876292755,312.06462917,311.274677552,310.646052071,313.361865675,315.662402278,315.358611161,314.257971172,313.554023475,316.316428864,318.96516502,319.462237772,320.153913343,321.089770651,325.163147134,327.237002659,329.297111846,331.416747736,333.431696322,335.267720922,336.934619351,338.476118712,339.889540883,341.186526012,342.209236668,343.171540872,344.104938933,344.954535481,345.722411467,346.225197421,346.779554898,347.367716919,347.985974259,
20-24,308.6,308.6,308.6,308.6,308.6,313.5,317.317884777,321.881991829,324.59884835,322.900088361,320.599828092,315.994618295,309.694529584,305.588145963,301.856353489,298.896896895,294.395259884,289.86818601,285.088794847,283.600036608,284.590560702,287.764614721,293.511440973,300.48669851,309.47947744,315.995491329,320.281463041,323.986945371,324.903075745,324.292884288,325.608620842,325.064552122,327.133031609,330.7142688,331.158646363,331.915645017,332.374017379,336.009578034,338.803660536,337.809754013,337.900240211,337.406901468,339.678973721,340.582066555,337.69626482,336.831991078,336.128197739,338.831969087,341.137032648,340.790334754,339.635333008,338.863632725,341.678289736,342.827741899,344.498891292,346.409940932,348.478822566,350.562993922,352.664688755,354.736355517,356.783666688,358.768803824,360.483022692,362.020683864,363.427799337,364.714775188,365.896590598,366.798124745,367.65375924,368.496925493,369.272174114,
25-29,269.9,269.9,269.9,269.9,269.9,279.2,288.116238904,295.683867321,302.998861133,309.899943374,314.299621219,316.694321621,320.593453214,322.48746762,320.953468606,318.495817822,314.193859816,309.164668995,304.986821988,301.998856196,298.29066086,295.26372573,291.210108316,286.187248766,285.180985997,285.59454085,287.883164125,293.591540946,300.102866443,307.993264813,309.255925604,309.230867228,312.177689623,317.20016134,319.906646659,319.084819371,318.524832936,321.659760982,324.765759745,325.090613288,325.688714194,325.955057565,329.128604284,331.360515703,330.272498184,330.239814231,329.593902987,331.41408582,331.98003779,329.033362702,328.064720333,327.210088577,329.525146899,330.052399146,330.772237496,330.724941906,330.970575307,331.524732647,332.517589777,334.012988239,335.659350364,337.507363485,339.295878462,341.087388452,342.837903247,344.567624933,346.24430737,347.664508816,348.914168267,350.043734279,351.064472168,
30-34,251.6,251.6,251.6,251.6,251.6,250.8,255.214384479,263.185640441,272.799027157,282.8000014,291.799699386,300.99465681,308.294326422,315.287750035,322.353345995,327.496298538,329.593902838,333.161453807,335.586442401,333.199339442,330.689495494,327.459342097,321.410611961,317.584625738,314.57795947,310.795014581,307.382354972,303.490741068,298.203354286,296.594218854,300.489363837,303.443148252,309.659221188,318.2921541,324.941747166,324.628673049,325.063098801,329.733444426,334.977505187,338.031887881,337.513942253,337.217731819,340.606704537,343.85252275,344.554068581,345.489886702,346.057365967,349.503686634,352.097450152,351.420917707,351.745150046,351.400718562,353.564739767,352.954009577,351.643941654,352.325721384,352.99934205,353.636774742,354.566013949,355.666993996,355.91395409,356.498783368,357.307685401,358.544943874,360.278273234,362.170364736,364.277170926,366.325383713,368.386873823,370.42183215,372.451892273,
35-39,317.8,317.8,317.8,317.8,317.8,306.5,296.216695465,283.184894266,271.198541722,263.799489585,263.199250272,267.994792326,275.595332204,284.688948347,295.257259332,304.496453216,313.194234686,320.563602334,328.58677401,335.79955296,340.689660543,342.957637888,346.811573848,347.884230942,345.876428415,344.294230293,339.779701065,334.489213905,330.80245118,326.99224895,328.16331437,325.805928311,324.248109437,322.119434791,314.700536209,317.038543648,320.418977415,328.399268962,337.203407303,344.003849805,343.918785408,344.641890005,349.700425847,355.029919728,358.250748018,357.989326423,358.031967663,361.852939198,365.399213919,366.282793543,367.482629315,368.396985645,372.370487751,373.632025463,374.495045649,376.436728754,377.662226554,378.070202622,377.829715417,376.86953178,377.814812219,378.792131353,379.638213017,380.777524643,382.087303436,382.551284786,383.360329312,384.38037517,385.853285768,387.8436845,390.008556859,
40-44,342.7,342.7,342.7,342.7,342.7,343.2,339.919158638,337.78126722,332.498758539,324.700026754,314.099781021,303.894782245,291.29480456,279.288431343,271.959570175,271.59494271,275.893672805,284.067764767,292.487894009,302.699497805,312.590156922,321.160206548,328.711263861,336.584626001,344.176708529,349.094658514,351.77933925,354.988736224,357.003479449,354.992036925,354.019519394,349.647433667,346.570082097,343.385884247,335.147868668,334.184850039,331.877789834,331.641897513,329.190804421,321.585203596,323.745456932,326.989115259,334.775645825,343.129513514,349.700777069,349.481407271,350.129226333,355.027400416,360.118692961,363.152609544,362.773853778,362.755495678,366.497368766,368.197721019,370.216451006,372.638787522,374.737591544,376.407060618,377.592118471,378.353037309,380.09603543,381.16594624,381.331301046,380.844067404,379.63298518,380.333303165,381.071908047,381.678892812,382.597488898,383.703555077,383.978204833,
45-49,316.6,316.6,316.6,316.6,316.6,325.6,334.118831718,339.281294451,343.398760703,345.099994322,344.799638105,341.093935968,338.893277671,333.787038325,326.552769611,316.096018579,305.394481156,292.967167355,280.987222593,274.298274707,274.18908127,278.164292071,286.109943179,295.286052874,305.378923917,315.29455211,323.880590947,331.189480406,339.602986298,347.29209326,348.183587036,347.217158242,349.153997216,352.891323129,353.518938356,350.191662857,345.807867973,343.928097448,340.274816882,331.909235055,330.734620292,328.201287148,327.521413286,324.52655033,316.793349504,318.766627814,321.80308667,329.123345768,337.068426935,343.466848174,343.094516262,343.557401074,348.058630712,351.227700273,355.330577984,356.098517579,357.142346038,358.460077398,359.976199231,361.777601108,363.881070087,365.707621941,367.03472544,367.864749788,368.261940528,369.639920457,370.354366714,370.183800941,369.370117445,367.846144925,368.241583934,
50-54,277.6,277.6,277.6,277.6,277.6,282.2,290.216357272,299.083653319,307.998889885,316.799997185,325.599667089,333.594088987,339.093430651,343.586717162,345.050088873,344.496007941,340.993466954,339.560555577,334.385959297,326.498862882,316.489877375,306.862019705,293.409296751,281.885825417,275.179980638,275.493331143,279.482702641,287.590526423,296.50226899,306.292820536,311.319877662,315.928413915,324.503211504,336.274093184,346.665716126,345.499229304,344.747518247,348.099659139,351.624336471,352.413773429,349.178936226,344.834273771,342.763621206,338.913607846,330.822284975,329.760953596,327.282563274,326.40947669,323.390604247,315.930337766,318.023914851,321.079050866,328.195320485,334.569755248,342.242743934,343.267026375,345.004662405,347.423994057,350.680000254,354.820928402,355.547149307,356.594833308,357.856478843,359.298346131,361.0119458,363.020938596,364.765209901,366.037456777,366.820152199,367.18373967,368.529102106,
55-59,273.9,273.9,273.9,273.9,273.9,269.9,267.115055229,267.28558532,269.798901126,274.699840823,280.299545482,287.694719987,296.994612496,305.688117822,314.754394659,323.196291768,331.393747762,336.96109176,341.185898576,342.99899235,342.389250438,339.357519012,337.210648053,332.184209515,325.077202337,314.794291505,304.981639534,292.590034535,281.301450158,274.693194376,280.615698095,285.633647999,293.651624023,303.874850143,312.091229778,315.686453386,320.850532738,331.171411484,343.113733747,353.871572143,353.220042772,352.947304909,356.66407495,360.456878987,361.817649876,359.143761841,355.35095643,353.742958907,350.440756533,343.067337007,342.553783784,340.593655503,340.219421322,336.260182516,330.630256078,334.462349999,339.156810119,344.782762122,351.670024332,359.783878244,361.248303027,363.460374467,366.288293159,369.930329447,374.435819635,375.558893108,377.011016747,378.691002955,380.560550965,382.713420307,385.162305894,
