Region,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,
East Midlands,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,
0-4,255.3,255.3,255.3,255.3,255.3,261.0,266.315010136,269.482200624,271.29881187,271.600018441,272.09979349,273.095330435,274.099153752,275.991445676,277.563866736,280.008718423,281.607606464,282.880895533,283.606598091,284.117823187,284.001386472,283.876412534,283.727114076,283.396093121,283.29005099,283.308323299,283.095651176,282.999705391,283.114919087,283.702973364,284.007796948,282.774007162,283.940004485,286.620030431,286.820777593,287.157740419,287.678006287,291.36649989,294.782342084,295.345624001,295.861929986,
5-9,240.5,240.5,240.5,240.5,240.5,240.7,243.213708093,248.486500228,254.899106664,263.700016148,269.499726957,274.495120662,277.291623323,279.588920695,278.959479148,279.396227258,280.694615781,281.871972456,284.190370823,286.203443514,288.202876347,289.476853072,291.022818567,291.704742235,292.398373771,292.405412353,292.394239042,292.108150596,291.511728183,291.00287225,291.860160713,290.929821329,292.204112382,294.729054388,294.350333988,293.123364789,292.234203439,294.86077943,297.610676399,298.005808674,298.525662361,
10-14,264.3,264.3,264.3,264.3,264.3,260.2,256.614463391,252.486400883,248.198813608,245.899702811,246.199486638,248.195365662,253.995525218,261.689831358,269.4609498,274.996633217,280.894579897,283.964197297,285.387597155,285.198835552,285.090520929,286.364309056,287.713592782,289.988457442,291.783862072,293.806883431,295.895075532,297.503415051,298.22070901,298.411519333,300.418601849,299.862357696,300.760404933,301.973851602,299.178233472,298.390228773,297.744724061,300.444431493,302.931891458,302.63041834,301.500796164,
15-19,296.8,296.8,296.8,296.8,296.8,295.3,290.816391091,284.384560315,279.598941979,275.799938826,272.299662938,268.695174852,264.195281608,259.489529345,257.162204935,257.695856047,260.394481839,265.46981177,273.288916777,280.899587813,287.890832546,293.063397513,296.406561092,298.985663261,298.379160581,298.594633685,299.182182617,300.794236639,302.404687748,304.297095547,307.030422547,307.42584263,309.626398288,312.526911191,311.633572351,311.837793062,311.466776868,313.767360553,314.876292755,312.06462917,311.274677552,
20-24,308.6,308.6,308.6,308.6,308.6,313.5,317.317884777,321.881991829,324.59884835,322.900088361,320.599828092,315.994618295,309.694529584,305.588145963,301.856353489,298.896896895,294.395259884,289.86818601,285.088794847,283.600036608,284.590560702,287.764614721,293.511440973,300.48669851,309.47947744,315.995491329,320.281463041,323.986945371,324.903075745,324.292884288,325.608620842,325.064552122,327.133031609,330.7142688,331.158646363,331.915645017,332.374017379,336.009578034,338.803660536,337.809754013,337.900240211,
25-29,269.9,269.9,269.9,269.9,269.9,279.2,288.116238904,295.683867321,302.998861133,309.899943374,314.299621219,316.694321621,320.593453214,322.48746762,320.953468606,318.495817822,314.193859816,309.164668995,304.986821988,301.998856196,298.29066086,295.26372573,291.210108316,286.187248766,285.180985997,285.59454085,287.883164125,293.591540946,300.102866443,307.993264813,309.255925604,309.230867228,312.177689623,317.20016134,319.906646659,319.084819371,318.524832936,321.659760982,324.765759745,325.090613288,325.688714194,
30-34,251.6,251.6,251.6,251.6,251.6,250.8,255.214384479,263.185640441,272.799027157,282.8000014,291.799699386,300.99465681,308.294326422,315.287750035,322.353345995,327.496298538,329.593902838,333.161453807,335.586442401,333.199339442,330.689495494,327.459342097,321.410611961,317.584625738,314.57795947,310.795014581,307.382354972,303.490741068,298.203354286,296.594218854,300.489363837,303.443148252,309.659221188,318.2921541,324.941747166,324.628673049,325.063098801,329.733444426,334.977505187,338.031887881,337.513942253,
35-39,317.8,317.8,317.8,317.8,317.8,306.5,296.216695465,283.184894266,271.198541722,263.799489585,263.199250272,267.994792326,275.595332204,284.688948347,295.257259332,304.496453216,313.194234686,320.563602334,328.58677401,335.79955296,340.689660543,342.957637888,346.811573848,347.884230942,345.876428415,344.294230293,339.779701065,334.489213905,330.80245118,326.99224895,328.16331437,325.805928311,324.248109437,322.119434791,314.700536209,317.038543648,320.418977415,328.399268962,337.203407303,344.003849805,343.918785408,
40-44,342.7,342.7,342.7,342.7,342.7,343.2,339.919158638,337.78126722,332.498758539,324.700026754,314.099781021,303.894782245,291.29480456,279.288431343,271.959570175,271.59494271,275.893672805,284.067764767,292.487894009,302.699497805,312.590156922,321.160206548,328.711263861,336.584626001,344.176708529,349.094658514,351.77933925,354.988736224,357.003479449,354.992036925,354.019519394,349.647433667,346.570082097,343.385884247,335.147868668,334.184850039,331.877789834,331.641897513,329.190804421,321.585203596,323.745456932,
45-49,316.6,316.6,316.6,316.6,316.6,325.6,334.118831718,339.281294451,343.398760703,345.099994322,344.799638105,341.093935968,338.893277671,333.787038325,326.552769611,316.096018579,305.394481156,292.967167355,280.987222593,274.298274707,274.18908127,278.164292071,286.109943179,295.286052874,305.378923917,315.29455211,323.880590947,331.189480406,339.602986298,347.29209326,348.183587036,347.217158242,349.153997216,352.891323129,353.518938356,350.191662857,345.807867973,343.928097448,340.274816882,331.909235055,330.734620292,
50-54,277.6,277.6,277.6,277.6,277.6,282.2,290.216357272,299.083653319,307.998889885,316.799997185,325.599667089,333.594088987,339.093430651,343.586717162,345.050088873,344.496007941,340.993466954,339.560555577,334.385959297,326.498862882,316.489877375,306.862019705,293.409296751,281.885825417,275.179980638,275.493331143,279.482702641,287.590526423,296.50226899,306.292820536,311.319877662,315.928413915,324.503211504,336.274093184,346.665716126,345.499229304,344.747518247,348.099659139,351.624336471,352.413773429,349.178936226,
55-59,273.9,273.9,273.9,273.9,273.9,269.9,267.115055229,267.28558532,269.798901126,274.699840823,280.299545482,287.694719987,296.994612496,305.688117822,314.754394659,323.196291768,331.393747762,336.96109176,341.185898576,342.99899235,342.389250438,339.357519012,337.210648053,332.184209515,325.077202337,314.794291505,304.981639534,292.590034535,281.301450158,274.693194376,280.615698095,285.633647999,293.651624023,303.874850143,312.091229778,315.686453386,320.850532738,331.171411484,343.113733747,353.871572143,353.220042772,
60-64,282.0,282.0,282.0,282.0,282.0,285.8,288.716272724,289.183742386,277.098270986,267.99941999,264.799334615,261.295148142,261.995594384,265.189523508,269.960629232,275.696209156,283.294372381,291.966791628,301.087802779,309.999488249,318.88994513,326.959240158,332.510976141,336.884279795,338.376608513,338.094518064,335.179662548,333.488892394,328.402460093,321.091944265,316.35229342,307.696830193,299.260127648,289.657748295,274.727446754,278.895523502,283.946388757,293.069935025,302.841858585,310.698960686,314.224078193,
65-69,208.0,208.0,208.0,208.0,208.0,217.0,227.012794971,237.586816756,258.199793993,270.200518331,274.899985364,277.295113325,277.293998652,266.588999515,258.661917828,255.496332912,252.695148943,253.171888088,256.189703462,261.399739244,267.291111216,274.265837712,283.410179149,292.286606868,300.679506024,309.895084129,317.481011803,323.489706551,327.602885545,328.592203319,326.236268285,321.469614675,318.728954748,316.885151786,311.597270187,305.195225774,297.071594534,290.277921154,280.925374542,266.671201381,270.790870506,
70-74,176.0,176.0,176.0,176.0,176.0,180.3,183.210326162,184.289941686,187.199211706,192.999959152,201.69984313,211.596389584,222.096444394,241.59156447,252.964438105,257.998964916,260.396416277,260.470426803,250.989516075,243.199220595,240.791976116,238.170711374,239.509404624,242.289130074,247.783435603,252.995755074,259.684906289,268.892005653,277.602888521,285.393712282,290.993864177,294.699921117,300.496234059,307.446361357,311.33566871,307.359880979,303.165122163,302.072603562,300.359029196,295.66850677,289.763038869,
75-79,145.3,145.3,145.3,145.3,145.3,145.5,146.108235001,148.19154691,151.099557753,155.700116619,159.59994677,163.397217419,164.797239261,167.19345262,173.874913042,181.99836634,190.996970715,200.677958509,218.393608841,229.101717919,233.794743365,236.571746826,236.608669682,227.790114896,221.785365177,219.796872701,218.388053031,218.794197118,222.302832574,226.795561682,234.245639176,240.36338895,248.392337136,257.621144059,264.578735634,268.369601033,272.139292456,278.967112556,285.496743692,289.446072766,286.139319812,
80-84,106.6,106.6,106.6,106.6,106.6,108.0,109.706183297,111.59328395,113.799693487,115.000104983,116.399961408,118.497972538,120.498061285,124.195491472,128.781950989,133.100192303,136.79906368,138.485891089,141.395871948,147.20151601,154.396210131,162.381404214,170.808753027,186.393257264,196.38861855,200.599432149,203.089650637,203.995369321,196.903285387,191.696744449,194.781830172,196.135219293,198.453090439,201.066421732,201.353311723,206.930599074,212.602326018,220.897253602,229.067325374,235.344146185,239.11485888,
85-89,66.7,66.7,66.7,66.7,66.7,68.3,68.8038779473,68.9956539364,69.3998281804,70.700072853,72.499969224,74.4987179923,76.6988662933,79.1972931854,81.188901472,83.4009079502,85.4000447614,88.791550872,92.2986864627,96.6022432466,100.998632912,103.989028314,105.406316671,109.096558205,113.594007581,119.499809105,125.9945466,133.298227622,145.303839135,153.898271296,153.3767839,151.6581809,150.846718007,150.398247506,148.474415514,149.940734388,151.074783396,153.787679661,155.9540489,156.511770543,161.203305812,
90+,29.7,29.7,29.7,29.7,29.7,30.7,33.1018656985,36.0973727131,38.6999560707,40.300130843,42.1000745648,44.5993262103,46.0996599037,48.2985595132,50.1936192003,52.7021973012,55.3016440583,58.1960740531,61.4013290909,64.4037472561,67.1007060329,70.7943735605,75.2075492476,79.3996124626,84.9977881735,89.5025823452,94.3985515747,97.8011949466,103.005301726,108.601242685,117.486037907,125.101203954,133.155422785,141.441959908,148.499555173,150.836273195,153.102730774,157.660820913,162.105125304,165.591827,168.263068383,
Total,4429.9,4429.9,4429.9,4429.9,4429.9,4463.7,4501.85373499,4538.14621455,4574.78257491,4610.5993808,4646.79481576,4683.61679306,4719.51521488,4759.41722798,4797.51012123,4837.25933329,4873.5275707,4912.26194871,4951.52580923,4989.42077554,5028.3676848,5064.90267211,5100.716822,5136.29803339,5174.38444378,5209.85541666,5240.23448642,5275.08232016,5304.79746956,5332.62690247,5374.44560594,5380.08753764,5422.96077161,5485.11905199,5490.68065042,5496.26684166,5501.89058408,5567.81551583,5626.90473258,5632.69485473,5638.56234481,
Births,na,na,na,na,na,na,53.5,53.3,53.1,53.3,53.5,54.0,54.7,55.0,55.3,55.5,55.7,55.7,55.5,55.6,55.7,55.5,55.5,55.4,55.4,55.3,55.3,55.5,55.5,55.6,55.6150144303,55.9375063259,55.9678230086,56.4411175745,57.1498432336,57.2721785126,57.4094351679,57.5451645311,58.3025015158,58.9602286651,59.0146221825,
Deaths,na,na,na,na,na,na,53.2554346751,52.7831406331,52.7204276061,52.7188162893,52.7315379713,52.4292175693,52.4545406817,52.1655413433,52.7855727602,53.2934921684,53.7901548246,53.9063912635,54.0932143582,54.8381317614,55.974215684,56.8467278041,56.4399290235,56.272706355,56.8795927645,57.6613874561,58.8698126605,60.2678274128,60.6991456291,61.9369478858,61.5405972867,63.4806899937,64.8710039536,66.5801756221,66.7990898138,67.8175501717,68.7046802224,67.9064325982,69.4855058814,69.2469529473,70.0492393269,
Migration,na,na,na,na,na,na,37.6554346751,36.2772249434,36.026926246,35.2190391054,35.4313806941,35.3292057532,33.6562710957,37.1671435422,36.0892159606,36.9080387682,34.3890185545,37.4063746895,37.5036532794,36.9398489413,39.3718001128,38.348250945,35.9518364986,36.8659024727,39.6828906108,37.5671839793,34.1693659486,39.4727448186,34.7005472941,34.333505312,36.9920903512,37.0299148985,37.0677394458,37.1055639931,37.1433885404,37.1812130876,37.2190376349,37.2568621822,37.2946867295,37.3325112768,37.3703358241,
West Midlands,
0-4,337.0,337.0,337.0,337.0,337.0,343.9,348.819660291,353.076674878,354.998416466,353.799995752,353.299711353,353.493942383,354.298945873,355.588963303,357.653429479,358.810966162,360.209608422,361.175555117,361.608385588,361.922729022,361.401760044,360.670044471,360.234434264,359.495052632,359.187387454,358.910548955,358.394508877,357.999612678,358.018870158,358.40377554,358.753005457,357.194113825,358.687872689,362.120930558,362.449265,362.871904293,363.525585829,368.186857861,372.512179394,373.23210266,373.892735961,
5-9,309.8,309.8,309.8,309.8,309.8,311.0,314.717738227,320.98264058,328.59882941,338.899988509,345.299611527,350.493722414,354.689081927,356.585780456,355.748219457,355.094821716,355.492758949,356.264295415,357.787261004,359.403735653,360.903433293,362.670908394,363.828335156,364.306113379,364.298226998,363.806636825,363.19283518,362.910364742,362.014482597,361.103565527,361.743055511,360.246577703,361.556509277,364.509011439,363.980893684,362.445109492,361.360488401,364.65379339,368.148410331,368.774017156,369.475531702,
