Age,Yr0,Yr1,Yr2,Yr3,Yr4,Yr5,Yr6,Yr7,Yr8,Yr9,Yr10,Yr11,Yr12,Yr13,Yr14,Yr15,Yr16,Yr17,Yr18,Yr19,Yr20,Yr21,Yr22,Yr23,Yr24,Yr25,Yr26,Yr27,Yr28,Yr29,Yr30,Yr31,Yr32,Yr33,Yr34,Yr35,Yr36,Yr37,Yr38,Yr39,Yr40,Yr41,Yr42,Yr43,Yr44,Yr45,Yr46,Yr47,Yr48,Yr49,Yr50,Yr51,Yr52,Yr53,Yr54,Yr55,Yr56,Yr57,Yr58,Yr59,Yr60,Yr61,Yr62,Yr63,Yr64,Yr65,Yr66,Yr67,Yr68,Yr69,Yr70,Yr71,Yr72,Yr73,Yr74,Yr75,Yr76,Yr77,Yr78,Yr79,Yr80,Yr81,Yr82,Yr83,Yr84,Yr85,Yr86,Yr87,Yr88,Yr89,Yr90,
0,-0.288323105447,-0.268204863001,-0.266778394624,-0.286538309507,-0.306284259239,-0.32598156979,-0.345718117592,-0.365148363783,-0.285384063184,-0.304978579579,-0.244885952011,-0.205227763674,-0.26466731664,-0.245826794738,-0.225581425256,-0.126130805241,-0.126200482482,-0.147347184636,-0.147255518015,-0.147049584954,-0.168044805478,-0.168066612917,-0.189055001445,-0.168957080279,-0.131940199675,-0.12376996247,-0.115599725266,-0.107429488062,-0.0992592508573,-0.0910890136529,-0.0829187764485,-0.0747485392441,-0.0665783020397,-0.0584080648353,-0.0502378276309,-0.0420675904265,-0.0338973532222,-0.0257271160178,-0.0175568788134,-0.00938664160899,-0.0012164044046,0.00695383279979,0.0151240700042,0.0232943072086,0.031464544413,0.0396347816174,0.0478050188217,0.0559752560261,0.0641454932305,0.0723157304349,0.0804859676393,0.0886562048437,0.0968264420481,0.104996679252,0.113166916457,0.121337153661,0.129507390866,0.13767762807,0.145847865274,0.154018102479,0.162188339683,0.170358576888,0.178528814092,0.186699051296,0.194869288501,0.203039525705,0.21120976291,0.219380000114,0.227550237318,0.235720474523,0.243890711727,0.252060948931,0.260231186136,0.26840142334,0.276571660545,0.284741897749,0.292912134953,0.301082372158,0.309252609362,0.317422846567,0.325593083771,0.333763320975,0.34193355818,0.350103795384,0.358274032589,0.366444269793,0.374614506997,0.382784744202,0.390954981406,0.399125218611,0.407295455815,
1,0.161488132574,0.1212119524,0.102079596803,0.0812668997051,0.0814768504277,0.0814882710191,0.0815550047754,0.0814792780191,0.0815860102448,0.0820410609761,0.0607380877816,0.0415001073675,0.0420047070874,0.0209992395337,0.0211998599006,0.00159795178607,0.00194981702228,-0.0195329419516,0.00183308762386,0.00149194951768,-0.0189716054531,0.00153768508943,-0.0188834577949,0.021040519025,-0.0341873675887,-0.0406362838741,-0.0470852001595,-0.0535341164448,-0.0599830327302,-0.0664319490156,-0.0728808653009,-0.0793297815863,-0.0857786978717,-0.092227614157,-0.0986765304424,-0.105125446728,-0.111574363013,-0.118023279299,-0.124472195584,-0.130921111869,-0.137370028155,-0.14381894444,-0.150267860725,-0.156716777011,-0.163165693296,-0.169614609581,-0.176063525867,-0.182512442152,-0.188961358438,-0.195410274723,-0.201859191008,-0.208308107294,-0.214757023579,-0.221205939864,-0.22765485615,-0.234103772435,-0.24055268872,-0.247001605006,-0.253450521291,-0.259899437577,-0.266348353862,-0.272797270147,-0.279246186433,-0.285695102718,-0.292144019003,-0.298592935289,-0.305041851574,-0.31149076786,-0.317939684145,-0.32438860043,-0.330837516716,-0.337286433001,-0.343735349286,-0.350184265572,-0.356633181857,-0.363082098142,-0.369531014428,-0.375979930713,-0.382428846999,-0.388877763284,-0.395326679569,-0.401775595855,-0.40822451214,-0.414673428425,-0.421122344711,-0.427571260996,-0.434020177281,-0.440469093567,-0.446918009852,-0.453366926138,-0.459815842423,
2,0.160987888204,0.120703067944,0.101264456922,0.0812641882269,0.0806856025396,0.0809273887471,0.0810286258895,0.0810296044416,0.0810339634466,0.0816073120536,0.0607808579948,0.0402019040991,0.0414674770138,0.0210067479781,0.0202465670739,0.000823384675344,0.00158197449479,-0.0195303683247,0.000390458669959,0.00144215361358,-0.0193429757769,0.000756807789251,-0.0191363064551,0.020402643302,-0.0347142336555,-0.0411634504298,-0.0476126672041,-0.0540618839784,-0.0605111007527,-0.066960317527,-0.0734095343013,-0.0798587510756,-0.08630796785,-0.0927571846243,-0.0992064013986,-0.105655618173,-0.112104834947,-0.118554051722,-0.125003268496,-0.13145248527,-0.137901702044,-0.144350918819,-0.150800135593,-0.157249352367,-0.163698569142,-0.170147785916,-0.17659700269,-0.183046219465,-0.189495436239,-0.195944653013,-0.202393869788,-0.208843086562,-0.215292303336,-0.22174152011,-0.228190736885,-0.234639953659,-0.241089170433,-0.247538387208,-0.253987603982,-0.260436820756,-0.266886037531,-0.273335254305,-0.279784471079,-0.286233687854,-0.292682904628,-0.299132121402,-0.305581338177,-0.312030554951,-0.318479771725,-0.324928988499,-0.331378205274,-0.337827422048,-0.344276638822,-0.350725855597,-0.357175072371,-0.363624289145,-0.37007350592,-0.376522722694,-0.382971939468,-0.389421156243,-0.395870373017,-0.402319589791,-0.408768806566,-0.41521802334,-0.421667240114,-0.428116456888,-0.434565673663,-0.441014890437,-0.447464107211,-0.453913323986,-0.46036254076,
3,0.160758659158,0.120482137108,0.101035329294,0.080785964408,0.0810247974421,0.0804818637544,0.0808171803154,0.0808391069733,0.0809413982888,0.0814301358804,0.0606938474192,0.0406016031209,0.0405432969423,0.0208552758086,0.0205942596895,0.00023504628042,0.00116221597572,-0.0195342121975,0.000742593143531,0.000352108451192,-0.0190602768218,0.000722835214638,-0.0195735475618,0.0204818648856,-0.0348571294605,-0.0413037447605,-0.0477503600606,-0.0541969753607,-0.0606435906608,-0.0670902059608,-0.0735368212609,-0.079983436561,-0.0864300518611,-0.0928766671612,-0.0993232824612,-0.105769897761,-0.112216513061,-0.118663128361,-0.125109743662,-0.131556358962,-0.138002974262,-0.144449589562,-0.150896204862,-0.157342820162,-0.163789435462,-0.170236050762,-0.176682666062,-0.183129281362,-0.189575896662,-0.196022511962,-0.202469127262,-0.208915742563,-0.215362357863,-0.221808973163,-0.228255588463,-0.234702203763,-0.241148819063,-0.247595434363,-0.254042049663,-0.260488664963,-0.266935280263,-0.273381895563,-0.279828510863,-0.286275126163,-0.292721741464,-0.299168356764,-0.305614972064,-0.312061587364,-0.318508202664,-0.324954817964,-0.331401433264,-0.337848048564,-0.344294663864,-0.350741279164,-0.357187894464,-0.363634509764,-0.370081125064,-0.376527740365,-0.382974355665,-0.389420970965,-0.395867586265,-0.402314201565,-0.408760816865,-0.415207432165,-0.421654047465,-0.428100662765,-0.434547278065,-0.440993893365,-0.447440508665,-0.453887123965,-0.460333739266,
4,0.160647889636,0.120380583467,0.100936348989,0.080682536266,0.0806616513258,0.0809221690765,0.0804594426732,0.0807152096188,0.0808558683068,0.081427923876,0.0606230425101,0.040655820297,0.0410685556437,0.0200605777843,0.0205833575861,0.00071015176859,0.000703625760996,-0.0198052914571,0.000866419690602,0.000832958340096,-0.0200173245646,0.00113448417187,-0.0194924836062,0.0201240826412,-0.0349160275884,-0.0413617684614,-0.0478075093345,-0.0542532502076,-0.0606989910807,-0.0671447319537,-0.0735904728268,-0.0800362136999,-0.086481954573,-0.092927695446,-0.0993734363191,-0.105819177192,-0.112264918065,-0.118710658938,-0.125156399811,-0.131602140685,-0.138047881558,-0.144493622431,-0.150939363304,-0.157385104177,-0.16383084505,-0.170276585923,-0.176722326796,-0.183168067669,-0.189613808542,-0.196059549415,-0.202505290288,-0.208951031161,-0.215396772034,-0.221842512908,-0.228288253781,-0.234733994654,-0.241179735527,-0.2476254764,-0.254071217273,-0.260516958146,-0.266962699019,-0.273408439892,-0.279854180765,-0.286299921638,-0.292745662511,-0.299191403384,-0.305637144258,-0.312082885131,-0.318528626004,-0.324974366877,-0.33142010775,-0.337865848623,-0.344311589496,-0.350757330369,-0.357203071242,-0.363648812115,-0.370094552988,-0.376540293861,-0.382986034734,-0.389431775608,-0.395877516481,-0.402323257354,-0.408768998227,-0.4152147391,-0.421660479973,-0.428106220846,-0.434551961719,-0.440997702592,-0.447443443465,-0.453889184338,-0.460334925211,
5,-0.599413849403,-0.659677410121,-0.639115218524,-0.59936341832,-0.539399088101,-0.479382662454,-0.439026783913,-0.439568325042,-0.439207673735,-0.458596328071,-0.459317367146,-0.439383622005,-0.418845810796,-0.379381314421,-0.340180172145,-0.299284845744,-0.258788892012,-0.220246380641,-0.179404580767,-0.179043504049,-0.159518935131,-0.159822203955,-0.159095144318,-0.139778856296,-0.091370476554,-0.0683973067213,-0.0454241368886,-0.0224509670558,0.000522202776871,0.0234953726096,0.0464685424423,0.069441712275,0.0924148821078,0.11538805194,0.138361221773,0.161334391606,0.184307561439,0.207280731271,0.230253901104,0.253227070937,0.27620024077,0.299173410602,0.322146580435,0.345119750268,0.3680929201,0.391066089933,0.414039259766,0.437012429599,0.459985599431,0.482958769264,0.505931939097,0.528905108929,0.551878278762,0.574851448595,0.597824618428,0.62079778826,0.643770958093,0.666744127926,0.689717297758,0.712690467591,0.735663637424,0.758636807257,0.781609977089,0.804583146922,0.827556316755,0.850529486588,0.87350265642,0.896475826253,0.919448996086,0.942422165918,0.965395335751,0.988368505584,1.01134167542,1.03431484525,1.05728801508,1.08026118491,1.10323435475,1.12620752458,1.14918069441,1.17215386425,1.19512703408,1.21810020391,1.24107337374,1.26404654358,1.28701971341,1.30999288324,1.33296605307,1.35593922291,1.37891239274,1.40188556257,1.42485873241,
6,0.080441519739,0.100217182017,0.14064816354,0.140523404076,0.140467634197,0.140489632148,0.120558337761,0.0808608715459,0.0804146391466,0.0612160409554,0.0806270560223,0.0805888859055,0.0610047139685,0.080661831328,0.0603069100539,0.0598741247952,0.0411273298867,0.0402472116872,0.020088620014,0.000648557147971,0.020583329453,-0.0193581898045,-5.96246336571e-05,0.000627666089199,-0.00938652937311,-0.0155134712131,-0.0216404130531,-0.027767354893,-0.033894296733,-0.040021238573,-0.046148180413,-0.052275122253,-0.0584020640929,-0.0645290059329,-0.0706559477729,-0.0767828896129,-0.0829098314528,-0.0890367732928,-0.0951637151328,-0.101290656973,-0.107417598813,-0.113544540653,-0.119671482493,-0.125798424333,-0.131925366173,-0.138052308013,-0.144179249853,-0.150306191693,-0.156433133533,-0.162560075373,-0.168687017213,-0.174813959053,-0.180940900892,-0.187067842732,-0.193194784572,-0.199321726412,-0.205448668252,-0.211575610092,-0.217702551932,-0.223829493772,-0.229956435612,-0.236083377452,-0.242210319292,-0.248337261132,-0.254464202972,-0.260591144812,-0.266718086652,-0.272845028492,-0.278971970332,-0.285098912172,-0.291225854012,-0.297352795852,-0.303479737692,-0.309606679532,-0.315733621372,-0.321860563212,-0.327987505052,-0.334114446892,-0.340241388732,-0.346368330572,-0.352495272412,-0.358622214252,-0.364749156092,-0.370876097932,-0.377003039772,-0.383129981612,-0.389256923452,-0.395383865292,-0.401510807132,-0.407637748972,-0.413764690812,
7,0.0803907810934,0.100155873555,0.140619598467,0.140368005891,0.140441020413,0.140419309133,0.120489612117,0.0805090702903,0.0808742715601,0.0608667111315,0.0804668123915,0.0805778285435,0.0610017736303,0.080535233984,0.060365885549,0.0603863773216,0.0402914197948,0.0401652164676,0.0206072033081,0.000160020487568,0.0202790916093,-0.0192549127788,0.000403558569666,-0.000338469406674,-0.0095324192625,-0.0156642837806,-0.0217961482987,-0.0279280128167,-0.0340598773348,-0.0401917418529,-0.046323606371,-0.052455470889,-0.0585873354071,-0.0647191999252,-0.0708510644433,-0.0769829289614,-0.0831147934794,-0.0892466579975,-0.0953785225156,-0.101510387034,-0.107642251552,-0.11377411607,-0.119905980588,-0.126037845106,-0.132169709624,-0.138301574142,-0.14443343866,-0.150565303178,-0.156697167696,-0.162829032214,-0.168960896733,-0.175092761251,-0.181224625769,-0.187356490287,-0.193488354805,-0.199620219323,-0.205752083841,-0.211883948359,-0.218015812877,-0.224147677395,-0.230279541913,-0.236411406431,-0.242543270949,-0.248675135468,-0.254806999986,-0.260938864504,-0.267070729022,-0.27320259354,-0.279334458058,-0.285466322576,-0.291598187094,-0.297730051612,-0.30386191613,-0.309993780648,-0.316125645166,-0.322257509684,-0.328389374203,-0.334521238721,-0.340653103239,-0.346784967757,-0.352916832275,-0.359048696793,-0.365180561311,-0.371312425829,-0.377444290347,-0.383576154865,-0.389708019383,-0.395839883901,-0.401971748419,-0.408103612938,-0.414235477456,
8,0.0803899816561,0.100154459144,0.140632227017,0.140415924185,0.140362711902,0.140456254347,0.120494395125,0.0805052788748,0.0806041377764,0.0613950658746,0.0802021490376,0.0804893360904,0.0610631063489,0.0806065705756,0.0603265501077,0.0605194747897,0.0408788895915,0.0394062312008,0.0206001471295,0.000724018775655,0.0198530425022,-0.0194980911277,0.000569357734058,0.000169878773231,-0.0094586851337,-0.0155864502692,-0.0217142154046,-0.0278419805401,-0.0339697456756,-0.040097510811,-0.0462252759465,-0.0523530410819,-0.0584808062174,-0.0646085713529,-0.0707363364883,-0.0768641016238,-0.0829918667593,-0.0891196318947,-0.0952473970302,-0.101375162166,-0.107502927301,-0.113630692437,-0.119758457572,-0.125886222708,-0.132013987843,-0.138141752978,-0.144269518114,-0.150397283249,-0.156525048385,-0.16265281352,-0.168780578656,-0.174908343791,-0.181036108927,-0.187163874062,-0.193291639198,-0.199419404333,-0.205547169469,-0.211674934604,-0.217802699739,-0.223930464875,-0.23005823001,-0.236185995146,-0.242313760281,-0.248441525417,-0.254569290552,-0.260697055688,-0.266824820823,-0.272952585959,-0.279080351094,-0.28520811623,-0.291335881365,-0.2974636465,-0.303591411636,-0.309719176771,-0.315846941907,-0.321974707042,-0.328102472178,-0.334230237313,-0.340358002449,-0.346485767584,-0.35261353272,-0.358741297855,-0.364869062991,-0.370996828126,-0.377124593262,-0.383252358397,-0.389380123532,-0.395507888668,-0.401635653803,-0.407763418939,-0.413891184074,
9,0.0803788307209,0.100153625114,0.140630651992,0.140415001915,0.140396965347,0.140364169842,0.120516794392,0.0804960698411,0.0806003449381,0.0611252412915,0.080744651863,0.0802246602205,0.0609892947578,0.0806828830806,0.0603973611601,0.0604800380645,0.0410272712118,0.0400092081063,0.0198564471922,0.000732395339511,0.0204327487012,-0.019924128604,0.000341814898074,0.00035090601254,-0.00945086045663,-0.0155783401178,-0.021705819779,-0.0278332994402,-0.0339607791014,-0.0400882587626,-0.0462157384238,-0.052343218085,-0.0584706977462,-0.0645981774073,-0.0707256570685,-0.0768531367297,-0.0829806163909,-0.0891080960521,-0.0952355757133,-0.101363055374,-0.107490535036,-0.113618014697,-0.119745494358,-0.125872974019,-0.13200045368,-0.138127933342,-0.144255413003,-0.150382892664,-0.156510372325,-0.162637851986,-0.168765331648,-0.174892811309,-0.18102029097,-0.187147770631,-0.193275250292,-0.199402729954,-0.205530209615,-0.211657689276,-0.217785168937,-0.223912648598,-0.230040128259,-0.236167607921,-0.242295087582,-0.248422567243,-0.254550046904,-0.260677526565,-0.266805006227,-0.272932485888,-0.279059965549,-0.28518744521,-0.291314924871,-0.297442404533,-0.303569884194,-0.309697363855,-0.315824843516,-0.321952323177,-0.328079802839,-0.3342072825,-0.340334762161,-0.346462241822,-0.352589721483,-0.358717201144,-0.364844680806,-0.370972160467,-0.377099640128,-0.383227119789,-0.38935459945,-0.395482079112,-0.401609558773,-0.407737038434,-0.413864518095,
