OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,85592, 172953, 0.5,0.5,0.5,0.5,17565.3761336,18573.6019998,24600.4014539,21995.3672698,22344.0551302,18522.6409296,16999.7536069,16605.104577,15746.3183868,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,87898.0025604,85054.6169272,0.5,0.5,0.5,
29UL,59067, 115193, 0.5,0.5,0.5,0.5,9306.85844073,10168.5671567,10258.5358055,11500.4390583,12982.4293039,13824.3596385,16271.4896043,14653.2395173,16227.3543139,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,57985.2515817,57208.0212573,0.5,0.5,0.5,
00MA,65681, 126020, 0.5,0.5,0.5,0.5,11791.3803063,13517.7237038,12569.8038479,14980.9460303,16806.5003163,16251.7414794,14589.3443568,12680.3205216,12832.7060082,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,63877.8373331,62142.6292375,0.5,0.5,0.5,
00MG,154603, 305088, 0.5,0.5,0.5,0.5,30877.6516083,33988.6394813,26779.0510785,35106.1064176,41531.1808137,37364.2905624,32749.0718637,32628.1903086,34063.6616703,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,151296.474626,153791.369178,0.5,0.5,0.5,
00MF,93545, 164139, 0.5,0.5,0.5,0.5,14047.8915902,17562.2123142,12302.0820605,16930.160368,22127.852384,22062.4622951,19583.2879439,17485.5870445,22037.8012694,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,83048.7749741,81090.5622956,0.5,0.5,0.5,
00ME,83481, 158708, 0.5,0.5,0.5,0.5,14741.1729335,17201.1192172,12047.5691044,17279.3015241,20774.0353894,20327.772409,18228.860332,16931.6431719,21176.7388866,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,78393.6687408,80314.5442272,0.5,0.5,0.5,
00MD,75903, 175082, 0.5,0.5,0.5,0.5,20556.9489752,21278.5433016,19366.3504572,22740.9953567,24560.3117975,20748.1480085,16524.8147666,16086.1936302,13220.1338041,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,89599.0289163,85483.4111813,0.5,0.5,0.5,
29UD,63951, 124095, 0.5,0.5,0.5,0.5,12862.8163983,13117.7537455,12576.6655553,15747.9020895,16413.7953624,14767.3014356,13681.9884187,12108.3088161,12818.7462701,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,61658.526807,62436.7512845,0.5,0.5,0.5,
29UE,58518, 112633, 0.5,0.5,0.5,0.5,8892.62924033,10266.6517317,10115.5709254,11077.0409379,12442.5742028,13452.6344754,15396.9096939,14195.5371459,16793.6901144,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,56409.1797072,56224.0587605,0.5,0.5,0.5,
29UG,54197, 120629, 0.5,0.5,0.5,0.5,12030.3795781,13019.6089767,12252.161483,13786.3295316,15045.2654511,14794.0505896,14341.7774856,12299.7159258,13059.2800034,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,59738.2873301,60890.2816946,0.5,0.5,0.5,
29UN,75117, 154715, 0.5,0.5,0.5,0.5,13931.5249441,16039.6320797,15075.4089082,15521.8770503,17292.9608458,18164.376483,20791.5026232,18984.4013667,18912.9868352,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,76804.4163583,77910.2547778,0.5,0.5,0.5,
29UB,68801, 138816, 0.5,0.5,0.5,0.5,13271.3029429,14566.121007,12726.6680876,14708.5952205,17101.9247666,17481.7753661,17604.1934754,14943.1779729,16412.5310799,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,68990.5747214,69825.7151975,0.5,0.5,0.5,
