OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,85996, 172734, 0.5,0.5,0.5,0.5,17578.2745714,18418.3508405,24859.3923427,21862.8058564,20520.6890506,21169.6140821,15197.8625235,15814.8113286,17312.6541433,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,87718.3790359,85016.0757032,0.5,0.5,0.5,
29UL,59919, 116181, 0.5,0.5,0.5,0.5,9295.70445109,9945.98273382,10275.6883791,11518.2782261,12507.1236027,14212.1494859,16114.8151077,15542.6592671,16768.4742095,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,58682.3815575,57498.4939055,0.5,0.5,0.5,
00MA,66454, 123644, 0.5,0.5,0.5,0.5,11382.2957793,12891.5979276,12310.1028159,14623.795583,15589.58758,17023.5322215,14404.3351999,12413.8595141,13004.4533997,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,63053.4972834,60590.0627375,0.5,0.5,0.5,
00MG,158348, 300356, 0.5,0.5,0.5,0.5,29719.2489126,32265.5747031,26074.8467916,33998.7038094,37934.6736091,39982.9878874,32837.7586037,30460.8567229,37080.8618785,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,149206.46801,151149.044908,0.5,0.5,0.5,
00MF,95538, 159725, 0.5,0.5,0.5,0.5,13122.2001284,16257.407425,11454.0153425,16048.7646969,20262.3122924,22363.1656679,20030.7423374,17479.1775737,22707.2403385,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,81452.0969264,78272.9288762,0.5,0.5,0.5,
00ME,85172, 156964, 0.5,0.5,0.5,0.5,14384.3574636,16595.8223268,11596.0222661,16816.8179521,19313.8250031,21008.4503223,18446.8149605,16554.2637846,22247.9249942,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,77422.8297288,79541.4693444,0.5,0.5,0.5,
00MD,77390, 172384, 0.5,0.5,0.5,0.5,20222.522592,20516.8346733,19417.7791515,22262.3127429,22192.4253383,22615.8100343,16268.7208136,14080.2811837,14807.3243744,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,88194.7655399,84189.245364,0.5,0.5,0.5,
29UD,65630, 124044, 0.5,0.5,0.5,0.5,12694.3129152,12891.7234874,12286.3623393,15550.1888916,15848.9054512,15726.6244856,13341.1892607,11945.2752047,13759.1292547,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,61732.2255053,62311.485785,0.5,0.5,0.5,
29UE,59265, 113758, 0.5,0.5,0.5,0.5,8891.24331214,10076.466722,10251.8696844,11295.7990725,12016.841885,13784.7367417,15249.2176401,14980.6276471,17211.4677032,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,57249.3264764,56508.9439319,0.5,0.5,0.5,
29UG,54716, 122279, 0.5,0.5,0.5,0.5,12108.4856091,12945.1046976,12294.7486729,13907.882803,14452.9081144,15479.3165977,14104.6867707,12929.4353695,14056.4319079,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,60615.6111692,61663.3893734,0.5,0.5,0.5,
