OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,86090, 172758, 0.5,0.5,0.5,0.5,17499.8333247,18564.1760353,24768.401325,21808.963958,21037.1935544,20547.4078931,15468.3086521,16472.7580131,16591.2170664,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,87766.0922117,84992.1676103,0.5,0.5,0.5,
29UL,59475, 115536, 0.5,0.5,0.5,0.5,9281.44053759,10057.1380046,10312.6900912,11408.7252048,12593.7588003,14274.8225683,16043.832834,15230.8023205,16332.4641465,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,58259.0429664,57276.6315414,0.5,0.5,0.5,
00MA,66108, 124779, 0.5,0.5,0.5,0.5,11554.4163361,13233.0276879,12515.7598566,14718.3520694,15933.9465273,17080.5807097,14340.0949686,12511.3169872,12891.5214191,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,63435.1666561,61343.8499059,0.5,0.5,0.5,
00MG,156583, 302784, 0.5,0.5,0.5,0.5,30201.6855777,33232.6395363,26604.8016461,34366.1749904,39078.1319906,39927.4009739,32246.4377738,31403.8348695,35723.3908819,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,150271.683433,152512.814807,0.5,0.5,0.5,
00MF,94507, 161902, 0.5,0.5,0.5,0.5,13552.5270291,16926.7172666,11948.6557226,16454.1451295,20897.2900582,22722.1316761,19767.5093733,17307.7730279,22325.6997304,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,82222.297052,79680.1519616,0.5,0.5,0.5,
00ME,84273, 157776, 0.5,0.5,0.5,0.5,14534.7110954,16920.604472,11868.501994,17027.688128,19737.3603102,21130.9461312,18163.8862589,16713.4645976,21679.2157604,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,77876.5322785,79899.846469,0.5,0.5,0.5,
00MD,76710, 173793, 0.5,0.5,0.5,0.5,20305.094751,20973.9275215,19486.9212195,22348.5296137,22991.8623238,22480.0011524,16034.0684197,14919.0922049,14253.6363614,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,88931.4217783,84861.7117895,0.5,0.5,0.5,
29UD,64852, 124070, 0.5,0.5,0.5,0.5,12768.5633774,13033.4605279,12463.9224056,15578.8464814,15947.5227217,15638.2515567,13252.9337159,12153.6331065,13232.93604,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,61692.4198725,62377.6500605,0.5,0.5,0.5,
29UE,58852, 113024, 0.5,0.5,0.5,0.5,8873.06549552,10160.4454545,10223.7073414,11124.821456,12064.3607224,13845.3986205,15212.4741541,14693.2600653,16826.6062428,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,56736.329712,56287.8098405,0.5,0.5,0.5,
29UG,54463, 121380, 0.5,0.5,0.5,0.5,12049.5159728,12992.1324816,12322.9180893,13774.066053,14545.6005816,15479.3939339,14003.4638854,12794.5647569,13418.2323863,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,60135.8720875,61244.0160534,0.5,0.5,0.5,
