OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,100122, 213049, 0.5,0.5,0.5,0.5,27589.7393318,27730.2116172,37031.8364573,31372.9905765,27183.8076586,19582.1153637,13860.2959488,10493.3035119,18204.3996599,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,109952.265902,103096.434224,0.5,0.5,0.5,
29UL,88218, 169633, 0.5,0.5,0.5,0.5,17284.6657049,16551.0546262,14446.7629804,16470.3628404,17354.3674659,16586.5089851,21604.9269285,20950.3066696,28383.6363744,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,85894.9499568,83737.6426186,0.5,0.5,0.5,
00MA,86266, 169974, 0.5,0.5,0.5,0.5,20088.0459785,21206.0577729,16990.7816974,21486.1235895,22200.0811057,18938.5409075,17238.9059094,13801.2400944,18024.5678237,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,87207.3542912,82766.9905879,0.5,0.5,0.5,
00MG,197550, 406748, 0.5,0.5,0.5,0.5,52766.8874034,52830.2300316,33309.6799275,50050.4788817,54683.9955526,41303.9928844,39999.4209183,35864.6148111,45938.4457334,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,202875.502119,203872.244025,0.5,0.5,0.5,
00MF,127986, 228534, 0.5,0.5,0.5,0.5,26084.1035104,29222.8017381,14967.925176,23693.7196931,30107.8476664,25038.1573907,23794.471365,22351.3697259,33273.9079556,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,117853.981949,110680.322272,0.5,0.5,0.5,
00ME,113488, 219872, 0.5,0.5,0.5,0.5,26223.8772083,27851.5846658,14495.075136,24750.5487501,28326.6283735,23417.4171078,22708.3905931,20504.112541,31593.980541,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,109563.416627,110308.19829,0.5,0.5,0.5,
00MD,87398, 217685, 0.5,0.5,0.5,0.5,33035.1362421,31006.6913267,24806.1038878,31800.8405638,30392.2049099,21428.2602638,17799.8325749,12953.2125999,14462.2897805,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,113144.822382,104539.749767,0.5,0.5,0.5,
29UD,83955, 166583, 0.5,0.5,0.5,0.5,20522.2331886,19896.4934446,16752.2169913,22768.464282,22196.4399992,17618.5179037,16928.8907398,12724.3431675,17175.5537602,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,83928.5834234,82654.5700535,0.5,0.5,0.5,
29UE,84009, 163037, 0.5,0.5,0.5,0.5,17604.0385937,17315.3243162,14343.1841473,15886.2351524,16172.8933097,15231.5282097,19290.0214445,19557.8422861,27635.6421877,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,82280.7224049,80755.9872424,0.5,0.5,0.5,
29UG,71213, 166279, 0.5,0.5,0.5,0.5,21402.2349359,21289.5908354,17122.6999873,19935.1766183,20095.1562087,17197.6273347,17042.0570072,14161.1253155,18033.4711196,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,83426.3331453,82852.8062173,0.5,0.5,0.5,
