OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,87627, 158246, 0.5,0.5,0.5,0.5,12561.0798337,17180.3688235,34111.7106247,26619.1885467,24995.0870996,17802.1954162,9997.38229085,7677.37731665,7301.1247925,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,76876.7966705,81368.7180739,0.5,0.5,0.5,
29UL,76411, 159299, 0.5,0.5,0.5,0.5,15155.3170801,15609.7075565,14220.7373694,17268.3142234,19134.6691805,20228.4597007,26009.2892959,19839.3702693,11833.2766448,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,77662.0412993,81637.1000214,0.5,0.5,0.5,
00MA,69736, 112847, 0.5,0.5,0.5,0.5,10785.0732194,14072.2573101,7848.07721914,15314.2615078,18092.9278151,17555.4429728,13585.5548417,9356.03522688,6237.36151137,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,56695.4490667,56151.5425577,0.5,0.5,0.5,
00MG,170426, 256901, 0.5,0.5,0.5,0.5,26623.9754077,28573.9218437,14333.3535262,34015.7688317,41846.9471509,33736.5707766,30417.6249604,26381.2908046,20971.7646932,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,127247.327209,129653.890786,0.5,0.5,0.5,
00MF,111107, 160480, 0.5,0.5,0.5,0.5,17020.6956687,21144.4938129,4765.50622184,15355.7088508,25152.2471951,22582.8370199,20502.3515638,17384.7789548,16571.6710921,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,87739.1372914,72741.1530886,0.5,0.5,0.5,
00ME,117066, 180978, 0.5,0.5,0.5,0.5,16237.9149573,20143.5469997,12150.0892954,25113.8923161,28462.0235186,24845.1357348,20811.464392,16432.0488984,16781.6702863,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,92970.2115632,88007.5748353,0.5,0.5,0.5,
00MD,53732, 92821, 0.5,0.5,0.5,0.5,11375.4954124,13181.5593786,7402.11000633,16682.0738774,18722.4151489,11007.3842812,4685.87953145,4701.72864157,5062.23598252,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47974.8589603,44846.0233001,0.5,0.5,0.5,
29UD,75798, 105860, 0.5,0.5,0.5,0.5,6902.91997804,8295.45612994,6680.87972272,16482.8131621,19007.5844007,16102.1753065,14097.5896747,9718.71158398,8571.60369455,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,56474.025206,49385.7084472,0.5,0.5,0.5,
29UE,76451, 184192, 0.5,0.5,0.5,0.5,21967.7176638,22214.5432438,19600.8523152,20956.017141,20827.2299292,20930.5506697,23891.0678821,20355.8070742,13448.2506394,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,86048.4042165,98143.632342,0.5,0.5,0.5,
29UG,68567, 157624, 0.5,0.5,0.5,0.5,16055.5347891,18834.2816931,14611.0711979,20219.3872096,21827.8851612,20374.7152137,18945.8777987,14813.0199423,11941.8456716,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,77068.8839364,80554.7347408,0.5,0.5,0.5,
