OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,72312, 153200, 0.5,0.5,0.5,0.5,13398.7140882,16106.6679196,35851.7705955,26327.8328545,20839.0170794,20027.2292263,12019.8504197,2857.80127222,5771.2033481,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,79558.3562731,73641.7305305,0.5,0.5,0.5,
29UL,73231, 142705, 0.5,0.5,0.5,0.5,11720.7409194,12319.0123254,11585.5910996,14555.1849475,16888.92831,19138.1936416,23366.0991565,20046.7346201,13084.5812171,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,71123.5536633,71581.5125739,0.5,0.5,0.5,
00MA,70408, 131060, 0.5,0.5,0.5,0.5,12128.8239295,14960.2551284,11505.0753073,18176.603352,19878.0037901,20861.7482505,15640.3126541,11234.523046,6675.05413728,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,66543.3399393,64517.0596559,0.5,0.5,0.5,
00MG,166715, 305589, 0.5,0.5,0.5,0.5,31273.8352713,36314.3487843,14568.8358283,39777.5185439,50327.8164689,44578.5719977,36572.3116314,32416.8455907,19759.3795297,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,150922.168403,154667.295243,0.5,0.5,0.5,
00MF,106327, 181702, 0.5,0.5,0.5,0.5,17743.0288292,24297.0765517,6976.59968083,18012.1391347,29112.9017758,27475.9814716,21315.4622738,20691.4054143,16077.8696101,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,96107.2842178,85595.1805243,0.5,0.5,0.5,
00ME,99681, 177481, 0.5,0.5,0.5,0.5,15477.0658734,21154.6853104,9425.44761609,21743.8604601,27588.6614597,26654.8891076,20801.4370546,18947.9056255,15686.7709631,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,89460.1886451,88020.5348254,0.5,0.5,0.5,
00MD,65781, 140416, 0.5,0.5,0.5,0.5,16031.0666392,16428.4007639,13190.4185252,24219.0352005,23601.71471,20603.8513972,13881.5956178,8223.98992382,4235.53981719,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,74605.3147493,65810.2978453,0.5,0.5,0.5,
29UD,73108, 128431, 0.5,0.5,0.5,0.5,10181.1902289,11620.4602515,10723.0970641,19515.1954858,20704.1758052,20197.9997389,16411.6841996,11220.9263738,7856.74396434,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,65786.690043,62644.783069,0.5,0.5,0.5,
29UE,70292, 142344, 0.5,0.5,0.5,0.5,14347.7294137,15006.3567133,12494.9528032,14607.043256,15423.9501399,17295.1510345,20050.8702288,19677.5112928,13440.781332,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,67605.1895208,74739.1566934,0.5,0.5,0.5,
29UG,61065, 141237, 0.5,0.5,0.5,0.5,14516.7263012,16750.4995147,13847.7208893,17636.5368107,19406.7350858,19804.4999299,16815.6551518,13529.5956327,8929.45880777,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,69932.6321496,71304.7959742,0.5,0.5,0.5,
29UN,90547, 185536, 0.5,0.5,0.5,0.5,15589.8054013,20855.330162,16498.5548744,17675.4304719,20569.3346878,24147.3842643,28870.9735655,27214.9586658,14114.0354011,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,90788.1217828,94747.6857112,0.5,0.5,0.5,
29UB,81320, 158170, 0.5,0.5,0.5,0.5,14854.5410166,17699.6318147,11088.6050777,16739.2185717,22162.0742047,22748.9093367,22404.5057134,18623.7193283,11849.1237535,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,81668.8372186,76501.4915987,0.5,0.5,0.5,
00ML,172074, 380418, 0.5,0.5,0.5,0.5,23519.1198216,34131.3046203,96227.8208963,65507.612267,55739.4054757,51345.8593176,34197.9463271,8857.73329461,10891.4704092,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,200338.617269,180079.65516,0.5,0.5,0.5,
00MS,130600, 280404, 0.5,0.5,0.5,0.5,20917.2713953,34697.7966329,89935.2427974,42803.5210442,30685.4277951,27802.004535,19385.1705942,4183.32850964,9994.08411488,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,152301.888955,128101.958464,0.5,0.5,0.5,
42UH,87485, 141734, 0.5,0.5,0.5,0.5,14425.505952,15052.2009289,12901.3574893,15502.7897264,14942.4309685,15380.6663488,19734.4273839,19467.6134067,14326.6970179,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,68178.6661171,73555.0231054,0.5,0.5,0.5,
47UF,72891, 149316, 0.5,0.5,0.5,0.5,14573.2375355,15718.3178247,12421.7506265,15670.3389014,19102.0608125,19849.5421004,20729.8973818,17975.3693772,13275.0696411,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,77561.8752425,71753.7089587,0.5,0.5,0.5,
00MW,115326, 186640, 0.5,0.5,0.5,0.5,15705.0697099,18357.4339181,15606.5354334,19073.3888716,21403.6198168,23098.5250415,28345.5503037,26541.9577214,18508.1319685,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,94958.4358897,91681.776895,0.5,0.5,0.5,
