OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,80303, 156575, 0.5,0.5,0.5,0.5,13304.4572307,15999.9589019,34757.6824531,28072.6563931,21752.7083744,16634.3616301,13277.3587666,7446.09051624,5330.16429228,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,79210.7898234,77364.6487348,0.5,0.5,0.5,
29UL,75067, 149742, 0.5,0.5,0.5,0.5,13350.3222848,13498.7673789,12464.3408531,15833.2381917,17655.6137649,19245.3077539,25347.8209883,19392.7613444,12953.6192301,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,74029.7632158,75712.0285742,0.5,0.5,0.5,
00MA,70651, 123661, 0.5,0.5,0.5,0.5,11685.064295,14311.7513961,9690.64241347,17504.3860231,18937.198998,18455.836845,16097.1705232,9846.92804892,7132.20758484,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,62682.8179829,60978.3681448,0.5,0.5,0.5,
00MG,167882, 280693, 0.5,0.5,0.5,0.5,27717.2927074,32006.3154225,13445.2110139,35191.6406574,45422.8357914,40378.0717948,35646.634051,27641.371017,23244.0159472,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,138479.445663,142213.94274,0.5,0.5,0.5,
00MF,107810, 170721, 0.5,0.5,0.5,0.5,16774.7226628,21989.1108446,6247.89160858,16635.1849249,26176.3798672,25910.9750871,22304.1314268,16813.6165631,17868.6276008,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,92127.1004499,78593.540136,0.5,0.5,0.5,
00ME,105454, 177163, 0.5,0.5,0.5,0.5,15334.3543335,19987.7140583,10723.1451027,23134.820263,26644.3949514,25767.6077495,22055.501655,15792.5517326,17723.2098719,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,90017.7393856,87145.5603322,0.5,0.5,0.5,
00MD,60890, 118186, 0.5,0.5,0.5,0.5,14165.2258085,14616.9387666,9011.7176502,21839.5510339,20908.9172545,14881.5883841,11040.1321585,6442.32776006,5279.77889359,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,61997.9791615,56188.1985486,0.5,0.5,0.5,
29UD,75061, 119447, 0.5,0.5,0.5,0.5,8893.34883242,9746.88246324,8086.35740342,19216.1341376,19513.1532947,17735.5423643,16634.6302641,10373.6745565,9247.11793485,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,62144.5011167,57302.3401343,0.5,0.5,0.5,
29UE,73271, 159071, 0.5,0.5,0.5,0.5,17582.3461059,17995.4951413,15257.3622225,17105.6147176,17764.0391357,18245.6743939,22409.7196193,18670.5440344,14040.333503,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,74749.7854983,84321.3433753,0.5,0.5,0.5,
29UG,64379, 148787, 0.5,0.5,0.5,0.5,15371.5514443,17402.3902076,14266.7076672,19392.9592248,19808.1649917,19692.1977469,18594.5074226,13210.1245308,11048.7527064,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,73247.3956343,75539.960308,0.5,0.5,0.5,
29UN,91920, 185122, 0.5,0.5,0.5,0.5,14798.1628689,20367.4715129,16807.0277607,18439.8207315,20177.179627,23210.9788855,31080.4260498,26108.4554377,14132.7362248,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,92333.4383022,92788.8207966,0.5,0.5,0.5,
29UB,82355, 153682, 0.5,0.5,0.5,0.5,13900.0996028,16722.1079327,9820.44092418,16923.0056488,21702.6226857,21905.5816847,23810.0864893,16627.1356528,12270.6342004,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,81545.7111547,72136.0036667,0.5,0.5,0.5,
00ML,190545, 400532, 0.5,0.5,0.5,0.5,22651.3565414,33415.028319,101366.955513,71602.343827,58058.5379662,47682.1269668,37789.3651757,18832.7001235,9133.90846213,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,208507.107194,192025.215701,0.5,0.5,0.5,
00MS,147884, 289434, 0.5,0.5,0.5,0.5,19631.2462717,33770.4132122,92239.9985162,46847.4942626,32158.74807,20874.3622011,22824.789888,13140.3917479,7946.53381731,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,158049.881149,131384.096838,0.5,0.5,0.5,
42UH,91527, 156004, 0.5,0.5,0.5,0.5,17398.2102621,18139.4072937,15456.5052796,18319.7658024,17056.4880499,15828.2487518,21405.9156799,18043.9210222,14355.2174539,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,74599.7212904,81403.9583051,0.5,0.5,0.5,
