OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,80306, 182820, 0.5,0.5,0.5,0.5,26976.7767257,25692.4152445,17544.5651999,24824.7803709,28729.117276,22315.6992166,17463.094308,11100.3930565,8173.25783222,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,92080.5052696,90739.5939608,0.5,0.5,0.5,
29UL,50491, 112972, 0.5,0.5,0.5,0.5,13790.2111086,12769.4101769,11682.4441654,12340.8948649,11538.9000494,13143.6957099,14431.1459844,12417.7966513,10857.3863553,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,55997.5356875,56974.3493786,0.5,0.5,0.5,
00MA,55216, 130861, 0.5,0.5,0.5,0.5,18152.2775818,16924.2185211,14044.3319514,13783.7973172,16525.1805693,17536.6676965,16506.8012439,10514.945056,6872.72306295,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,65235.2887311,65625.654269,0.5,0.5,0.5,
00MG,118831, 295642, 0.5,0.5,0.5,0.5,42890.760242,41880.2863867,33291.0088989,28841.8917206,40026.3296563,38010.2192411,32576.6892878,23457.8293926,14667.0197823,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,147016.579793,148625.454815,0.5,0.5,0.5,
00MF,73192, 170224, 0.5,0.5,0.5,0.5,21737.8772255,21105.5668611,19817.9741709,16530.1397468,18316.4482224,23438.2733479,22397.7390338,15402.3691765,11478.0454644,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,84743.837157,85480.5960922,0.5,0.5,0.5,
00ME,66799, 158384, 0.5,0.5,0.5,0.5,20694.8414481,19600.0754443,17756.8079703,15152.733931,18744.1431215,21468.7818549,19734.0244068,13933.444383,11299.2186135,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,78571.212076,79812.8590974,0.5,0.5,0.5,
00MD,61802, 174968, 0.5,0.5,0.5,0.5,29179.2833593,27704.392291,19846.2212631,18129.9871945,26699.4490734,21586.5848801,15895.9846353,9993.52512667,5932.66545604,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,88081.5251123,86886.5681671,0.5,0.5,0.5,
29UD,48032, 116003, 0.5,0.5,0.5,0.5,18381.0633039,15477.2757074,12079.4753704,12033.449327,15003.6416267,14323.3684151,13200.8427189,8631.99829652,6871.62005536,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,57299.7365395,58702.9982817,0.5,0.5,0.5,
29UE,52883, 115474, 0.5,0.5,0.5,0.5,13446.3749733,12930.7003009,12309.6588987,12532.393283,11631.5430389,13222.0819111,15315.0319022,12979.1878301,11107.0798327,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,57064.3392455,58409.7127256,0.5,0.5,0.5,
29UG,46808, 114060, 0.5,0.5,0.5,0.5,16089.0673173,14746.9618204,12782.6050412,13007.4985744,13325.0921656,13675.6995802,13451.9137922,9411.79678785,7569.45434188,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,56406.9494375,57653.1399836,0.5,0.5,0.5,
