OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,71597, 168992, 0.5,0.5,0.5,0.5,26966.3802081,18370.507682,22696.6462247,29303.2765853,23902.4030904,19295.5847187,13206.1577547,9233.58328173,6017.44077668,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,84960.1471563,84031.833166,0.5,0.5,0.5,
29UL,48091, 110195, 0.5,0.5,0.5,0.5,13152.7144489,11651.3734574,12412.035944,11725.8529795,12605.1072416,15206.6739869,13660.3694718,12248.0985319,7532.46685265,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,54621.4817005,55573.2112141,0.5,0.5,0.5,
00MA,52110, 122763, 0.5,0.5,0.5,0.5,17505.0602113,14374.5283036,13742.7199973,16094.7844121,17540.5071905,17925.1175547,12631.3550709,8167.89911732,4780.77030408,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,61216.399402,61546.3427597,0.5,0.5,0.5,
00MG,109204, 273179, 0.5,0.5,0.5,0.5,43018.6341938,34992.4127147,28567.5464469,38446.3367899,39354.4678817,35201.9196892,27245.1452023,17354.1848342,8998.83842258,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,135443.041761,137736.444414,0.5,0.5,0.5,
00MF,68657, 162649, 0.5,0.5,0.5,0.5,21350.1344367,20114.0326087,17384.6205952,17345.2298144,23024.2069501,24163.3551645,18067.6343951,13504.0514449,7695.45476237,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,80717.5627788,81931.1573932,0.5,0.5,0.5,
00ME,62408, 150970, 0.5,0.5,0.5,0.5,20013.8753859,18115.0193784,15482.4580626,17937.55676,21325.9286389,21465.0317914,15997.5590374,12647.8892017,7984.91093527,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,74959.2454648,76010.983727,0.5,0.5,0.5,
00MD,55284, 157652, 0.5,0.5,0.5,0.5,28814.6137886,21197.1924682,17484.1219146,25828.820948,23333.7450627,17610.9167643,12147.1374052,6852.33119205,4383.25127425,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,79172.8894094,78479.2414086,0.5,0.5,0.5,
29UD,43669, 106821, 0.5,0.5,0.5,0.5,16441.5243068,12470.5074758,11697.6235418,14888.5199232,14417.1468694,14357.5405322,10128.3303096,7269.79937944,5149.52113847,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,52804.7011164,54015.8123605,0.5,0.5,0.5,
29UE,49896, 113169, 0.5,0.5,0.5,0.5,13230.9215617,12212.4691042,12804.3685191,11760.4890347,12624.6571295,15994.0360946,14413.3365546,12613.7589181,7515.24499239,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,55747.9356865,57421.3462225,0.5,0.5,0.5,
29UG,44021, 107786, 0.5,0.5,0.5,0.5,15249.9416842,12952.0968277,12956.9882443,13498.5529553,13527.5889887,14493.5917632,10954.8050411,8640.07156744,5512.81677013,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,53265.7645851,54520.6892571,0.5,0.5,0.5,
29UN,63325, 139875, 0.5,0.5,0.5,0.5,18441.9329733,15896.0060797,16389.0348541,14860.9542697,15037.2841279,18026.5177848,16434.9862793,15073.0922469,9715.06467407,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,68187.8940962,71686.9791935,0.5,0.5,0.5,
29UB,50120, 125502, 0.5,0.5,0.5,0.5,17013.4947538,15527.7019607,14388.3466167,13704.9725503,15559.44466,17803.7488568,13587.5755677,11463.9926395,6452.84066003,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,61290.8115667,64211.3066988,0.5,0.5,0.5,
00ML,131665, 287914, 0.5,0.5,0.5,0.5,34961.5225762,27449.8249797,43729.5467021,47005.1853147,41885.077714,38500.6998735,24959.7774143,17688.2625538,11734.3873533,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,145106.784663,142807.499819,0.5,0.5,0.5,
00MS,120110, 254923, 0.5,0.5,0.5,0.5,36889.5578582,25203.8342818,45013.9626476,42300.4722877,30726.7471819,27714.6983822,21408.5646037,15587.7360798,10077.422755,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,129846.959041,125076.037037,0.5,0.5,0.5,
42UH,57834, 115141, 0.5,0.5,0.5,0.5,13311.7995832,12150.942892,12567.5756125,11720.2299916,12500.9878775,15263.0328043,14165.7955885,14174.1148611,9286.31310616,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,56182.9946147,58957.7977023,0.5,0.5,0.5,
47UF,51853, 117103, 0.5,0.5,0.5,0.5,12227.8492963,12388.7517661,12125.6701614,10865.1558836,13708.9466987,17949.8429426,16058.7132961,13774.9630444,8002.8721692,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,57931.5899375,59171.1753208,0.5,0.5,0.5,
