OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,90772, 202731, 0.5,0.5,0.5,0.5,26459.5727968,26617.3809429,27006.4481518,18355.3135012,22373.5346617,28600.580115,22714.1044851,17016.025306,13587.9426729,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,102451.474149,100279.428484,0.5,0.5,0.5,
29UL,54648, 116669, 0.5,0.5,0.5,0.5,13185.2302766,13788.2876098,13125.7268493,11609.780038,12313.1685747,11510.5068418,12047.2884279,13531.5096603,15557.6394261,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,58213.087821,58456.0498834,0.5,0.5,0.5,
00MA,61704, 141610, 0.5,0.5,0.5,0.5,17752.5584881,17924.2342679,17469.2291119,14335.9040173,13630.8937241,15730.5988625,16632.1363754,15716.1743067,12418.2765633,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,70957.6566191,70652.3490979,0.5,0.5,0.5,
00MG,134341, 328118, 0.5,0.5,0.5,0.5,44090.9990649,42533.8630967,42886.6873164,34920.3943027,28422.3869698,37666.947978,37600.2239845,31429.7384908,28566.4794473,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,163566.363786,164551.356865,0.5,0.5,0.5,
00MF,83454, 179990, 0.5,0.5,0.5,0.5,20937.8443968,21521.119774,21261.7149,20019.8033576,17295.3893076,16991.6014329,21857.5634378,21269.7971517,18835.2706639,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,89446.5748632,90543.529559,0.5,0.5,0.5,
00ME,74379, 169430, 0.5,0.5,0.5,0.5,20941.3699476,20706.0597239,19941.5998838,18048.5193977,15408.2260879,17578.1060663,20308.2076915,19035.5464947,17462.4052061,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,83984.5107495,85445.5297501,0.5,0.5,0.5,
00MD,70135, 200809, 0.5,0.5,0.5,0.5,30344.4638415,28921.9469315,28747.0099225,21168.0687275,17331.833837,25194.2464964,22136.1336348,15459.1996688,11506.3693064,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,101353.167257,99456.1051093,0.5,0.5,0.5,
29UD,54886, 129708, 0.5,0.5,0.5,0.5,18384.6006189,18372.9689021,16416.1408018,12468.4274913,11630.7631127,14596.3305126,13775.1582984,12833.9745722,11229.5293793,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,64077.1826241,65630.7110652,0.5,0.5,0.5,
29UE,57736, 118528, 0.5,0.5,0.5,0.5,12739.9649397,13220.4155448,13199.1936902,12154.9154329,12699.699725,11550.5802094,12084.2656598,14279.960987,16598.9519235,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,59239.664838,59288.2832743,0.5,0.5,0.5,
29UG,52368, 123887, 0.5,0.5,0.5,0.5,16098.6557787,16090.723639,15220.5608498,12912.0444233,12854.9503555,13225.2273628,12873.7902015,12809.3661189,11801.3405905,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,61234.8960813,62651.7632388,0.5,0.5,0.5,
