OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,67422, 153587, 0.5,0.5,0.5,0.5,15190.6290639,13594.0850765,38675.2927876,31312.5374608,15316.1620624,10049.620022,11444.7433709,9523.84586998,8479.79476011,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,79670.1458183,73916.5646559,0.5,0.5,0.5,
29UL,63070, 129020, 0.5,0.5,0.5,0.5,10578.6529589,11611.2467785,11284.3998283,12486.1645154,16450.716265,16323.9162823,20351.9733076,17625.9460902,12307.2611994,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,64285.4161861,64734.8610395,0.5,0.5,0.5,
00MA,64970, 135699, 0.5,0.5,0.5,0.5,13841.6916823,14622.6043828,15215.6208243,20578.1576621,22772.2500092,17377.3502517,13621.3035721,10333.9443942,7336.57008894,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,68188.4382989,67511.0545686,0.5,0.5,0.5,
00MG,146598, 321750, 0.5,0.5,0.5,0.5,37897.7901462,37473.6612552,30017.5919157,48218.000839,55364.1223049,38983.0468563,31401.1014574,24383.2116425,18011.1352011,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,158761.282179,162988.379439,0.5,0.5,0.5,
00MF,94422, 189301, 0.5,0.5,0.5,0.5,20969.3320885,24536.6911295,12832.2536069,21138.9285711,33167.7064321,26879.7072419,19231.1085308,16196.8180861,14348.725616,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,94784.4300274,94516.8412756,0.5,0.5,0.5,
00ME,84729, 174950, 0.5,0.5,0.5,0.5,17302.303333,21694.6513614,12370.7806766,22134.2106633,30394.5960527,23842.4572312,18227.6841067,14779.2339893,14204.3624198,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,87551.9163604,87398.3634736,0.5,0.5,0.5,
00MD,64250, 163527, 0.5,0.5,0.5,0.5,20814.9236338,17114.6275886,22088.4779333,33549.8795134,29276.262353,16827.564628,11668.7105659,7294.46070402,4892.19777025,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,86037.5819661,77489.5227242,0.5,0.5,0.5,
29UD,60609, 125843, 0.5,0.5,0.5,0.5,12814.6465512,12146.4519811,14931.4674029,21082.8633007,22476.2489124,15170.9906361,11723.6928202,8442.30341082,7053.97846943,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,63201.7067504,62640.9367345,0.5,0.5,0.5,
29UE,60554, 122542, 0.5,0.5,0.5,0.5,10352.0498543,11924.1360035,10014.9844157,10196.9886072,14479.5363037,15657.3574387,19984.4822979,17868.4167071,12064.4032262,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,60054.7543633,62487.6004909,0.5,0.5,0.5,
29UG,53149, 121145, 0.5,0.5,0.5,0.5,12705.9367329,13913.5196137,13450.0271623,15978.8907767,19279.0255442,15378.5564868,12987.0619496,10055.6603872,7396.70997713,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,60159.3046961,60986.0839343,0.5,0.5,0.5,
