OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,86817, 203359, 0.5,0.5,0.5,0.5,30111.0350093,25193.1482237,19348.050665,23123.4533157,17046.4634454,21736.9648042,32856.7666457,22812.1008768,11131.2463173,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,101231.969132,102127.260171,0.5,0.5,0.5,
29UL,33466, 82638, 0.5,0.5,0.5,0.5,11920.4195257,11320.9954457,12273.2505397,11214.7870124,9872.49875386,9575.88703598,6179.92967553,5384.97164212,4895.25867751,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,41538.2231653,41099.7751432,0.5,0.5,0.5,
00MA,51763, 120839, 0.5,0.5,0.5,0.5,17380.8054747,15355.7687537,16466.9015561,14429.7571882,11732.101688,10307.6135913,13004.4639284,13398.6370626,8762.50794796,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,60271.7374153,60566.8197757,0.5,0.5,0.5,
00MG,122353, 293195, 0.5,0.5,0.5,0.5,43704.8662802,38718.9583675,41959.8679089,35635.6000487,29757.8127083,20713.5032301,30690.9785524,31813.0945224,20199.9039164,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,145935.74364,147258.841895,0.5,0.5,0.5,
00MF,69801, 140406, 0.5,0.5,0.5,0.5,16197.5782692,15959.5912967,21711.5613429,18131.4661105,16541.8273767,13068.2820361,11138.5248885,16182.3508994,11475.0853626,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,67191.109975,73215.1576074,0.5,0.5,0.5,
00ME,60687, 139048, 0.5,0.5,0.5,0.5,19775.1321896,17133.4831217,21155.2067296,16159.5393469,14731.7572255,11011.3661954,12655.7035824,15762.9468599,10662.3952989,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,67823.1195045,71224.4110455,0.5,0.5,0.5,
00MD,71346, 207485, 0.5,0.5,0.5,0.5,36189.2324577,29575.1261563,27917.514354,24979.789904,19212.3318733,14018.2176582,24247.5437303,21389.8558984,9954.89015761,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,102720.824724,104763.677466,0.5,0.5,0.5,
29UD,47624, 117688, 0.5,0.5,0.5,0.5,20541.2894929,16950.2642906,17323.6937649,12927.7465484,9298.80864491,7882.22506884,12288.2970911,11826.6483454,8649.36208539,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,56591.7993341,61096.5359985,0.5,0.5,0.5,
29UE,37570, 86304, 0.5,0.5,0.5,0.5,10260.6761925,10436.9289798,11710.1645536,11821.7809773,11376.2800467,10966.0426446,7075.0971894,5940.14733093,6716.76932388,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,44511.6504072,41792.2368315,0.5,0.5,0.5,
29UG,41385, 104223, 0.5,0.5,0.5,0.5,14228.9316059,13382.0926939,14397.2241937,12600.0639515,10821.0201891,10078.4187266,10636.1181881,9857.6646143,8221.37270055,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,50652.1766777,53570.7301859,0.5,0.5,0.5,
