OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,89163, 223611, 0.5,0.5,0.5,0.5,40439.1224223,33690.7258597,26296.3913791,22867.0674536,22258.5253334,24031.1468446,23322.4628921,14079.8222029,16625.4926051,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,113937.657842,109673.099151,0.5,0.5,0.5,
29UL,25949, 66556, 0.5,0.5,0.5,0.5,9078.41804333,9656.19622108,10985.7026966,9950.66938674,8778.6855456,8440.97451296,4718.50827286,2855.83227974,2091.2329424,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,35004.7792486,31551.4406527,0.5,0.5,0.5,
00MA,55168, 120854, 0.5,0.5,0.5,0.5,17858.8169475,16352.6941431,18788.4043766,15354.3270639,13267.4640977,13608.9556412,12377.6500855,8850.05775098,4395.41051049,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,63271.4540559,57582.326561,0.5,0.5,0.5,
00MG,155682, 340932, 0.5,0.5,0.5,0.5,55374.4224272,47654.9574168,54482.973105,42967.9929926,34002.2618116,34372.8195995,34369.6560165,23128.1540133,14578.8537643,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,170683.369761,170248.721386,0.5,0.5,0.5,
00MF,88879, 131615, 0.5,0.5,0.5,0.5,13639.007899,12917.1194703,21071.6222847,18992.8592744,14890.3853471,15639.0011748,15744.6168773,13494.6011696,5225.68846343,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,57551.5032251,74063.3987355,0.5,0.5,0.5,
00ME,70798, 147348, 0.5,0.5,0.5,0.5,22836.3712283,19718.9341248,25241.3768381,18883.1956353,15165.4349543,14305.5098219,14069.1513792,11873.75485,5254.33689883,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,72206.7266284,75141.3391022,0.5,0.5,0.5,
00MD,100562, 272603, 0.5,0.5,0.5,0.5,53063.8227888,42998.2802689,41893.714655,32495.3196293,26121.372953,26880.4882806,25827.635181,15373.5855444,7948.86289686,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,138026.626168,134576.45603,0.5,0.5,0.5,
29UD,58848, 156771, 0.5,0.5,0.5,0.5,33987.3624589,27880.9492367,25245.6532967,16254.2875009,14322.0970965,14389.847426,11112.1994545,8078.0426802,5501.04884049,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,74161.4589007,82610.0290901,0.5,0.5,0.5,
29UE,25819, 57502, 0.5,0.5,0.5,0.5,4113.6134309,5214.85252549,7763.00915968,8397.45342823,8108.20778779,8601.91410827,6504.9335195,5213.07455898,3585.19533238,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,35035.6846758,22466.5691754,0.5,0.5,0.5,
29UG,39106, 103751, 0.5,0.5,0.5,0.5,14526.9079523,13696.3619545,14662.8717519,11873.3388542,11525.3813662,11176.3931071,10172.1396641,8476.35282919,7640.92706006,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49974.0060768,53776.6684626,0.5,0.5,0.5,
