OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,85350, 191378, 0.5,0.5,0.5,0.5,25533.9928642,27005.704741,18816.5192092,12695.1961742,28427.3413054,33292.1049347,23413.188143,15266.1792499,6927.66299999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,95553.7086274,95824.1809941,0.5,0.5,0.5,
29UL,40668, 94412, 0.5,0.5,0.5,0.5,11730.0203619,12169.1494542,12268.3415153,11510.8976101,10562.0312716,9291.21753378,9917.30549029,9264.02795178,7698.62388131,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46876.572893,47535.0421773,0.5,0.5,0.5,
00MA,50260, 123408, 0.5,0.5,0.5,0.5,15668.638137,16243.8206585,16027.3680094,11802.9579871,10619.2206082,15565.6319261,17131.5285408,13946.9204706,6401.95903535,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,61309.4963396,62098.5490333,0.5,0.5,0.5,
00MG,108765, 281168, 0.5,0.5,0.5,0.5,37291.8307054,37489.6907614,42331.8397801,27316.7591807,20062.225439,38565.611612,36333.7822669,26575.3396596,15201.3033458,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,139778.511455,141389.871296,0.5,0.5,0.5,
00MF,64785, 150846, 0.5,0.5,0.5,0.5,16980.4950956,17148.5552655,22421.53326,19183.234962,10279.4735113,15039.1581683,22748.8900338,18396.5200475,8648.44051037,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,74096.8443341,76749.4565202,0.5,0.5,0.5,
00ME,58243, 142936, 0.5,0.5,0.5,0.5,18217.5921306,16756.4444813,20404.9017189,16055.0525247,9797.95210608,16460.1335747,20751.6717803,16232.6873415,8259.23497469,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,70217.3406799,72718.3299528,0.5,0.5,0.5,
00MD,60886, 182580, 0.5,0.5,0.5,0.5,27149.8374792,28106.331025,27029.0576803,14627.1978955,14643.2610091,28499.5736748,21900.7146954,14009.7676442,6614.22627177,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,90240.8079802,92339.1593951,0.5,0.5,0.5,
29UD,43574, 111197, 0.5,0.5,0.5,0.5,17032.1412428,17266.3884107,14047.1540059,8787.11586873,8553.66363416,14006.317231,14023.8117548,11350.1609036,6130.70932517,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,54227.3886295,56970.0737474,0.5,0.5,0.5,
29UE,44781, 99411, 0.5,0.5,0.5,0.5,11141.0282528,11764.4344777,12890.0345749,13079.8691784,11314.5844352,9655.14511001,10502.0660757,10423.1065024,8641.18900547,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49309.1910966,50102.266516,0.5,0.5,0.5,
29UG,42722, 106582, 0.5,0.5,0.5,0.5,14349.1114912,13997.9868411,13853.1858849,11509.6771493,10822.7036665,11748.1532712,12894.7752333,10996.8709501,6409.89577995,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,52253.9041942,54328.4560734,0.5,0.5,0.5,
