OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,84648, 201469, 0.5,0.5,0.5,0.5,28478.9063701,25443.9236421,19643.2622721,22918.0439465,14789.3344918,25733.633865,33315.4002221,20720.5301936,10426.1135077,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,100276.406178,101192.742333,0.5,0.5,0.5,
29UL,34379, 84057, 0.5,0.5,0.5,0.5,11910.8122355,11317.9630033,12435.1417989,11229.2356959,9869.48837793,9672.60518104,6257.94015745,6132.91499638,5231.19868193,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42174.7683552,41882.5317732,0.5,0.5,0.5,
00MA,51444, 121219, 0.5,0.5,0.5,0.5,17019.2164779,15219.753086,16722.603886,14270.6925506,11115.6610412,10006.7325054,14501.5107648,13708.1495119,8654.64837702,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,60351.5393786,60867.4288223,0.5,0.5,0.5,
00MG,119745, 291271, 0.5,0.5,0.5,0.5,42957.8947232,37871.0642613,41762.5178473,36089.6693734,27651.3382501,18696.8385897,35790.8698078,31015.1352244,19435.7761937,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,144966.527707,146304.576564,0.5,0.5,0.5,
00MF,69895, 142106, 0.5,0.5,0.5,0.5,16682.7328791,15794.825671,21848.2402482,18338.3606098,16452.3756449,11205.9818914,12774.2662942,17722.935765,11286.2847709,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,68368.6042338,73737.3995408,0.5,0.5,0.5,
00ME,60598, 139506, 0.5,0.5,0.5,0.5,19594.8168975,16933.3887364,20990.8655399,16252.7906886,14683.52157,9461.9533364,14649.451425,16596.0066623,10342.9715237,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,68135.9668555,71369.7995243,0.5,0.5,0.5,
00MD,68773, 203654, 0.5,0.5,0.5,0.5,34768.439107,28606.5935794,28098.1579217,24706.1073165,17085.6176576,13549.672968,27799.4750234,19702.62223,9337.04805246,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,100771.805591,102881.928265,0.5,0.5,0.5,
29UD,46562, 116203, 0.5,0.5,0.5,0.5,19319.8901896,16985.6612364,17262.0973582,12322.2146728,8699.43189918,7720.77300177,13678.1727186,11838.7346059,8376.45703472,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,55982.1782379,60221.2544794,0.5,0.5,0.5,
29UE,38904, 88232, 0.5,0.5,0.5,0.5,10602.6988311,10453.5986893,12100.5716097,11911.8196241,11485.6839214,10730.205951,7260.92927791,6522.5969503,7163.66976428,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45160.4723026,43071.3023165,0.5,0.5,0.5,
29UG,41516, 104459, 0.5,0.5,0.5,0.5,14006.1742181,13588.3630166,14406.0602197,12530.504136,10554.3264886,10005.8559668,11099.0498014,10259.0949266,8009.43853097,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,50834.5893397,53624.2779652,0.5,0.5,0.5,
