OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,78498, 176979, 0.5,0.5,0.5,0.5,26600.3031055,24632.5872435,10607.8675614,27454.3095839,32088.8935509,23239.6887512,17059.7437825,10161.6044123,5134.11469872,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,88349.6402712,88629.4724186,0.5,0.5,0.5,
29UL,43229, 101291, 0.5,0.5,0.5,0.5,12379.1432611,11734.3261165,12584.0068,11476.5604318,10564.8310831,12969.0506814,12002.3702073,10930.5186338,6650.22980347,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49916.4668986,51374.5701199,0.5,0.5,0.5,
00MA,50038, 121292, 0.5,0.5,0.5,0.5,16762.7592862,15432.7977081,14049.1882152,11323.897859,16162.1570428,17915.1539106,15858.8177848,9448.91899145,4337.86979687,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,59961.9711223,61329.5894728,0.5,0.5,0.5,
00MG,105815, 269046, 0.5,0.5,0.5,0.5,37618.2228144,38881.6898867,33260.4089579,22345.6998599,39307.1403834,37579.156278,30460.4870829,20501.5728549,9092.10404821,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,133806.595809,135239.886357,0.5,0.5,0.5,
00MF,62812, 153165, 0.5,0.5,0.5,0.5,18409.7418211,18518.6190667,22736.1656208,12248.5206115,16284.0171459,23718.7832647,21417.076773,13662.4793766,6169.33912944,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,75957.8551848,77206.8876248,0.5,0.5,0.5,
00ME,58120, 142976, 0.5,0.5,0.5,0.5,17949.2124924,17108.434128,19773.6803864,11536.3399596,17424.1555449,21749.2015019,18489.1185463,12692.3159263,6253.94699194,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,70533.3278141,72443.0776636,0.5,0.5,0.5,
00MD,58198, 165043, 0.5,0.5,0.5,0.5,27316.9078018,26943.2845603,17398.6411364,14722.2154932,28006.8361646,21641.5466469,15588.0238477,9171.38181901,4254.53007668,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,81927.5279421,83115.8396043,0.5,0.5,0.5,
29UD,42611, 105622, 0.5,0.5,0.5,0.5,16922.1184084,14185.614639,11253.3422448,9407.96611824,14192.0293212,14626.5062539,12526.6080151,7820.93609636,4686.83300772,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,51775.5482776,53846.4058271,0.5,0.5,0.5,
29UE,46059, 105920, 0.5,0.5,0.5,0.5,12403.8774632,11935.5751769,13962.3398117,11930.9678338,10986.7800815,13213.5092603,13150.8231585,11275.4869187,7060.66902063,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,51940.5636696,53979.4650557,0.5,0.5,0.5,
29UG,41978, 104594, 0.5,0.5,0.5,0.5,14406.7237217,13514.3713631,13082.7847727,11637.4160449,12260.0925582,13717.1706162,12605.8529122,8555.44562986,4814.39832263,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,51504.6844173,53089.5715242,0.5,0.5,0.5,
