OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,98758, 200746, 0.5,0.5,0.5,0.5,22762.3196031,23609.5365363,32431.8768853,26959.7769505,24237.664441,22897.4177927,15591.2860298,13652.470478,18603.9564303,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,102763.679093,97982.6260544,0.5,0.5,0.5,
29UL,77589, 149820, 0.5,0.5,0.5,0.5,13445.9770267,13777.6176632,13100.1374551,14412.5608773,15616.0395919,16688.999988,19082.9473543,19480.5067463,24215.3142856,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,76053.4480091,73766.6529791,0.5,0.5,0.5,
00MA,80781, 149752, 0.5,0.5,0.5,0.5,15310.0709534,17006.3295389,14978.1222956,18008.797041,18939.4231707,19297.2804742,15718.9544878,14047.6558052,16445.2348447,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,77039.8118403,72712.056771,0.5,0.5,0.5,
00MG,189779, 359279, 0.5,0.5,0.5,0.5,39648.127496,42329.231764,30113.6713416,41050.8199436,45978.3967388,44335.7735118,35615.5930424,34328.8809278,45878.4513548,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,179288.113373,179990.832748,0.5,0.5,0.5,
00MF,118274, 195464, 0.5,0.5,0.5,0.5,18179.1845759,22239.0094587,13061.2820968,19050.2003416,24885.9904374,25276.1402899,21552.8097559,20815.0851773,30403.8504949,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,101149.054052,94314.4985767,0.5,0.5,0.5,
00ME,105050, 193004, 0.5,0.5,0.5,0.5,19798.4908779,22521.9376999,13392.3051689,20339.1398988,23838.0157805,24187.5423718,20152.2173865,19439.9724964,29334.7421122,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,95641.12678,97363.2370127,0.5,0.5,0.5,
00MD,88069, 198539, 0.5,0.5,0.5,0.5,26268.3725189,26000.0191761,22849.5450226,26792.32135,25925.2455733,23792.588109,16555.821481,14059.0282507,16296.123648,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,102296.636429,96242.4287,0.5,0.5,0.5,
29UD,80178, 149735, 0.5,0.5,0.5,0.5,16291.9476032,16503.2817682,14949.3366395,19047.4591267,19487.0897734,18169.4689081,14795.6027939,13366.324757,17124.0787407,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,75119.3961561,74615.1939545,0.5,0.5,0.5,
29UE,74849, 145835, 0.5,0.5,0.5,0.5,13452.9010253,14433.9490081,13337.4845314,14287.5129108,14961.4763235,15912.4679439,17332.7780502,18283.3297692,23832.8166202,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,73839.0278655,71995.6883169,0.5,0.5,0.5,
29UG,66497, 151592, 0.5,0.5,0.5,0.5,16930.8471032,17776.4883238,15712.239374,17333.8490781,17979.5510111,17866.7631214,15524.1541837,14648.9089544,17819.527098,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,75775.0003514,75817.3278963,0.5,0.5,0.5,
