OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,88057, 187871, 0.5,0.5,0.5,0.5,22687.5626537,21443.3548136,30258.4470346,27805.5832361,22428.4750279,18184.2791668,16111.1864506,13645.7489264,15306.0480093,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,96302.9674722,91567.7178467,0.5,0.5,0.5,
29UL,68302, 135307, 0.5,0.5,0.5,0.5,12648.3576823,12630.1660349,12081.9743597,13804.7346829,14204.1277867,15260.674691,17978.7832702,16262.8348791,20435.8176081,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,67966.5743236,67340.8966712,0.5,0.5,0.5,
00MA,71427, 146095, 0.5,0.5,0.5,0.5,16288.7406176,16828.2992608,14932.6403537,18936.277198,18691.036248,17492.3016357,15643.0282518,12984.1182272,14298.4162285,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,73979.9856153,72114.8724061,0.5,0.5,0.5,
00MG,163836, 349706, 0.5,0.5,0.5,0.5,42948.1176157,41460.2078461,31559.5737399,45538.3676958,44825.0105936,38827.0560641,37860.5063664,32144.8778904,34542.1150006,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,173551.763251,176154.069562,0.5,0.5,0.5,
00MF,102951, 194827, 0.5,0.5,0.5,0.5,20951.3303007,22926.9792763,14908.121719,21968.3859068,25211.0932556,23487.7291397,21556.9133786,19467.700333,24348.4902368,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,98697.2072961,96129.5362504,0.5,0.5,0.5,
00ME,91752, 184461, 0.5,0.5,0.5,0.5,20312.9770291,21359.806915,14247.1812057,22047.2059736,23139.9054451,21714.158337,20615.9060404,18003.3882082,23020.049808,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,91690.4094412,92770.1695208,0.5,0.5,0.5,
00MD,76726, 193814, 0.5,0.5,0.5,0.5,27193.1097159,24567.5364129,22247.1424811,29154.2968353,25843.2055207,20851.4679906,18296.2090952,13860.2580615,11800.5424637,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,100051.740349,93762.0282283,0.5,0.5,0.5,
29UD,68263, 140486, 0.5,0.5,0.5,0.5,16693.6986562,15750.6850111,14953.240026,19299.5870648,17886.2812246,16290.3151949,14985.1282894,11179.6843462,13447.78348,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,70230.5805843,70255.8227089,0.5,0.5,0.5,
29UE,66866, 130827, 0.5,0.5,0.5,0.5,12325.3938737,12862.8657532,11709.5804299,13049.4728604,13215.6739937,14422.7216132,16715.2975234,15918.0730141,20607.7488186,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,65320.5220176,65506.3058625,0.5,0.5,0.5,
29UG,59160, 136019, 0.5,0.5,0.5,0.5,16042.366324,15915.5895089,14308.8535871,16652.7987549,16335.8686602,15931.930099,15086.6898501,11823.0166376,13921.8348749,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,67682.4827636,68336.465533,0.5,0.5,0.5,
