OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,101867, 205087, 0.5,0.5,0.5,0.5,23319.7146453,23754.5321021,32884.8215141,27698.5055029,24302.5351657,22673.7080366,18011.5059872,12947.0602064,19494.6644174,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,104845.593907,100241.453671,0.5,0.5,0.5,
29UL,80311, 155142, 0.5,0.5,0.5,0.5,13843.4164718,14034.9390014,13562.3631404,14826.0702911,15700.7204784,17058.2192037,20238.3376996,19505.0512189,26372.5438602,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,78977.0918477,76164.5695177,0.5,0.5,0.5,
00MA,83525, 150095, 0.5,0.5,0.5,0.5,15136.8792293,16659.9766457,14700.9197011,18057.6626763,18544.2491669,18990.7493694,16942.8399427,13560.2737017,17501.6789374,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,77630.4112931,72464.8180775,0.5,0.5,0.5,
00MG,197488, 358246, 0.5,0.5,0.5,0.5,38957.4180993,41018.0759044,28861.1339483,40777.0912686,44748.1974736,43198.284766,38851.2335536,32649.1759218,49185.7235136,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,179177.088771,179069.245678,0.5,0.5,0.5,
00MF,122821, 193639, 0.5,0.5,0.5,0.5,17327.6471771,21243.1369526,12075.8804638,18397.8626617,24067.8413171,24701.2321854,22756.2932975,20389.4972498,32679.432407,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,101066.732375,92572.0913369,0.5,0.5,0.5,
00ME,108974, 194654, 0.5,0.5,0.5,0.5,19732.9878136,22266.9408698,13078.3084176,20277.1919783,23396.0064698,23921.2746498,21587.7371495,18709.9650061,31683.5932855,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,96323.2544602,98330.7511797,0.5,0.5,0.5,
00MD,91434, 197877, 0.5,0.5,0.5,0.5,26444.5379425,25645.315079,22498.3626175,26958.0974241,25256.5486934,22848.0917213,18246.5673065,12913.5662281,17065.6049198,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,101770.450209,96106.2417236,0.5,0.5,0.5,
29UD,83731, 151382, 0.5,0.5,0.5,0.5,16170.6384202,16261.8846067,14850.0616262,19133.8969979,19206.8142942,18288.4775878,16040.4292802,12592.6052468,18837.3166827,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,76035.7275688,75346.3971739,0.5,0.5,0.5,
29UE,77171, 151909, 0.5,0.5,0.5,0.5,13928.4172988,14874.0770343,14064.8743641,14981.1127294,15384.9595529,16355.2660646,18348.5697009,18177.2948447,25794.8924851,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,77310.4784774,74598.9855975,0.5,0.5,0.5,
29UG,68639, 156587, 0.5,0.5,0.5,0.5,17332.7604443,18066.6661738,16180.1295542,17931.3905276,18083.941849,18153.8245637,16732.0570424,14177.1846641,19928.8531394,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,78382.1065622,78204.7013962,0.5,0.5,0.5,
