OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,113607, 225471, 0.5,0.5,0.5,0.5,25004.407726,26729.5414678,33765.2193081,28782.4044612,27947.9581414,23941.0276615,18949.9128161,16941.4912914,23409.1734617,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,114003.855271,111467.281065,0.5,0.5,0.5,
29UL,90632, 179038, 0.5,0.5,0.5,0.5,15606.888752,15833.9207477,15164.8707377,16789.1042551,17776.7453601,18291.314141,22853.128654,23024.2333843,33697.9585198,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,91917.9227824,87120.2417693,0.5,0.5,0.5,
00MA,93881, 148489, 0.5,0.5,0.5,0.5,13732.2856096,15988.5718803,12713.6161619,16555.4854605,18360.1570354,18280.9585428,16755.7034168,15197.7657643,20904.3703009,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,78222.8146416,70266.0995311,0.5,0.5,0.5,
00MG,226540, 340474, 0.5,0.5,0.5,0.5,33515.4968449,37950.054649,19919.7590186,34660.751762,43716.3358277,38589.1660861,36116.2771781,37268.36386,58737.4189322,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,171888.983079,168584.64108,0.5,0.5,0.5,
00MF,140088, 178972, 0.5,0.5,0.5,0.5,12827.4834701,17839.5198403,6306.22808177,13836.8388361,21655.928828,21477.6751479,21406.6785765,22310.0590421,41311.5426034,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,97526.5406855,81445.4137407,0.5,0.5,0.5,
00ME,123782, 198928, 0.5,0.5,0.5,0.5,19167.8539414,22212.2949405,10219.8266904,19109.6925005,23242.1054769,22498.4141327,21539.8100738,21307.6834613,39629.9270318,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,97432.3491939,101495.259055,0.5,0.5,0.5,
00MD,104105, 189482, 0.5,0.5,0.5,0.5,25474.8980569,26332.3305006,19520.4957405,24498.1288364,25616.8922346,20320.1896427,15369.6855106,14032.6556988,18316.3381122,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,95978.2564582,93503.3578751,0.5,0.5,0.5,
29UD,97142, 153295, 0.5,0.5,0.5,0.5,15152.7819782,15679.9781588,13008.5036934,18446.5927913,19320.2333872,17604.0382759,16723.6427112,14412.976918,22945.861237,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,77398.0708082,75896.5383427,0.5,0.5,0.5,
29UE,85964, 181365, 0.5,0.5,0.5,0.5,16118.03028,17305.5631138,16829.6701209,18283.9507755,18568.6712052,18518.3730537,21213.3368566,21519.5803888,33008.1324926,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,94229.3129483,87135.9953388,0.5,0.5,0.5,
29UG,76730, 177219, 0.5,0.5,0.5,0.5,18805.4037462,19973.5594913,17233.1711916,19709.542541,20307.6470094,19383.360526,18556.6293449,16843.3698038,26406.6993884,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,89075.8986112,88143.4844313,0.5,0.5,0.5,
