OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,90528, 191294, 0.5,0.5,0.5,0.5,22807.5131638,22279.8173745,30377.6658279,27538.6611947,23969.5787336,18178.3489871,16110.0869379,13804.8065596,16227.3975817,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,98064.3051404,93229.5712203,0.5,0.5,0.5,
29UL,70388, 138498, 0.5,0.5,0.5,0.5,12868.2074337,12904.2902687,12172.2144938,14038.5225623,14698.7645296,15209.5604296,18606.4786915,16713.0446295,21286.9867459,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,69705.679885,68792.3898995,0.5,0.5,0.5,
00MA,73550, 147912, 0.5,0.5,0.5,0.5,16229.1363806,17168.0494281,14828.5877892,18858.3368354,19356.5761771,17427.1934398,15980.5362164,13101.7453464,14962.1243437,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,75097.6015568,72814.6843998,0.5,0.5,0.5,
00MG,169545, 354943, 0.5,0.5,0.5,0.5,42806.1498592,42560.3134829,30842.2480221,44941.7657318,47057.35802,38499.8058518,37953.4982994,33434.517108,36846.9670125,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,176300.687727,178641.935661,0.5,0.5,0.5,
00MF,106340, 196780, 0.5,0.5,0.5,0.5,20687.4243146,23233.1529031,14431.4749362,21615.5118505,25955.3122314,23455.6145743,21878.7553917,19706.7260742,25816.4481546,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,100008.117931,96772.3024999,0.5,0.5,0.5,
00ME,94714, 187496, 0.5,0.5,0.5,0.5,20448.2104797,21873.9266748,13864.6959916,21935.1648752,24021.0319748,21609.0414318,20888.4489951,18357.1869371,24498.285796,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,93151.9304979,94344.0626582,0.5,0.5,0.5,
00MD,79261, 196626, 0.5,0.5,0.5,0.5,27213.8551958,25415.5610251,22072.4708896,28713.6817641,27134.4374959,20635.3713623,18173.905594,14534.5010134,12731.9127282,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,101509.849013,95115.8480548,0.5,0.5,0.5,
29UD,70850, 143431, 0.5,0.5,0.5,0.5,16812.6920672,16108.113702,14866.1299536,19517.3102111,18676.7210937,16128.4010734,15448.5307227,11651.4379251,14221.4943271,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,71739.6671352,71691.1639408,0.5,0.5,0.5,
29UE,68700, 133865, 0.5,0.5,0.5,0.5,12600.1260102,13189.8148643,11886.3589421,13342.1135914,13744.2230257,14343.3730978,17211.6741403,16109.5765296,21437.7141009,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,66987.0984664,66877.8758359,0.5,0.5,0.5,
29UG,60840, 139620, 0.5,0.5,0.5,0.5,16337.1378495,16430.7942162,14424.206453,16910.2926689,16998.025101,15866.9434,15681.9624024,12257.1177532,14713.117399,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,69528.1389641,70091.4582791,0.5,0.5,0.5,
