OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,81619, 179953, 0.5,0.5,0.5,0.5,21439.5611886,20298.0456552,31447.6188677,26193.4372067,20373.3024659,18889.7276358,15984.013884,13596.6628335,11731.0226111,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,92087.4492229,87865.9431257,0.5,0.5,0.5,
29UL,62751, 128297, 0.5,0.5,0.5,0.5,12070.391202,12408.9425498,12140.8557853,12811.747068,13975.5520796,15014.1385019,16168.0733634,17295.989451,16411.6396061,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,64035.9989718,64261.3306353,0.5,0.5,0.5,
00MA,65816, 141512, 0.5,0.5,0.5,0.5,16007.1971917,16371.4155241,15746.7708676,18269.6126832,18041.9352556,17443.4161696,15070.4724787,13578.6303501,10982.8784409,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,71155.2257646,70357.103197,0.5,0.5,0.5,
00MG,148205, 334460, 0.5,0.5,0.5,0.5,41420.2724744,40204.9870865,35112.1130599,43200.6229603,41942.4237258,40825.3279576,35472.6916598,30021.8084664,26259.9768745,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,165610.92808,168849.296185,0.5,0.5,0.5,
00MF,93781, 189952, 0.5,0.5,0.5,0.5,20924.7624997,23028.7035094,16736.3382164,21468.5237415,24436.1643715,23672.8901186,21076.7185203,19567.6219413,19040.0706391,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,95369.6206426,94582.1729152,0.5,0.5,0.5,
00ME,83779, 177000, 0.5,0.5,0.5,0.5,19344.2870799,21109.9017992,15763.2896835,20913.3880276,22283.4829691,22248.5447582,19696.4120932,17852.9022375,17788.093889,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,88076.058808,88924.2437292,0.5,0.5,0.5,
00MD,69848, 185221, 0.5,0.5,0.5,0.5,25912.2907542,23176.5786976,24182.5943546,28035.7544754,24079.713098,21936.9209807,17290.0729184,11920.7446694,8686.50130886,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,95492.8693689,89728.3018883,0.5,0.5,0.5,
29UD,61056, 132178, 0.5,0.5,0.5,0.5,15954.4115617,15374.5619315,15224.05993,17754.1334722,17202.5221762,16290.4792642,13014.6069154,11310.6812917,10052.0702108,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,65980.1088609,66197.4178927,0.5,0.5,0.5,
29UE,62115, 124816, 0.5,0.5,0.5,0.5,11676.3465674,12582.5728544,11522.2661692,11945.6880009,13034.4219755,14382.0019216,15644.3845439,17569.6275541,16458.2968123,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,61975.9528403,62839.653559,0.5,0.5,0.5,
29UG,54780, 127070, 0.5,0.5,0.5,0.5,14958.393121,15120.2801777,14271.7906528,15350.9517764,15798.9331281,15718.4827086,13052.316979,12168.9018252,10629.7419653,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,63079.9373474,63989.8549867,0.5,0.5,0.5,
