OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,109236, 217858, 0.5,0.5,0.5,0.5,24905.9130802,25195.8694093,33645.7678842,29660.5458104,26010.2039798,23104.1010539,20411.0070262,14133.7772795,20791.0243124,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,111145.053098,106713.156738,0.5,0.5,0.5,
29UL,85887, 166623, 0.5,0.5,0.5,0.5,14835.1897272,14915.7204011,14442.7395852,15926.7740817,16686.7944852,17808.5371023,21916.2939074,20720.336984,29370.6155455,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,85082.9426611,81540.0591585,0.5,0.5,0.5,
00MA,89569, 154925, 0.5,0.5,0.5,0.5,15327.5688552,16911.3537902,14525.6239842,18475.2203583,19081.9388013,19149.2668832,18164.1835335,14279.0516961,19010.4043175,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,80627.2823433,74297.3298764,0.5,0.5,0.5,
00MG,213423, 366831, 0.5,0.5,0.5,0.5,39226.9524602,41152.3515719,27275.231977,41411.3836911,45496.6829193,42472.9381208,41971.974622,34517.2351771,53306.6205884,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,184005.297351,182826.073777,0.5,0.5,0.5,
00MF,132206, 196404, 0.5,0.5,0.5,0.5,16733.0066414,20719.9117235,10932.518403,18198.9739816,23818.1596327,24287.9441686,24206.0301016,21433.0866257,36074.6374193,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,103591.191958,92813.0767395,0.5,0.5,0.5,
00ME,117127, 202553, 0.5,0.5,0.5,0.5,20404.2932628,22726.7552356,12875.2361573,20945.7678006,23612.4268554,24036.3869624,23383.3260567,19752.2624371,34816.8032302,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,99996.0946151,102557.163383,0.5,0.5,0.5,
00MD,98862, 203113, 0.5,0.5,0.5,0.5,27486.4513647,26545.0244242,22133.3387784,27811.0553765,26124.5041243,22139.780725,19544.2923887,13495.9680216,17832.7097863,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,104168.898877,98944.2261129,0.5,0.5,0.5,
29UD,90837, 157722, 0.5,0.5,0.5,0.5,16555.847963,16549.6804057,14864.6691585,19798.1077603,19705.8164736,18768.3561473,17524.5492907,13099.0902802,20855.751336,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,79302.8884558,78418.9803595,0.5,0.5,0.5,
29UE,82215, 164717, 0.5,0.5,0.5,0.5,15018.8383596,15947.6565617,15336.9872757,16463.6627494,16626.1586878,17309.5737016,20030.4865703,19259.182379,28724.0759743,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,84366.2450796,80350.3771798,0.5,0.5,0.5,
29UG,73452, 167928, 0.5,0.5,0.5,0.5,18415.7069803,19092.2953524,17039.2975533,19249.026546,19142.1340001,18963.5852317,18346.1645112,15031.9828694,22647.8598804,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,84142.9322116,83785.1207133,0.5,0.5,0.5,
29UN,104621, 212272, 0.5,0.5,0.5,0.5,19800.1753152,22169.7146998,20093.6695763,20720.2133676,21107.2201779,22367.7407296,27135.4190319,26114.4291345,32763.8543472,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,107854.90616,104417.53022,0.5,0.5,0.5,
29UB,98808, 186377, 0.5,0.5,0.5,0.5,18640.860275,19729.020685,15670.4854061,18802.6441765,21151.9908559,21328.5514838,22888.9469324,19996.0330612,28167.9762558,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,96050.7278448,90325.781287,0.5,0.5,0.5,
00ML,187667, 420131, 0.5,0.5,0.5,0.5,39787.6161788,42400.6075892,75279.7935037,58912.9920087,51454.8678056,46298.9843722,39433.6483504,28033.1410445,38529.6238984,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,217307.74157,202823.533182,0.5,0.5,0.5,
00MS,179372, 353470, 0.5,0.5,0.5,0.5,38187.0968752,43002.0296422,70994.0170841,46693.9199363,37860.7002345,31321.0029705,29926.2500165,22288.1739719,33196.8691323,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,186118.930873,167351.128991,0.5,0.5,0.5,
42UH,105753, 167524, 0.5,0.5,0.5,0.5,16294.4767403,16980.0034132,16044.0492065,17463.4872032,16575.4571554,16002.1766638,19439.0871886,18947.9407592,29776.8590369,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,85396.1588995,82127.3784676,0.5,0.5,0.5,
47UF,83425, 158156, 0.5,0.5,0.5,0.5,13009.1785894,13892.8955897,13502.2386288,15685.4276961,17493.0614876,18265.9711566,20169.3357191,18234.8715122,27902.8913159,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,80846.944074,77308.9276214,0.5,0.5,0.5,
00MW,127562, 200789, 0.5,0.5,0.5,0.5,17013.4128137,17734.7298712,17404.0585475,19551.98832,19542.5355575,21033.1285225,26093.626935,24448.3983096,37966.7400316,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,102393.610277,98395.0086313,0.5,0.5,0.5,
11UB,126729, 250915, 0.5,0.5,0.5,0.5,22983.9361571,25471.8424712,17916.8054419,24771.7440649,28569.0150182,30153.054092,31056.171086,27469.0776063,42523.1942932,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,127969.080757,122945.759473,0.5,0.5,0.5,
SCOT,-1000, 6664032, 0.5,0.5,0.5,0.5,714271.147841,714216.116126,758158.922985,785662.332843,764557.474234,727597.154646,736404.280174,627597.562384,835567.100505,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3340069.14735,3323962.94439,0.5,0.5,0.5,
29UH,117323, 243690, 0.5,0.5,0.5,0.5,23032.0723776,23972.7249269,22294.7731609,26286.080299,27715.1686917,27536.1704997,27862.6505171,25330.8947302,39659.0451081,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,124103.735275,119585.845036,0.5,0.5,0.5,
42UC,52398, 87144, 0.5,0.5,0.5,0.5,9029.13064894,9311.20976049,8845.3841721,8642.13060478,7320.61601122,7818.35453496,10650.9289436,9634.55440139,15891.9202135,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42677.9869611,44466.2423298,0.5,0.5,0.5,
42UB,68020, 140820, 0.5,0.5,0.5,0.5,11475.5005133,13954.0330759,12236.1201511,13677.0046341,15833.8113777,16073.9834838,17354.1965637,15832.7695123,24382.2848288,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,69439.8699906,71379.8341501,0.5,0.5,0.5,
42UE,94158, 144935, 0.5,0.5,0.5,0.5,11886.3774909,14268.8751821,12027.9770731,13831.8154819,15097.3363856,15752.1069435,18387.4850278,17162.0454228,26520.8296309,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,75460.2968339,69474.5518047,0.5,0.5,0.5,
42UD,130110, 183262, 0.5,0.5,0.5,0.5,20931.93668,20570.3482181,22065.5587949,23747.9563971,20823.3738794,18221.6902664,18675.7529523,14971.5508754,23254.1095809,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,93970.9462218,89291.3314226,0.5,0.5,0.5,
42UG,124102, 181125, 0.5,0.5,0.5,0.5,15314.9262044,17217.1584539,14618.4585147,15510.8345063,17338.6388287,18722.984455,22798.769144,22717.5374642,36885.6660846,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,91377.0091821,89747.9644737,0.5,0.5,0.5,
42UF,85995, 163992, 0.5,0.5,0.5,0.5,15197.2170533,15700.5147853,16078.6979735,18184.9623429,18473.1775107,17191.9014267,17734.1266614,15569.1350777,29862.3471261,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,86259.908203,77732.1717546,0.5,0.5,0.5,
00FP,25991, 55157, 0.5,0.5,0.5,0.5,4675.11275105,6574.53113063,3392.57662808,5733.33721458,6045.5399226,5872.89600701,6889.78213946,5859.92941395,10112.9291265,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,29908.6790053,25247.9553287,0.5,0.5,0.5,
23UB,92629, 161364, 0.5,0.5,0.5,0.5,14847.1698232,15979.847523,21325.5611542,20054.6404451,18374.7861322,17308.377515,16706.4284497,13730.9106277,23035.9126784,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,82318.6659725,79044.9683757,0.5,0.5,0.5,
23UC,67128, 114507, 0.5,0.5,0.5,0.5,8649.43164861,11311.521274,10378.0196449,10077.2533064,11617.1219141,12337.1786228,14066.246195,13441.0638971,22628.9893651,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,56541.8403812,57964.9854868,0.5,0.5,0.5,
29UK,85224, 186359, 0.5,0.5,0.5,0.5,19851.1582461,19708.1923455,14348.4823157,18483.8255292,21538.9816304,22615.1527728,22374.7668199,19571.0266299,27867.4273574,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,91229.8047154,95129.2089314,0.5,0.5,0.5,
23UF,83452, 155674, 0.5,0.5,0.5,0.5,14585.8083496,16097.9100599,12080.4841192,15033.5370155,17158.9128085,18107.1594889,18849.1670244,16432.3083201,27329.0434086,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,77758.85946,77915.4711347,0.5,0.5,0.5,
23UG,62349, 116277, 0.5,0.5,0.5,0.5,10889.4119238,11722.4919512,8583.69745564,11212.8076852,13091.3135233,13004.709874,13844.1514871,13185.1395916,20742.9105234,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,58070.0959182,58206.5380971,0.5,0.5,0.5,
