Region,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,
East Midlands,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,
0-4,260.6,260.6,260.6,260.6,260.6,261.1,254.617903324,247.787815323,240.193353669,232.133645851,224.969280852,
5-9,240.4,240.4,240.4,240.4,240.4,248.0,252.273791937,257.083237172,260.150345782,263.685807063,264.93962307,
10-14,240.7,240.7,240.7,240.7,240.7,236.7,235.627237637,236.700028283,240.051882143,245.280026201,251.580196309,
15-19,275.2,275.2,275.2,275.2,275.2,272.1,267.457656109,262.688029732,257.12054039,250.486337249,245.263289588,
20-24,300.3,300.3,300.3,300.3,300.3,302.7,301.908941072,298.307822345,294.242617383,290.518001712,286.464593833,
25-29,265.2,265.2,265.2,265.2,265.2,267.3,271.864463709,276.498747173,282.207049735,287.179354731,290.208410512,
30-34,259.7,259.7,259.7,259.7,259.7,264.9,266.059070171,266.487967472,267.124563661,268.035415086,270.157511564,
35-39,258.0,258.0,258.0,258.0,258.0,250.5,251.213842438,254.481996543,258.629314587,263.721642104,268.149376426,
40-44,309.2,309.2,309.2,309.2,309.2,302.8,292.070810609,282.975801193,271.561451074,259.970057808,251.885001365,
45-49,320.5,320.5,320.5,320.5,320.5,320.1,318.089547688,313.834122698,311.484440712,307.35084946,302.233595573,
50-54,289.1,289.1,289.1,289.1,289.1,297.7,303.738713171,310.02156073,314.131812795,316.865478502,318.214378308,
55-59,254.2,254.2,254.2,254.2,254.2,257.9,263.378702383,269.834450437,277.670922732,285.67613969,293.306248952,
60-64,258.0,258.0,258.0,258.0,258.0,252.2,250.152467214,247.988246828,247.509917097,248.97413964,251.83760611,
65-69,239.9,239.9,239.9,239.9,239.9,251.6,252.574705891,254.264630159,254.634158206,246.479758558,241.970167194,
70-74,172.2,172.2,172.2,172.2,172.2,177.6,187.059006435,195.885363553,205.884154028,222.320371117,233.037479868,
75-79,140.0,140.0,140.0,140.0,140.0,143.4,146.202107593,148.199316035,148.942399146,151.056840911,155.97842095,
80-84,105.4,105.4,105.4,105.4,105.4,105.9,106.626372036,107.997490123,109.456017598,111.173756878,114.07962383,
85-89,64.5,64.5,64.5,64.5,64.5,64.9,65.3666000676,66.1937482339,68.2465709368,69.5730004682,70.4483692926,
90+,34.6,34.6,34.6,34.6,34.6,35.7,37.1754464869,38.3184048964,39.0281088891,39.4347978808,39.924308511,
Total,4287.7,4287.7,4287.7,4287.7,4287.7,4313.1,4323.45738597,4335.54877893,4348.26962056,4359.91542091,4374.64748211,
Births,na,na,na,na,na,na,44.54,44.455,44.625,44.625,44.71,
Deaths,na,na,na,na,na,na,49.6778959982,49.3338713184,48.6162868856,48.1639911009,47.9081449733,
Migration,na,na,na,na,na,na,15.4952819684,16.9702642758,16.7121285214,15.1847914491,17.930206169,
West Midlands,
0-4,361.2,361.2,361.2,361.2,361.2,361.8,351.799252909,342.408432644,332.290604073,321.440846133,311.707976974,
5-9,337.0,337.0,337.0,337.0,337.0,345.7,350.570691216,354.703935937,358.501744023,362.767604134,363.879438396,
10-14,331.3,331.3,331.3,331.3,331.3,326.1,326.442343769,328.528805583,333.430700871,339.672868431,346.987061871,
15-19,363.3,363.3,363.3,363.3,363.3,360.3,353.985279043,348.818321247,341.984285341,334.218835021,328.401734917,
20-24,388.7,388.7,388.7,388.7,388.7,390.6,389.27847256,385.014009091,379.147843844,374.56154765,370.58637885,
25-29,367.1,367.1,367.1,367.1,367.1,370.3,375.657548627,380.21679678,386.991527314,392.428860006,395.254763919,
30-34,351.7,351.7,351.7,351.7,351.7,360.0,362.390591968,363.584023762,365.455960106,367.938205309,370.829388258,
35-39,342.0,342.0,342.0,342.0,342.0,332.6,333.868448101,339.368236418,345.614955573,352.67313102,359.604048837,
40-44,402.1,402.1,402.1,402.1,402.1,393.5,381.075733785,368.349783267,354.383440532,340.714005404,330.49037785,
45-49,406.9,406.9,406.9,406.9,406.9,407.6,406.125998978,402.682677147,400.61581046,396.500258508,389.463239838,
50-54,365.2,365.2,365.2,365.2,365.2,375.0,383.075872669,391.273661274,396.57212769,399.694508264,402.511052051,
55-59,322.9,322.9,322.9,322.9,322.9,325.8,331.206362196,337.938164607,347.404190761,357.782235588,366.657197692,
60-64,320.6,320.6,320.6,320.6,320.6,313.7,311.190512154,309.321591644,309.759309243,312.013296082,314.208089039,
65-69,303.2,303.2,303.2,303.2,303.2,311.9,312.024558876,312.310502829,311.786248007,302.559000234,298.010435144,
70-74,227.3,227.3,227.3,227.3,227.3,234.3,244.363378994,253.529180261,263.059815376,278.597294594,288.195301703,
75-79,185.2,185.2,185.2,185.2,185.2,190.2,193.423604706,196.057868403,196.829571669,199.534864644,204.887779083,
80-84,138.9,138.9,138.9,138.9,138.9,140.7,141.009817618,142.152893834,144.406920109,147.283092346,151.118742949,
85-89,83.1,83.1,83.1,83.1,83.1,84.3,84.9156069576,86.753757795,89.1795857132,91.264439787,92.9760974815,
90+,44.9,44.9,44.9,44.9,44.9,47.2,48.8267094049,49.6721437095,50.9195125426,51.4166110367,52.0869368754,
Total,5642.6,5642.6,5642.6,5642.6,5642.6,5671.6,5681.23078453,5692.68478623,5708.33415325,5723.06150419,5737.85604173,
Births,na,na,na,na,na,na,61.88,61.88,62.22,62.22,62.39,
Deaths,na,na,na,na,na,na,65.5214085047,64.5880828618,63.2083788931,62.9790222876,62.3828972057,
Migration,na,na,na,na,na,na,13.2721930389,14.1620845609,16.6377459094,15.4863732307,14.78743474,
South West,
0-4,303.4,303.4,303.4,303.4,303.4,304.8,297.264657009,289.388514328,280.718180602,271.467762836,263.279706566,
5-9,282.4,282.4,282.4,282.4,282.4,290.9,295.894269242,301.826367511,306.954117359,311.478124833,313.116550754,
10-14,288.2,288.2,288.2,288.2,288.2,283.2,281.953551809,282.384566795,285.765087905,291.960113878,298.021335924,
15-19,323.3,323.3,323.3,323.3,323.3,322.8,317.8713666,312.684530148,305.964890051,298.113184602,292.47785915,
20-24,338.7,338.7,338.7,338.7,338.7,339.7,339.532734643,337.49500258,335.262245486,333.974190813,331.621546727,
25-29,310.2,310.2,310.2,310.2,310.2,313.3,318.193462042,322.556919016,327.795274073,332.098102168,334.056856654,
30-34,306.3,306.3,306.3,306.3,306.3,312.6,313.423843078,313.521883906,313.696240647,314.616224779,317.084585299,
35-39,307.2,307.2,307.2,307.2,307.2,298.2,298.546596991,302.72665687,307.856396493,313.331212949,318.613156518,
40-44,369.3,369.3,369.3,369.3,369.3,361.0,349.588901227,337.816094912,324.470078481,311.55834851,301.95974302,
45-49,394.6,394.6,394.6,394.6,394.6,393.0,388.586195528,382.219373751,377.303872238,370.416328317,363.360693231,
50-54,362.9,362.9,362.9,362.9,362.9,371.4,378.84377352,385.694889107,390.392880767,393.864651824,394.424201403,
55-59,326.9,326.9,326.9,326.9,326.9,332.0,337.552323175,344.932475139,353.721706875,362.303735737,370.332563848,
60-64,342.1,342.1,342.1,342.1,342.1,332.3,328.283005147,324.631304102,324.052874375,326.130334368,329.37987208,
65-69,331.9,331.9,331.9,331.9,331.9,346.1,347.482066468,347.273539892,345.049946262,331.245744721,323.173764265,
70-74,239.6,239.6,239.6,239.6,239.6,248.9,261.028824111,273.8488452,288.161252293,310.358478926,324.386094438,
75-79,199.1,199.1,199.1,199.1,199.1,203.4,206.565863984,208.694508517,209.754516299,213.615772163,220.827058536,
80-84,156.0,156.0,156.0,156.0,156.0,157.7,157.343753581,157.730809511,158.771332558,161.040222911,164.147347588,
85-89,99.8,99.8,99.8,99.8,99.8,100.2,99.6515566396,100.91669436,102.342440299,104.528116806,106.304431061,
90+,58.4,58.4,58.4,58.4,58.4,60.4,61.5354247529,62.1140288829,62.1536935228,62.5737106565,63.5038678789,
Total,5340.3,5340.3,5340.3,5340.3,5340.3,5371.9,5379.14216955,5388.45700453,5400.18702659,5414.6743618,5430.07123494,
Births,na,na,na,na,na,na,51.0,51.255,51.595,51.68,51.595,
Deaths,na,na,na,na,na,na,81.0849881494,78.6504273009,77.2368209248,75.6093123379,74.913636415,
Migration,na,na,na,na,na,na,37.3271576977,36.7102622632,37.3718429812,38.416647515,38.7155093851,
North East,
0-4,152.1,152.1,152.1,152.1,152.1,151.8,147.607683027,142.881866413,137.804984206,132.931048228,128.511524275,
5-9,140.4,140.4,140.4,140.4,140.4,144.2,146.305408484,148.544569451,150.381527622,151.615094922,152.109675578,
10-14,139.6,139.6,139.6,139.6,139.6,136.6,135.957503636,136.588749601,138.89553907,141.336430437,144.380304604,
15-19,163.4,163.4,163.4,163.4,163.4,160.7,157.218163746,153.538846346,149.394007809,144.448100469,140.911531829,
20-24,187.7,187.7,187.7,187.7,187.7,187.8,185.717907564,182.700118237,178.814650475,174.932703747,171.657636223,
25-29,164.9,164.9,164.9,164.9,164.9,166.7,169.336639649,171.706428738,174.21137497,177.453738111,179.087851563,
30-34,155.5,155.5,155.5,155.5,155.5,159.3,160.217360958,160.802364948,162.194522181,163.45540836,165.187602915,
35-39,147.0,147.0,147.0,147.0,147.0,142.8,144.504485739,147.75238546,150.936374885,154.859602529,158.449392721,
40-44,179.0,179.0,179.0,179.0,179.0,173.9,167.600768296,161.314050384,153.834866363,146.770020772,141.994930766,
45-49,194.3,194.3,194.3,194.3,194.3,191.1,187.407980111,183.264656162,180.746835934,176.970519797,172.470181273,
50-54,185.3,185.3,185.3,185.3,185.3,187.9,189.155535534,191.174065079,191.677019654,191.061143672,189.25552487,
55-59,164.3,164.3,164.3,164.3,164.3,168.0,171.187580096,174.732496137,177.968925162,181.294359427,184.236036489,
60-64,160.7,160.7,160.7,160.7,160.7,157.1,156.410275247,156.291089387,157.279318452,159.702763575,162.419615651,
65-69,143.4,143.4,143.4,143.4,143.4,151.8,154.185563986,155.848510379,156.447153158,151.740826802,149.289363903,
70-74,109.4,109.4,109.4,109.4,109.4,109.2,112.659781503,116.870577332,122.506654496,132.430790885,139.72681341,
75-79,91.7,91.7,91.7,91.7,91.7,93.3,94.4040005437,94.8263776027,94.280688736,94.2065026067,94.6510851743,
80-84,66.4,66.4,66.4,66.4,66.4,67.5,68.1283276387,69.5648516953,70.166386008,71.4885373708,73.2932190496,
85-89,38.2,38.2,38.2,38.2,38.2,38.4,39.3429204605,40.3855623064,41.7812786333,42.7611963817,43.9137114409,
90+,19.4,19.4,19.4,19.4,19.4,20.2,21.372495342,21.8897967023,22.5334361514,22.717325518,23.3047506254,
Total,2602.7,2602.7,2602.7,2602.7,2602.7,2608.3,2608.72038156,2610.67736236,2611.85554397,2612.17611361,2614.85075236,
Births,na,na,na,na,na,na,25.67,25.67,25.585,25.585,25.5,
Deaths,na,na,na,na,na,na,27.7642336462,27.7341508737,27.3038422172,27.099511923,26.925461648,
Migration,na,na,na,na,na,na,2.51461520678,4.02113167501,2.89702382194,1.83508156827,4.1001003969,
Northern Ireland,
0-4,127.324,127.324,127.324,127.324,127.324,126.595,122.184633847,118.009801231,113.585447214,109.145494684,105.144767222,
5-9,114.311,114.311,114.311,114.311,114.311,118.175,120.988320041,123.375984569,125.60332668,127.049750375,127.136331928,
10-14,115.669,115.669,115.669,115.669,115.669,113.24,112.530802566,112.658474108,113.771536967,115.770439261,118.698653128,
15-19,124.123,124.123,124.123,124.123,124.123,122.296,120.45386685,118.71295208,116.665701497,114.281487198,112.112011794,
20-24,123.87,123.87,123.87,123.87,123.87,122.86,121.977214265,120.426132043,118.721163037,117.720032565,116.613832217,
25-29,125.132,125.132,125.132,125.132,125.132,125.912,126.050573857,125.878624489,125.754301719,125.143580034,124.352360044,
30-34,122.047,122.047,122.047,122.047,122.047,123.242,123.7918023,123.866073478,123.948592164,124.474347827,125.224836181,
35-39,118.222,118.222,118.222,118.222,118.222,116.104,116.291800098,117.719889444,119.448331887,120.9930985,122.276970726,
40-44,130.108,130.108,130.108,130.108,130.108,128.322,125.941192479,123.320978638,120.354983639,117.614834688,115.389433418,
45-49,133.074,133.074,133.074,133.074,133.074,133.471,132.629098548,131.357276325,130.387489788,129.11822447,127.557718058,
50-54,120.659,120.659,120.659,120.659,120.659,123.36,125.962640071,128.391401452,129.990127624,131.275209401,132.144499553,
55-59,102.848,102.848,102.848,102.848,102.848,105.909,108.822746661,112.052581141,115.276691284,118.216538989,121.028819909,
60-64,93.428,93.428,93.428,93.428,93.428,93.523,94.4284480664,95.4754227865,97.3218843347,99.7927818643,102.419837168,
65-69,86.052,86.052,86.052,86.052,86.052,87.241,87.7060570288,88.3505768997,88.8302069747,88.5488167911,88.8051519795,
70-74,65.054,65.054,65.054,65.054,65.054,67.838,70.4787529751,73.2355984583,75.9703274265,78.650403408,80.333197094,
75-79,51.78,51.78,51.78,51.78,51.78,52.71,53.9298991016,54.7706402904,55.5618184111,56.8832225309,59.1066910281,
80-84,37.22,37.22,37.22,37.22,37.22,37.953,38.4090017108,39.0973595,39.8640441639,40.8716174735,41.8022590169,
85-89,21.673,21.673,21.673,21.673,21.673,22.083,22.4973184491,23.0541701315,23.7632635218,24.4040647132,25.0824510166,
90+,11.04,11.04,11.04,11.04,11.04,11.49,12.0941987655,12.4537519081,12.703285033,12.9620960941,13.2070082275,
Total,1823.634,1823.634,1823.634,1823.634,1823.634,1832.324,1837.16836768,1842.20768897,1847.52252337,1852.91604087,1858.43682971,
Births,na,na,na,na,na,na,20.91,20.91,20.91,20.825,20.825,
