OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,75238, 175453, 0.5,0.5,0.5,0.5,23533.9295601,22248.8589967,29986.9596262,25025.9434564,18678.5245339,20848.7808344,17267.214829,11944.6739443,5917.62215878,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,89023.4550737,86429.0528663,0.5,0.5,0.5,
29UL,49243, 110062, 0.5,0.5,0.5,0.5,12638.8993348,12640.7556912,12657.1014874,12516.7173269,12903.1530526,13533.3154546,13167.928992,12624.1173395,7380.08149869,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,54889.1356604,55172.9345171,0.5,0.5,0.5,
00MA,55978, 129109, 0.5,0.5,0.5,0.5,16836.8434504,16655.7163099,16433.2744847,17394.6946673,16099.0644835,15621.8501183,13749.5636885,11013.5472415,5304.32803724,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,64576.4473984,64532.4350829,0.5,0.5,0.5,
00MG,128913, 308371, 0.5,0.5,0.5,0.5,43291.6176958,40781.9035125,37347.0622702,42111.1045357,36944.8024175,36036.6315093,33752.3853009,24843.1271548,13262.1927868,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,152423.85177,155946.975413,0.5,0.5,0.5,
00MF,78696, 167691, 0.5,0.5,0.5,0.5,21062.4565371,22231.2865729,18087.1208965,21154.4847386,22115.0626315,19922.9284955,18430.9501525,15733.4672986,8953.16100086,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,83440.0515997,84250.8667243,0.5,0.5,0.5,
00ME,70498, 158276, 0.5,0.5,0.5,0.5,20219.54621,20875.113624,17116.5841526,20235.0322679,19897.9546266,19134.7552448,17640.0213854,14632.8286351,8524.14768145,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,78206.1408395,80069.8429884,0.5,0.5,0.5,
00MD,62579, 180857, 0.5,0.5,0.5,0.5,28210.6693501,25024.7197914,25707.2264033,27057.4595161,21226.2051777,20379.1573449,18117.0565795,10618.1726265,4516.60603717,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,92153.0339963,88704.2388302,0.5,0.5,0.5,
29UD,53305, 122948, 0.5,0.5,0.5,0.5,16998.6125333,16317.4269488,16110.6452369,16541.6460307,14865.3507051,14826.9578266,12267.1486051,9642.32216187,5378.20239668,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,60673.4231974,62274.8892477,0.5,0.5,0.5,
29UE,49416, 108516, 0.5,0.5,0.5,0.5,12119.7503633,12584.0599045,12252.2178721,12079.8999209,12544.9060694,13083.7065832,12852.2244515,13064.3549476,7934.41014873,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,53749.6639422,54765.866319,0.5,0.5,0.5,
29UG,46090, 116530, 0.5,0.5,0.5,0.5,15551.3473758,15425.7255753,14834.6397905,14851.2778703,14325.7807712,14463.9092886,11725.2444191,9929.77927086,5421.88078013,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,57335.3077106,59194.2774312,0.5,0.5,0.5,
29UN,64818, 149730, 0.5,0.5,0.5,0.5,18916.4955031,19306.2084084,18219.5148361,16933.3092099,16989.4659889,17565.2657866,16841.3516371,16059.8304167,8898.86669516,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,73509.4128071,76220.8956748,0.5,0.5,0.5,
29UB,56915, 135682, 0.5,0.5,0.5,0.5,18133.2472233,17929.2721003,15856.1135436,16376.3935914,16838.9593974,16135.3366151,14285.4735683,13163.4229061,6964.04997298,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,66290.6934377,69391.5754807,0.5,0.5,0.5,
00ML,131113, 305644, 0.5,0.5,0.5,0.5,32523.2597412,34786.2486755,53099.0210369,41376.0498783,36996.1352267,41631.3167514,31013.6340744,23690.5229535,10527.6226435,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,155983.092725,149660.718256,0.5,0.5,0.5,
00MS,126964, 271075, 0.5,0.5,0.5,0.5,33763.4304298,35343.7602846,52960.5753728,34895.503285,28737.0240676,34056.2574911,24574.1481194,17444.5898644,9299.97719555,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,139443.715688,131631.550423,0.5,0.5,0.5,
42UH,60178, 109058, 0.5,0.5,0.5,0.5,12620.358191,12647.0033597,12377.0532964,12333.8239791,12231.3325507,12872.2204684,12857.9314545,13018.2905922,8099.79188163,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,53774.5893844,55283.2163893,0.5,0.5,0.5,
47UF,49541, 108488, 0.5,0.5,0.5,0.5,11621.8930221,12140.5883766,11646.5627675,12154.4181658,13439.5559456,13380.2542835,12912.5967557,13339.967114,7852.21485891,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,53653.8211001,54834.2301897,0.5,0.5,0.5,
00MW,71670, 130992, 0.5,0.5,0.5,0.5,13615.8206204,14448.1763712,13885.9206307,13966.5645312,15171.5620384,16289.9399604,16583.9919311,16704.2833653,10326.2085345,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,64888.6906434,66103.7773399,0.5,0.5,0.5,
11UB,77310, 200561, 0.5,0.5,0.5,0.5,25917.9169371,26033.3189105,22525.6459828,24638.5999772,24984.3675039,23994.4646754,21949.6722822,19559.5539991,10957.8139765,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,99611.200522,100950.153723,0.5,0.5,0.5,
SCOT,-1000, 5336856, 0.5,0.5,0.5,0.5,618857.757282,638387.009956,689959.295705,652296.245715,650170.221273,691038.7012,573525.429639,526608.513041,296013.311194,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2618617.75782,2718238.72719,0.5,0.5,0.5,
