OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,84346, 196594, 0.5,0.5,0.5,0.5,30688.3660283,29841.8636364,33135.8399675,29318.884128,25962.0056433,20994.7890428,15197.4250222,8827.22065339,2627.94854017,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,99172.4431043,97421.8995577,0.5,0.5,0.5,
29UL,46199, 113157, 0.5,0.5,0.5,0.5,14706.3876939,14820.7607048,14266.3635411,15297.7781823,14944.4706721,13888.9423396,13893.5567401,8203.52850443,3135.41918752,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,57243.6398642,55913.5677016,0.5,0.5,0.5,
00MA,60243, 114474, 0.5,0.5,0.5,0.5,15724.5340635,17107.390048,14729.8973864,17281.8917436,17020.6306108,14824.4193932,10895.4960613,5309.61117671,1580.14789391,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,59497.5303816,54976.4879958,0.5,0.5,0.5,
00MG,170484, 294739, 0.5,0.5,0.5,0.5,42919.6465333,44214.8919471,31116.0028923,40512.3275151,43151.5430738,35596.7769452,29197.4217034,20115.6010163,7914.93463881,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,146269.245437,148469.900828,0.5,0.5,0.5,
00MF,104569, 136157, 0.5,0.5,0.5,0.5,15498.245906,18780.452684,11266.1613523,16568.6008657,20906.6481945,19090.2889597,16442.015084,11479.8573015,6124.5021129,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,68832.711986,67324.0604747,0.5,0.5,0.5,
00ME,89413, 156996, 0.5,0.5,0.5,0.5,22546.6325831,23605.8066541,15230.7105273,20739.1092125,21855.2669255,19468.2001135,16222.3549772,10919.6561513,6408.73890588,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,74057.701033,82938.7750174,0.5,0.5,0.5,
00MD,81107, 185366, 0.5,0.5,0.5,0.5,33602.5260518,32206.3019892,25976.7496947,28601.8970095,26256.2004738,19130.012263,12432.9179509,5927.25511142,1232.13326224,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,93900.5396558,91465.4541508,0.5,0.5,0.5,
29UD,72004, 133206, 0.5,0.5,0.5,0.5,20688.3977949,19565.0766048,16972.6526597,19891.2735351,18388.0101078,15622.4714658,12689.706485,6804.14573748,2583.78338536,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,65180.3010793,68025.2166966,0.5,0.5,0.5,
29UE,45200, 116595, 0.5,0.5,0.5,0.5,13122.51752,14338.9826148,14289.632097,15557.7625737,15325.53593,14436.9420238,14362.1298434,10279.5870121,4881.49935956,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,59913.4015505,56681.1874239,0.5,0.5,0.5,
29UG,53516, 142071, 0.5,0.5,0.5,0.5,19586.7415226,19673.520377,17501.5130926,18910.1281317,18203.6136394,16683.7773009,14815.07391,10592.0383548,6105.0570294,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,68087.6994081,73983.7639502,0.5,0.5,0.5,
29UN,68734, 159138, 0.5,0.5,0.5,0.5,21097.772686,22472.0920516,20134.7499594,20406.7709975,19854.8349742,18859.8094063,18933.7395771,13218.3913978,4159.45452808,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,80275.3138298,78862.3017482,0.5,0.5,0.5,
29UB,66558, 138581, 0.5,0.5,0.5,0.5,19936.3904071,20265.2766375,16633.5439951,18485.8337344,19081.5472782,17067.6996565,15067.2637568,8561.89638076,3481.45678037,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,67306.0504199,71274.8582068,0.5,0.5,0.5,
00ML,129259, 338155, 0.5,0.5,0.5,0.5,48330.9478459,46868.0619515,67102.097468,52829.8596112,43908.2728698,36878.5719482,26136.0198768,12297.3594074,3803.83442769,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,167913.773888,170241.251519,0.5,0.5,0.5,
00MS,142574, 314626, 0.5,0.5,0.5,0.5,47434.9260192,48115.694643,64376.4878269,45239.5690405,36802.4774828,29278.9092715,23781.572223,14638.5527027,4957.97349855,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,161486.178855,153139.983854,0.5,0.5,0.5,
42UH,59992, 118809, 0.5,0.5,0.5,0.5,15153.5557294,16018.4458031,15385.8378289,16655.6128357,15365.7193791,13383.5839421,13502.8859066,9138.85171004,4204.08414959,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,61013.2911241,57795.2861606,0.5,0.5,0.5,
47UF,41077, 102709, 0.5,0.5,0.5,0.5,11066.7113075,12024.5264461,11966.8855601,13678.1617835,14840.8464338,14095.6452569,13270.2429158,8024.34702832,3742.09085343,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,50975.645024,51733.8125614,0.5,0.5,0.5,
