OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,69174, 166208, 0.5,0.5,0.5,0.5,23854.5725338,20880.6314731,24328.3986466,26608.7385595,22949.9717989,19342.7698713,13736.0045025,9200.09591927,5306.90560826,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,83988.1767899,82219.9121234,0.5,0.5,0.5,
29UL,48481, 111057, 0.5,0.5,0.5,0.5,12789.678475,12026.0567127,11506.2808976,12621.8132064,12136.1051946,15491.1310181,14572.164056,12855.3374024,7058.00214493,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,55038.8068933,56017.7622143,0.5,0.5,0.5,
00MA,52709, 124792, 0.5,0.5,0.5,0.5,16784.1820378,15891.1440604,14037.7956292,16647.4966972,17245.5590931,17844.8293075,13475.4489312,8586.44559918,4278.70730239,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,62303.8375686,62487.7710893,0.5,0.5,0.5,
00MG,113533, 283001, 0.5,0.5,0.5,0.5,41777.4151947,38607.2591792,29937.4246334,38929.8713743,40873.3095199,36185.7640105,28249.8058948,19657.0439718,8783.54674145,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,139932.323108,143069.117412,0.5,0.5,0.5,
00MF,71596, 166324, 0.5,0.5,0.5,0.5,21537.3079567,21857.0214388,16542.5106249,19177.634116,22765.3318275,24086.4356988,18823.7591304,13835.7953852,7697.88453013,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,82560.583165,83763.0975435,0.5,0.5,0.5,
00ME,64627, 153753, 0.5,0.5,0.5,0.5,19819.5650165,19725.3960947,15154.9802325,18979.3271157,21247.6714282,21792.2121226,16517.4548887,12826.6901337,7690.10016387,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,76165.9303814,77587.466815,0.5,0.5,0.5,
00MD,55736, 160861, 0.5,0.5,0.5,0.5,26844.7875658,23144.4200857,19707.8621577,24962.990539,24434.5334896,18349.7199253,12712.5161685,7050.55863121,3653.64208509,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,81524.0180771,79337.0125709,0.5,0.5,0.5,
29UD,45436, 110240, 0.5,0.5,0.5,0.5,16270.4490753,13524.7199623,12482.2336701,16026.6953142,14683.1299333,14578.2318645,10847.1591103,7393.15165453,4434.22437436,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,54525.2668904,55714.7280685,0.5,0.5,0.5,
29UE,49484, 112183, 0.5,0.5,0.5,0.5,12655.693804,12626.7711929,11434.1027355,12154.8089582,11968.51408,15948.9867856,15355.7048538,13205.5954436,6833.05514202,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,55264.4574536,56918.7755421,0.5,0.5,0.5,
29UG,43969, 108896, 0.5,0.5,0.5,0.5,14953.715364,13858.1935524,12604.8213617,14514.335944,13480.6660503,14575.5330546,11574.3103011,8500.64777626,4833.9335881,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,53757.2165314,55138.9404609,0.5,0.5,0.5,
