OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,76431, 171818, 0.5,0.5,0.5,0.5,19038.4051357,19065.6053841,32663.2112646,26598.7941223,18699.9367639,16883.5945955,15528.6780785,11017.8381751,12322.2191845,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,88079.4418804,83738.8408238,0.5,0.5,0.5,
29UL,64194, 130070, 0.5,0.5,0.5,0.5,11581.4088156,12374.0374591,10788.6433575,13138.074619,14599.1046983,14573.2911634,19498.7992524,15838.7938184,17678.1249458,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,64853.4702952,65216.8078342,0.5,0.5,0.5,
00MA,64897, 138811, 0.5,0.5,0.5,0.5,15005.5939736,16107.1326854,14615.8803877,19334.877459,18977.5664975,17120.0148414,15849.6229363,11022.7837567,10777.5539908,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,69983.73438,68827.2921485,0.5,0.5,0.5,
00MG,141455, 321429, 0.5,0.5,0.5,0.5,39303.843202,39901.6477113,30373.7475896,45629.2225579,45475.3495263,37514.3325873,34046.1798767,25627.5922685,23556.6153948,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,158970.137228,162458.393486,0.5,0.5,0.5,
00MF,93249, 191444, 0.5,0.5,0.5,0.5,20880.2775455,23925.7220347,13984.508457,22371.1041916,26885.8305416,24131.7739515,21880.3251091,17014.4513189,20370.2744421,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,95989.8404444,95454.4271476,0.5,0.5,0.5,
00ME,82830, 176488, 0.5,0.5,0.5,0.5,18712.0673817,21686.0971837,13306.2319575,22098.3488049,24702.0166244,21723.0794732,20120.3286451,14847.6034819,19292.3006257,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,88228.6112223,88259.4629557,0.5,0.5,0.5,
00MD,65230, 172178, 0.5,0.5,0.5,0.5,23600.1189216,21776.2026374,22166.3090507,29829.7311188,24725.9172548,19075.6773289,14392.2644332,9220.70615216,7390.6825973,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,89053.2753838,83124.334111,0.5,0.5,0.5,
29UD,57288, 125602, 0.5,0.5,0.5,0.5,14547.0716206,14399.7218097,13503.6769897,19081.1756585,17977.1511791,14125.2482907,12982.0835566,9007.09336444,9978.70870138,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,62703.3319769,62898.5991937,0.5,0.5,0.5,
29UE,63957, 127196, 0.5,0.5,0.5,0.5,11238.6280678,12752.9103968,9951.51309155,12039.2792595,13532.6402884,14547.4388055,19535.022483,16521.9973175,17076.2070698,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,63346.0029084,63849.6338716,0.5,0.5,0.5,
29UG,54663, 122188, 0.5,0.5,0.5,0.5,13844.0224139,14592.9025438,12723.9129961,15745.9412032,16201.0157655,13965.2871918,14006.3399262,9913.33528231,11194.8705073,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,60722.9742442,61464.653586,0.5,0.5,0.5,
29UN,80888, 168108, 0.5,0.5,0.5,0.5,16961.191495,18972.1864374,15234.5638152,17262.8460391,18221.7596279,18834.228517,24244.1747935,19626.5387706,18750.9973441,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,80998.5486363,87109.9382036,0.5,0.5,0.5,
