Region,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,
East Midlands,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,
50-54,289.1,289.1,289.1,289.1,289.1,297.7,311.835381741,326.558222369,332.349565944,332.427259319,326.831776497,329.781286496,325.966599263,327.341799041,323.855231504,314.452330376,304.943571444,301.676166568,288.485064629,275.181795212,274.23112453,269.873273772,276.365400214,287.34804965,296.979049864,309.245692513,312.105806465,313.088639746,316.438840446,320.287399523,322.146468674,324.304930957,329.159305631,336.95938351,348.010293938,342.252946324,340.779749595,338.726324093,335.99755907,332.622057833,331.954519554,336.915428593,338.136266744,335.328282643,328.018826718,341.812748841,342.09984026,343.687419602,346.630599135,350.971478011,355.23320375,360.742346371,368.17726982,377.660947695,389.518048189,385.867408071,384.460283043,383.90430681,383.815695267,384.603205163,383.277801518,383.936911824,383.631383518,382.961057849,381.875874884,383.980051405,384.539253371,383.861304036,381.326698523,376.215668725,378.339515046,380.419179597,381.96480732,383.261522072,383.889258378,384.070038072,384.362906963,385.377674893,387.026132873,389.013109602,393.119459309,
55-59,254.2,254.2,254.2,254.2,254.2,257.9,261.005520836,267.632190743,279.362245861,291.452177355,301.819636056,318.076053102,330.452549761,336.880725673,336.86197871,330.162480522,335.716577416,330.010921181,332.131358766,328.320863157,319.658867639,312.368223113,307.875665948,293.993845238,282.10503728,280.168349796,276.561467415,283.029482522,294.273339272,305.765137628,302.257882897,304.597847401,309.236106294,316.425528164,326.46480159,328.593373343,331.120051338,336.413729023,344.812067312,356.668261075,352.145754103,350.880694626,348.984061971,346.195113587,342.507816733,341.152889921,346.308592732,347.763131804,345.36024141,338.541029108,352.239470194,352.790262552,354.622957954,357.791380951,362.322250831,366.835829354,372.57186846,380.216109718,389.889676241,401.946079087,398.573950238,397.426459522,397.125688638,397.288608044,398.336285363,397.265814619,398.169543919,398.112667305,397.692184204,396.871730516,399.212775484,400.013429134,399.580232394,397.295511249,392.454940444,394.818151735,397.1336437,398.913026086,400.439876831,401.286245646,401.71733375,
60-64,258.0,258.0,258.0,258.0,258.0,252.2,247.89188608,242.382109188,242.857506976,250.429220912,263.010012475,264.425997907,273.897077777,286.42467497,298.328622634,309.113545318,323.39567817,338.341652854,342.840014444,343.543986307,337.5976932,341.670357567,338.47757838,340.217548055,336.814154077,327.207763665,318.30695865,312.99114534,300.668573759,290.586341071,314.86764387,319.219678365,324.179333108,329.766458674,336.083235485,334.132791156,337.907859497,343.920288761,352.416606091,363.719645684,367.491086332,372.265665781,379.676109094,390.066241908,404.119583753,402.133666446,401.540781785,400.332276557,398.335105347,395.469246681,394.847274873,401.339973579,404.155339277,403.099804586,397.680469478,412.254941277,414.231831997,417.464681239,422.005852446,427.931489497,433.847233036,440.950522034,449.936736761,460.924941116,474.289597319,472.361688242,472.631255946,473.740123315,475.306831109,477.774808102,478.116801445,480.416938498,481.761018492,482.742550994,483.34861519,487.076217863,489.268540947,490.230748784,489.348443573,485.910027584,489.675745151,
65-69,239.9,239.9,239.9,239.9,239.9,251.6,266.298388287,282.259491416,291.645345584,266.262273731,254.465073628,248.93829339,244.172590748,245.263772632,254.346363173,264.786907464,267.947208648,277.079468376,288.490665638,300.628885616,311.953022059,327.449267086,340.74033794,346.82480158,345.948548404,340.797953828,346.019877988,342.127440711,343.965269574,339.835827022,330.476253925,327.592634848,319.979018009,307.358934341,289.579545134,312.36760737,315.77006333,319.717267526,324.225411386,329.457720562,326.739871384,330.045827843,335.502821978,343.348294986,353.897180123,356.977388746,361.672530078,368.967821476,379.160568078,392.636738679,390.143702998,387.59920208,384.460528293,380.653508672,376.074517414,374.290344779,379.439811896,380.997792873,378.696039649,372.151503047,385.452868966,386.470842283,388.71451295,392.236940563,397.123588761,402.051298907,408.120556259,416.043093401,425.937746432,438.183587479,435.324383499,434.627383699,434.765033186,435.361154882,436.86598703,436.248624785,437.53674182,437.896823521,437.904133064,437.530918389,440.245421193,
70-74,172.2,172.2,172.2,172.2,172.2,177.6,185.220898843,190.014066141,199.151049451,233.703605212,245.849978379,259.109679932,275.435320717,283.904594001,258.926337405,248.260338618,243.294720484,239.171071505,241.973297127,249.329826004,259.962207216,263.647872875,271.265726257,283.356799267,295.142143414,305.87498468,319.844942496,332.725567218,338.728461338,340.674502457,332.593525967,335.224369345,337.582625988,339.760401737,342.065884657,333.697265373,331.711725971,325.171011002,313.815902749,297.563326593,320.263793274,324.503112815,329.271464828,334.593530172,340.657155539,338.913312387,343.478188062,349.932353516,358.484706745,369.518836349,373.610591582,378.933393845,386.80896548,397.485459445,411.214680511,409.429928152,407.309267137,404.60827275,401.236964645,397.344157409,396.226550123,401.592066579,403.475995932,401.621196398,395.705882644,409.110464557,410.786305388,413.63972577,417.722323965,423.158926044,428.708004654,435.331539134,443.76081264,454.111695716,466.796526311,464.638746553,464.6080458,465.383346561,466.608639648,468.687359026,468.747249072,
75-79,140.0,140.0,140.0,140.0,140.0,143.4,152.419739678,156.521078718,154.31806875,156.663966229,169.575704015,174.730642227,179.976503559,187.578036645,221.253381857,234.739574535,246.325537859,258.82170338,266.738669644,243.934140489,233.15737415,231.220599111,228.112385875,230.192920537,236.3408199,248.694672957,249.995963488,259.586517033,270.882562019,282.481398033,288.326020723,297.52341962,306.5116693,315.324616555,324.304754703,316.850204037,319.360885908,321.63523656,323.764266348,326.1332434,318.007431204,316.167832654,310.114460265,299.765341193,285.235789468,306.694683925,312.255854995,318.18187586,324.34688419,330.88764344,330.936179074,335.734032331,342.253762675,350.684676062,361.244225676,365.549239437,370.875325251,378.601213251,388.954543973,402.40546175,400.768433214,397.729312501,394.165886026,390.012078944,385.482173686,383.634003627,387.407334263,387.881098544,384.8215447,377.98765526,389.24010015,391.033524091,393.843317586,397.710229024,402.791514393,408.14089229,414.521913055,422.550106356,432.331218766,444.172924172,442.269218318,
80-84,105.4,105.4,105.4,105.4,105.4,105.9,110.77582721,115.524393763,118.676097198,121.745636416,129.088742439,137.201608624,139.97869887,138.486666244,141.31146998,153.760711824,157.214665156,163.484699014,170.186919432,200.733042447,211.633710331,225.219207319,233.588279125,240.206693365,221.987430822,213.898393628,212.416504671,209.347568663,211.362533909,218.070929034,235.532313265,244.617369863,253.785091742,263.061402878,272.96522535,279.508085472,288.61077037,297.525893773,306.282057253,315.370313821,309.645289796,312.863385669,315.890802891,318.816146362,322.162569466,315.355288108,314.780779295,310.37234486,302.041455289,290.046389008,310.591703622,316.755133654,323.056870251,329.402116419,335.761109892,337.164169283,342.634168832,349.599085623,358.22578882,369.023024997,373.95450255,379.848043571,387.96243693,398.510885635,412.070758766,411.294285186,408.977858498,406.203013421,402.922973622,399.479652763,398.42640191,402.587810539,403.583538831,401.201234312,395.426587265,406.625944134,409.101881566,412.514004375,416.900952803,422.22395093,428.231154245,
85-89,64.5,64.5,64.5,64.5,64.5,64.9,70.1714530308,74.5719664794,82.4707120302,86.7955025502,89.2010271141,92.8140089635,94.1962020807,97.4766220884,100.979224423,108.24791726,114.508740487,116.011546963,115.137519926,117.976698149,128.828005697,134.283091589,139.404976039,144.956643184,170.540637933,181.543530982,190.550318945,197.900719554,204.157646477,191.145443736,196.465243819,199.963919383,202.638950259,204.539511916,206.275149733,222.025523132,230.487570351,239.031069075,247.676648214,257.101846751,264.327177618,273.135391425,281.789717111,290.320368515,299.403466829,295.819538659,299.818375203,303.690206658,307.523748534,312.012145288,306.863042322,307.642382957,305.040510473,299.016849666,289.592146055,308.838113911,315.588266463,322.235709003,328.696234852,335.426493912,338.134013091,344.298382661,351.663991,360.376615865,371.076810993,376.712671548,383.223164806,391.710120348,402.374186097,415.932061566,416.207181986,415.02824248,413.491823513,411.582668256,409.804457717,409.779582451,414.521100937,416.298473304,414.937089807,410.254578793,421.775649279,
90+,34.6,34.6,34.6,34.6,34.6,35.7,38.404740579,44.681080183,51.4570239136,57.9805153464,65.3509044215,68.120702479,70.34852074,77.7803116283,85.5768081778,91.1338855312,93.3500172059,98.665267966,105.19713294,113.665612877,122.993353429,127.553612546,133.641953419,137.461295133,145.117952729,159.178469819,165.715537865,174.625340406,183.828594405,208.4514911,221.138882544,234.418373235,248.508990456,263.3394983,280.624052184,292.373687244,303.562938872,315.136355185,327.034726494,341.321300571,362.320618586,377.219741865,392.58145569,408.333294902,426.669774878,448.716075044,467.156901843,485.911575928,504.926245242,526.839589838,541.639766969,559.872049342,578.413629906,597.272783529,617.113366535,625.353236105,641.771636134,655.863284909,667.608453784,679.728822641,704.356723523,725.301225818,744.206297652,760.940127928,778.115964139,802.767318173,827.235873509,850.948617224,873.890950131,899.362096965,926.967788837,955.236174112,984.545501818,1015.03363591,1050.26750098,1075.62423046,1100.43151333,1125.98206849,1152.387325,1180.5663813,1204.38000224,
Total,4287.7,4287.7,4287.7,4287.7,4287.7,4313.1,4382.84667072,4453.9020695,4520.78690629,4578.86712318,4646.65884183,4705.70203084,4757.49911333,4820.12550503,4871.87504594,4937.5753895,4991.90385105,5050.65596307,5106.25058509,5160.51675956,5220.18239989,5278.78478742,5329.76252526,5382.08909505,5428.35493984,5486.30041378,5524.47063088,5570.73533697,5625.22786772,5677.80044291,5743.97006162,5807.05469886,5868.46972356,5928.40524208,5990.62443678,6051.58625262,6110.84414737,6168.89060911,6225.78628442,6285.7977141,6344.63721593,6402.42361519,6458.89920958,6514.23433852,6572.93242009,6629.10045118,6686.16128977,6741.89274943,6796.45608943,6854.06181282,6909.44902287,6964.04144291,7017.57626283,7070.27640165,7122.96765423,7177.84456651,7231.94214979,7285.31672368,7338.0665469,7394.5823457,7450.49413512,7504.49896868,7557.95953831,7610.92047334,7667.55768228,7723.67511146,7777.28812353,7830.32369327,7882.81008656,7939.39737536,7994.85465421,8049.52044698,8103.35330562,8156.41219918,8213.54950763,8269.36481623,8324.91498025,8379.89091418,8434.42027849,8489.74218719,8548.92053825,
Births,na,na,na,na,na,na,49.78,49.685,49.875,49.875,49.97,50.065,50.16,50.16,49.97,49.875,49.875,49.59,49.4,49.4,49.21,49.115,49.02,48.925,49.21,49.4,49.685,49.685,49.78,50.54,54.7962668022,55.1222590788,55.4435887638,55.735283863,55.9907877289,56.2086861308,56.3663750227,56.4366633759,56.4723931137,56.4362176796,56.3581429636,56.2274024434,56.0517763321,55.8494713259,55.6252435569,55.395745368,55.1541899476,54.9172069239,54.6942048259,54.4981995719,54.3290164065,54.1921433343,54.0896414679,54.0252099733,53.9978488054,53.9999258556,54.0364127354,54.0945678761,54.1770209643,54.2765517972,54.3930630607,54.5266861635,54.6610078378,54.7943203711,54.9177569781,55.0338494432,55.1378262623,55.2211823506,55.2771574466,55.3073808032,55.3156023181,55.3022501478,55.2704941092,55.2175554229,55.1543895238,55.0867864491,55.0199948048,54.9609031579,54.909132572,54.8713230873,54.851690569,
Deaths,na,na,na,na,na,na,44.0421194739,48.3264586297,51.713145164,54.623443964,56.3599291231,57.5429676847,59.1974726468,59.1463821172,60.614196992,62.8419646213,63.7990826979,64.0020710123,64.1483655257,63.7837092421,65.3185309798,66.3310907266,67.1265985148,67.5007625739,67.0550760109,67.8950527786,69.516328189,69.6562526006,70.7675336425,71.4519540401,61.2341885618,63.4973445927,65.622056302,67.6146460803,65.7557000608,67.6200304398,69.3643363859,71.0060391042,72.5577682915,69.9773773473,71.700072555,73.2835729219,74.8058325234,76.2601054667,73.5898603781,75.1815737083,76.6550367399,78.0721403372,79.4124886682,76.3444200382,77.7135046258,79.023395851,80.2514765342,81.4004088303,81.5716961938,79.1552638076,80.2869267409,81.3250727736,82.2782126967,78.9101382014,80.0692632443,81.1719189703,82.227783442,83.2411064228,80.074168372,81.2724406102,82.4409479421,83.568764933,84.6629295866,81.0994291871,82.3654074095,83.5890867219,84.7739494518,85.9215175367,82.4324707394,83.6507050064,84.8029914169,85.8948805676,86.9258893695,86.9784570708,84.0254950279,
Migration,na,na,na,na,na,na,61.2873092779,67.1211945235,66.1002098236,60.0592497612,70.9179796236,64.3321602975,58.6940432738,69.4869540215,60.3678894131,76.5262262859,66.0763250881,70.6917526765,67.9248755418,66.6947447692,73.7833878494,74.248762652,67.3179804094,69.1558704834,62.6159036578,75.2539534101,56.8367738632,64.8728134112,74.3693563599,72.5354497227,70.3952329196,70.6359476659,70.8766624121,71.1173771584,71.3580919046,71.5988066509,71.8395213971,72.0802361434,72.3209508896,72.5616656359,72.8023803821,73.0430951284,73.2838098746,73.5245246209,73.7652393671,74.0059541133,74.2466688596,74.4873836058,74.7280983521,74.9688130983,75.2095278446,75.4502425908,75.6909573371,75.9316720833,76.1723868296,76.4131015758,76.6538163221,76.8945310683,77.1352458146,77.3759605608,77.6166753071,77.8573900533,78.0981047996,78.3388195458,78.5795342921,78.8202490383,79.0609637846,79.3016785308,79.5423932771,79.7831080233,80.0238227696,80.2645375158,80.5052522621,80.7459670083,80.9866817546,81.2273965008,81.468111247,81.7088259933,81.9495407395,82.1902554858,82.430970232,
West Midlands,
0-4,361.2,361.2,361.2,361.2,361.2,361.8,360.80988345,362.186186483,359.683878171,354.246344961,352.669197518,352.857022169,353.653187111,354.77059484,353.14555703,353.186359655,353.302561323,352.890370358,351.248885913,350.13779631,349.537918897,347.274442969,346.620705888,346.762274396,346.56541279,347.014181403,346.858905447,349.184743403,351.116388504,351.572612285,355.052366461,358.999823737,363.609151034,369.734629484,377.014413838,378.324482997,379.519678135,380.488737492,381.209410294,381.654814369,381.818531917,381.713155302,381.407812841,380.924058827,380.329320553,379.663676034,378.971116362,378.297691534,377.670683783,377.119829035,376.664789905,376.345357333,376.179598051,376.188129879,376.38030236,376.762320016,377.33811075,378.099278108,379.03770058,380.137478276,381.383399585,382.763433561,384.260626947,385.842767348,387.482118794,389.156202677,390.832104745,392.483220836,394.084011208,395.616228466,397.062657672,398.411009041,399.663660103,400.828761146,401.926391631,402.972090881,403.987385107,405.000304832,406.090740472,407.265556352,408.578350687,
5-9,337.0,337.0,337.0,337.0,337.0,345.7,355.544598032,362.476301467,368.085046029,375.553279687,370.590662345,371.712497976,371.755420224,370.042098424,362.743606162,360.896016984,361.873565654,362.928976192,363.510967671,362.410195544,362.181396026,362.029021128,361.612970759,361.292829681,359.38348599,357.985231995,357.043435215,355.858116578,356.263247315,355.799133275,355.616024544,355.902356579,356.93989535,357.819239947,359.162247338,362.497501007,366.300759836,370.7659077,376.747439167,383.882723476,385.049249879,386.100976683,386.926718098,387.504519966,387.806603883,387.827009898,387.5783222,387.129520267,386.50252691,385.764369241,384.955287515,384.119265028,383.302401064,382.53219774,381.837389994,381.238872745,380.776043309,380.466907108,380.332136285,380.380937991,380.619086168,381.050989933,381.668312867,382.463074551,383.418669929,384.520451341,385.756390116,387.109582016,388.548020801,390.043205588,391.573173487,393.160786333,394.748915286,396.365390362,397.946936168,399.567664817,401.116383296,402.624546065,404.151636544,405.752595201,407.404325586,
