Region,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,
East Midlands,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,
0-4,260.6,260.6,260.6,260.6,260.6,261.1,263.623524981,264.978766617,262.800530129,258.751731546,257.949899929,259.014301394,258.150630467,257.893582686,256.918684902,256.019619357,255.820304688,253.651458974,253.941902917,253.892784299,252.689670597,
5-9,240.4,240.4,240.4,240.4,240.4,248.0,257.229646023,268.58095699,273.043858415,279.364803932,276.693276502,280.800920838,281.089616642,279.701422881,275.383341651,273.517609125,274.578177795,274.770907888,274.510228989,273.00123798,272.098536904,
10-14,240.7,240.7,240.7,240.7,240.7,236.7,225.862103933,223.496667986,230.136111806,244.194128219,262.491964536,270.656677448,281.208445174,287.257600913,293.045470823,290.901452812,293.681157285,295.557317224,292.841441199,289.05117219,288.773562595,
15-19,275.2,275.2,275.2,275.2,275.2,272.1,274.906731748,277.151048111,276.185905425,270.955405413,271.269862987,262.27380881,258.042280302,266.792731906,281.639025304,299.666933486,310.740449068,320.492395899,327.596830309,333.38110634,332.294624317,
20-24,300.3,300.3,300.3,300.3,300.3,302.7,318.500230679,323.362151416,326.238943567,330.655760993,334.240169172,336.569771377,338.857885788,337.561249437,331.935588382,333.548743781,327.32053506,325.747129268,334.279279418,350.108916923,368.564156962,
25-29,265.2,265.2,265.2,265.2,265.2,267.3,266.776763515,266.494906503,270.58692849,271.648501393,264.995247287,276.708396014,279.741401829,281.868688216,283.052646145,286.597581674,289.118745167,293.437699846,292.747202568,289.094166257,290.673629598,
30-34,259.7,259.7,259.7,259.7,259.7,264.9,268.691923192,269.5357628,271.14203798,273.777479591,281.157124838,282.222642871,281.045238593,286.427380134,287.932784602,283.36284513,293.646340349,295.463137577,294.077966547,296.061209213,295.848957811,
35-39,258.0,258.0,258.0,258.0,258.0,250.5,245.712482606,250.954353365,259.601591572,271.923888753,281.568981644,286.38215827,286.925287179,288.502601879,290.054712339,296.885818956,300.04813348,302.292760369,308.127523789,311.305527905,308.028935035,
40-44,309.2,309.2,309.2,309.2,309.2,302.8,292.814624682,289.062702132,275.912161624,261.849972153,261.458874599,257.172873586,262.39390679,271.826320518,282.822616196,294.328510208,297.267998232,297.262703226,298.81749675,301.935048005,309.274151684,
45-49,320.5,320.5,320.5,320.5,320.5,320.1,324.704803073,320.140154577,322.851221574,318.285294121,309.640585309,300.702207108,295.620357052,281.156723534,267.650757733,268.088583525,262.98529306,268.717954992,278.13007006,289.370740191,301.920816139,
50-54,289.1,289.1,289.1,289.1,289.1,297.7,311.835381741,326.558222369,332.349565944,332.427259319,326.831776497,329.781286496,325.966599263,327.341799041,323.855231504,314.452330376,304.943571444,301.676166568,288.485064629,275.181795212,274.23112453,
55-59,254.2,254.2,254.2,254.2,254.2,257.9,261.005520836,267.632190743,279.362245861,291.452177355,301.819636056,318.076053102,330.452549761,336.880725673,336.86197871,330.162480522,335.716577416,330.010921181,332.131358766,328.320863157,319.658867639,
60-64,258.0,258.0,258.0,258.0,258.0,252.2,247.89188608,242.382109188,242.857506976,250.429220912,263.010012475,264.425997907,273.897077777,286.42467497,298.328622634,309.113545318,323.39567817,338.341652854,342.840014444,343.543986307,337.5976932,
65-69,239.9,239.9,239.9,239.9,239.9,251.6,266.298388287,282.259491416,291.645345584,266.262273731,254.465073628,248.93829339,244.172590748,245.263772632,254.346363173,264.786907464,267.947208648,277.079468376,288.490665638,300.628885616,311.953022059,
70-74,172.2,172.2,172.2,172.2,172.2,177.6,185.220898843,190.014066141,199.151049451,233.703605212,245.849978379,259.109679932,275.435320717,283.904594001,258.926337405,248.260338618,243.294720484,239.171071505,241.973297127,249.329826004,259.962207216,
75-79,140.0,140.0,140.0,140.0,140.0,143.4,152.419739678,156.521078718,154.31806875,156.663966229,169.575704015,174.730642227,179.976503559,187.578036645,221.253381857,234.739574535,246.325537859,258.82170338,266.738669644,243.934140489,233.15737415,
80-84,105.4,105.4,105.4,105.4,105.4,105.9,110.77582721,115.524393763,118.676097198,121.745636416,129.088742439,137.201608624,139.97869887,138.486666244,141.31146998,153.760711824,157.214665156,163.484699014,170.186919432,200.733042447,211.633710331,
85-89,64.5,64.5,64.5,64.5,64.5,64.9,70.1714530308,74.5719664794,82.4707120302,86.7955025502,89.2010271141,92.8140089635,94.1962020807,97.4766220884,100.979224423,108.24791726,114.508740487,116.011546963,115.137519926,117.976698149,128.828005697,
90+,34.6,34.6,34.6,34.6,34.6,35.7,38.404740579,44.681080183,51.4570239136,57.9805153464,65.3509044215,68.120702479,70.34852074,77.7803116283,85.5768081778,91.1338855312,93.3500172059,98.665267966,105.19713294,113.665612877,122.993353429,
Total,4287.7,4287.7,4287.7,4287.7,4287.7,4313.1,4382.84667072,4453.9020695,4520.78690629,4578.86712318,4646.65884183,4705.70203084,4757.49911333,4820.12550503,4871.87504594,4937.5753895,4991.90385105,5050.65596307,5106.25058509,5160.51675956,5220.18239989,
